发布日期,发布部门,通知标题,通知链接,附件名,附件链接,下载次数
2018-09-26,【教学运行】,关于2018年国庆节放假课程调整的通知,https://jwch.fzu.edu.cn/info/1036/7723.htm,无附件,无附件链接,无下载次数
2018-09-25,【教学运行】,关于做好2018-2019学年第二学期排课准备工作的通知,https://jwch.fzu.edu.cn/info/1036/7719.htm,无附件,无附件链接,无下载次数
2018-09-25,【质量办】,关于申请福州大学2018-2019学年全日制研究生助教岗位的通知,https://jwch.fzu.edu.cn/info/1040/9060.htm,无附件,无附件链接,无下载次数
2018-09-25,【教学运行】,关于开放怡山校区2018年12月四六级笔试考位报名的通知,https://jwch.fzu.edu.cn/info/1036/7721.htm,无附件,无附件链接,无下载次数
2018-09-21,【教学运行】,2015、2016级《中美贸易冲突》专题课安排,https://jwch.fzu.edu.cn/info/1036/7717.htm,无附件,无附件链接,无下载次数
2018-09-21,【教学运行】,关于辅修选课缴费延长的通知,https://jwch.fzu.edu.cn/info/1036/7712.htm,无附件,无附件链接,无下载次数
2018-09-19,【教学运行】,关于信息资源讲座第231讲——《《陈美龄自传》阅读分享及书目的多渠道获取途径》报名的通知,https://jwch.fzu.edu.cn/info/1036/7711.htm,无附件,无附件链接,无下载次数
2018-09-19,【实践科】,关于公布第二十二、二十三期本科生科研训练计划项目评审结果的通知,https://jwch.fzu.edu.cn/info/1039/8952.htm,无附件,无附件链接,无下载次数
2018-09-18,【教研教改】,关于公布2018年福州大学一流本科教学改革建设项目立项名单的通知,https://jwch.fzu.edu.cn/info/1037/8143.htm,无附件,无附件链接,无下载次数
2018-09-17,【教学运行】,关于2018年中秋节放假课程调整的通知,https://jwch.fzu.edu.cn/info/1036/7710.htm,无附件,无附件链接,无下载次数
2018-09-15,【教学运行】,关于2018-2019学年第一学期重修选课的通知,https://jwch.fzu.edu.cn/info/1036/7708.htm,无附件,无附件链接,无下载次数
2018-09-14,【质量办】,关于下发《福州大学本科教学事故认定与处理办法》的通知,https://jwch.fzu.edu.cn/info/1040/9058.htm,无附件,无附件链接,无下载次数
2018-09-13,【实践科】,关于2019年全国大学生物理学术竞赛报名的通知,https://jwch.fzu.edu.cn/info/1039/8951.htm,附件1：第32届国际青年物理学家竞赛题目.rar,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605437,602
2018-09-13,【实践科】,关于2019年全国大学生物理学术竞赛报名的通知,https://jwch.fzu.edu.cn/info/1039/8951.htm,附件2：2019年福州大学大学生物理学术竞赛报名表.rar,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605438,622
2018-09-13,【教学运行】,关于2018级体育理论教室安排的通知,https://jwch.fzu.edu.cn/info/1036/7704.htm,无附件,无附件链接,无下载次数
2018-09-12,【教学运行】,关于信息资源讲座《玩转图书馆——带你快速了解图书馆的各种资源》报名的通知,https://jwch.fzu.edu.cn/info/1036/7701.htm,无附件,无附件链接,无下载次数
2018-09-12,【教学运行】,福州大学关于印发外国留学生和港澳台侨学生学籍管理规定的通知,https://jwch.fzu.edu.cn/info/1036/7698.htm,无附件,无附件链接,无下载次数
2018-09-11,【实践科】,关于印发本科生高水平学术论文奖励办法的通知,https://jwch.fzu.edu.cn/info/1039/8950.htm,无附件,无附件链接,无下载次数
2018-09-11,【实践科】,关于公布第五届大学生用户体验设计大赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/9715.htm,无附件,无附件链接,无下载次数
2018-09-10,【计划科】,关于报送第三批毕业生毕业、学位材料的通知,https://jwch.fzu.edu.cn/info/1038/8138.htm,无附件,无附件链接,无下载次数
2018-09-07,【教学运行】,关于怡山校区车辆通行问题的友情提醒,https://jwch.fzu.edu.cn/info/1036/7696.htm,无附件,无附件链接,无下载次数
2018-09-07,【实践科】,关于2018年高校教学基本状态数据库教学相关数据报送的通知,https://jwch.fzu.edu.cn/info/1039/8949.htm,2018教学填报数据表格.rar,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605436,660
2018-09-06,【教学运行】,关于2018级新生入学英语分级考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7789.htm,无附件,无附件链接,无下载次数
2018-09-05,【教学运行】,有关2018级学生图像信息采集的通知,https://jwch.fzu.edu.cn/info/1036/7784.htm,无附件,无附件链接,无下载次数
2018-09-05,【教学运行】,关于2018年12月全国大学英语四、六级考试报名通知,https://jwch.fzu.edu.cn/info/1036/7782.htm,无附件,无附件链接,无下载次数
2018-09-02,【质量办】,关于开办2018年第十六期新上岗教师教学达标培训班的通知,https://jwch.fzu.edu.cn/info/1040/9137.htm,无附件,无附件链接,无下载次数
2018-09-02,【教学运行】,2018-2019学年第一学期学期选课补退选的通知,https://jwch.fzu.edu.cn/info/1036/7779.htm,无附件,无附件链接,无下载次数
2018-09-02,【教学运行】,2018-2019学年第一学期辅修专业选课缴费的通知,https://jwch.fzu.edu.cn/info/1036/7781.htm,无附件,无附件链接,无下载次数
2018-08-17,【质量办】,关于开展2019年工程教育专业认证申请工作的通知,https://jwch.fzu.edu.cn/info/1040/9135.htm,无附件,无附件链接,无下载次数
2018-08-17,【质量办】,关于开展2019年工程教育专业认证申请工作的通知,https://jwch.fzu.edu.cn/info/1040/9132.htm,无附件,无附件链接,无下载次数
2018-07-26,【教学运行】,福州大学关于印发课程考核管理实施办法的通知,https://jwch.fzu.edu.cn/info/1036/7772.htm,无附件,无附件链接,无下载次数
2018-07-26,【教学运行】,福州大学关于印发高水平运动员学籍管理补充规定的通知,https://jwch.fzu.edu.cn/info/1036/7777.htm,无附件,无附件链接,无下载次数
2018-07-26,【教学运行】,福州大学关于印发应征入伍学生学籍管理补充规定的通知,https://jwch.fzu.edu.cn/info/1036/7770.htm,无附件,无附件链接,无下载次数
2018-07-26,【教学运行】,福州大学关于印发教室管理规定的通知,https://jwch.fzu.edu.cn/info/1036/7775.htm,无附件,无附件链接,无下载次数
2018-07-10,【教学运行】,关于做好台风期间停课、停考的紧急通知,https://jwch.fzu.edu.cn/info/1036/7766.htm,无附件,无附件链接,无下载次数
2018-07-09,【实践科】,关于公布第四届材料创新、设计及应用大赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/8947.htm,无附件,无附件链接,无下载次数
2018-07-09,【实践科】,关于开展大学生校外实践教育基地项目检查工作的通知,https://jwch.fzu.edu.cn/info/1039/8948.htm,无附件,无附件链接,无下载次数
2018-07-09,【实践科】,关于公布第八届大学生节能减排社会实践与科技竞赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/8946.htm,无附件,无附件链接,无下载次数
2018-07-09,【实践科】,关于公布2018年大学生校外实践教育基地立项项目的通知,https://jwch.fzu.edu.cn/info/1039/8945.htm,无附件,无附件链接,无下载次数
2018-07-03,【实践科】,福州大学关于公布2018年校级虚拟仿真实验教学中心和虚拟仿真实验教学项目的通知,https://jwch.fzu.edu.cn/info/1039/8982.htm,无附件,无附件链接,无下载次数
2018-07-02,【教学运行】,关于高等数学A/B（上）独立重修班课程考试的通知,https://jwch.fzu.edu.cn/info/1036/7764.htm,无附件,无附件链接,无下载次数
2018-06-29,【综合科】,关于召开福州大学教学指导委员会会议的通知,https://jwch.fzu.edu.cn/info/1035/7381.htm,无附件,无附件链接,无下载次数
2018-06-29,【计划科】,关于“形势与政策”课程教学安排调整的通知,https://jwch.fzu.edu.cn/info/1038/8137.htm,无附件,无附件链接,无下载次数
2018-06-29,【综合科】,关于召开2017-2018学年第二学期期末教学工作会议的通知,https://jwch.fzu.edu.cn/info/1035/7380.htm,无附件,无附件链接,无下载次数
2018-06-29,【综合科】,关于召开福州大学教学指导委员会会议的通知,https://jwch.fzu.edu.cn/info/1035/11560.htm,无附件,无附件链接,无下载次数
2018-06-28,【实践科】,关于做好2018年本科教学实验室建设项目申报的通知,https://jwch.fzu.edu.cn/info/1039/8981.htm,福州大学本科教学实验室建设项目立项书（2018年版）.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605435,571
2018-06-27,【教学运行】,关于2017-2018学年第二学期《工程制图》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7749.htm,无附件,无附件链接,无下载次数
2018-06-27,【教学运行】,关于2017-2018学年第二学期《大学英语（四）》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7744.htm,无附件,无附件链接,无下载次数
2018-06-27,【教学运行】,关于2017-2018学年第二学期《大学英语（三）》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7752.htm,无附件,无附件链接,无下载次数
2018-06-27,【教学运行】,关于2017-2018学年第二学期英语拓展课期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7757.htm,无附件,无附件链接,无下载次数
2018-06-27,【教学运行】,关于2017-2018学年第二学期《大学物理》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7740.htm,无附件,无附件链接,无下载次数
2018-06-27,【教学运行】,关于2017-2018学年第二学期《概率论与数理统计》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7747.htm,无附件,无附件链接,无下载次数
2018-06-27,【教学运行】,关于2017-2018学年第二学期《高等数学》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7762.htm,无附件,无附件链接,无下载次数
2018-06-22,【实践科】,关于举办福州大学第八届大学生工程训练综合能力竞赛的通知,https://jwch.fzu.edu.cn/info/1039/8979.htm,无附件,无附件链接,无下载次数
2018-06-22,【实践科】,关于公布福州大学第三届人文知识竞赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/8980.htm,无附件,无附件链接,无下载次数
2018-06-21,【实践科】,关于公布福州大学2018届优秀本科生毕业设计（论文）名单的通知,https://jwch.fzu.edu.cn/info/1039/8978.htm,福州大学2018届优秀本科生毕业设计（论文）名单.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605463,1243
2018-06-19,【教学运行】,关于2018-2019学年第一学期学生学期选课的通知,https://jwch.fzu.edu.cn/info/1036/7739.htm,无附件,无附件链接,无下载次数
2018-06-16,【实践科】,关于提交2017年度本科教学实验室建设总结报告的通知,https://jwch.fzu.edu.cn/info/1039/8977.htm,福州大学2017年度本科教学实验室已购置仪器设备清单.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605462,662
2018-06-15,【教学运行】,关于2017-2018学年第二学期《大学物理实验》笔试安排的通知,https://jwch.fzu.edu.cn/info/1036/7836.htm,无附件,无附件链接,无下载次数
2018-06-15,【教学运行】,有关2018年6月16日全国大学英语四、六级考试的紧急通知,https://jwch.fzu.edu.cn/info/1036/7738.htm,无附件,无附件链接,无下载次数
2018-06-15,【教学运行】,关于2017-2018学年第二学期《线性代数》期末考试安排的通知,https://jwch.fzu.edu.cn/info/1036/7835.htm,无附件,无附件链接,无下载次数
2018-06-14,【实践科】,福州大学关于公布第七届大学生工程训练综合能力竞赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/8976.htm,无附件,无附件链接,无下载次数
2018-06-14,【实践科】,关于公布2018年省级以上大学生创新创业训练计划项目结题成绩的通知,https://jwch.fzu.edu.cn/info/1039/8975.htm,无附件,无附件链接,无下载次数
2018-06-14,【实践科】,关于公布福州大学第六届大学生机器人竞赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/8973.htm,无附件,无附件链接,无下载次数
2018-06-14,【实践科】,关于公布第十一届企业经营模拟沙盘对抗赛暨榕城高校沙盘邀请赛获奖名单的通知,https://jwch.fzu.edu.cn/info/1039/8974.htm,无附件,无附件链接,无下载次数
2018-06-11,【实践科】,关于组织申报2018年校级大学生校外实践教育基地建设项目的通知,https://jwch.fzu.edu.cn/info/1039/8972.htm,福州大学大学生校外实践教育基地汇总表.rar,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605457,639
2018-06-08,【教学运行】,关于做好期末复习考试及下学期开学等工作的通知,https://jwch.fzu.edu.cn/info/1036/7834.htm,无附件,无附件链接,无下载次数
2018-06-06,【实践科】,关于2018届本科生毕业设计（论文）推优和抽检工作的通知,https://jwch.fzu.edu.cn/info/1039/8971.htm,无附件,无附件链接,无下载次数
2018-06-05,【质量办】,关于举办福州大学创新创业教育师资专题培训的通知,https://jwch.fzu.edu.cn/info/1040/9130.htm,无附件,无附件链接,无下载次数
