date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,weather_code,wind_speed_10m,wind_direction_10m,shortwave_radiation_instant,is_day
2024-01-11T04:00,14.4°C,56%,13.0°C,0.0mm,47%,2,5.0km/h,60°,618.4W/m²,1
2024-01-11T05:00,15.1°C,53%,13.7°C,0.0mm,45%,2,6.2km/h,80°,626.6W/m²,1
2024-01-11T06:00,15.6°C,51%,13.7°C,0.0mm,39%,1,7.9km/h,87°,557.1W/m²,1
2024-01-11T07:00,15.4°C,53%,12.9°C,0.0mm,34%,1,9.7km/h,94°,419.8W/m²,1
2024-01-11T08:00,14.3°C,58%,11.7°C,0.0mm,12%,1,11.8km/h,102°,239.1W/m²,1
2024-01-11T09:00,12.9°C,63%,10.2°C,0.0mm,4%,0,11.3km/h,112°,60.0W/m²,1
2024-01-11T10:00,11.7°C,69%,9.8°C,0.0mm,0%,0,7.1km/h,114°,0.0W/m²,0
2024-01-11T11:00,10.9°C,73%,9.3°C,0.0mm,0%,0,4.8km/h,117°,0.0W/m²,0
2024-01-11T12:00,10.4°C,80%,9.1°C,0.0mm,0%,0,3.6km/h,127°,0.0W/m²,0
2024-01-11T13:00,9.9°C,83%,8.8°C,0.0mm,16%,1,2.3km/h,129°,0.0W/m²,0
2024-01-11T14:00,9.7°C,83%,8.8°C,0.0mm,30%,1,1.3km/h,146°,0.0W/m²,0
2024-01-11T15:00,9.5°C,84%,8.7°C,0.0mm,32%,1,0.4km/h,270°,0.0W/m²,0
2024-01-11T16:00,9.0°C,86%,8.0°C,0.0mm,62%,2,1.8km/h,270°,0.0W/m²,0
2024-01-11T17:00,8.5°C,90%,7.3°C,0.0mm,76%,2,2.9km/h,277°,0.0W/m²,0
2024-01-11T18:00,8.2°C,93%,7.0°C,0.0mm,86%,3,2.9km/h,300°,0.0W/m²,0
2024-01-11T19:00,7.6°C,96%,6.4°C,0.0mm,88%,3,3.4km/h,288°,0.0W/m²,0
2024-01-11T20:00,7.5°C,96%,6.2°C,0.0mm,78%,45,3.6km/h,276°,0.0W/m²,0
2024-01-11T21:00,7.1°C,97%,5.7°C,0.0mm,71%,45,3.6km/h,264°,0.0W/m²,0
2024-01-11T22:00,6.6°C,98%,5.1°C,0.0mm,63%,45,3.9km/h,248°,0.0W/m²,0
2024-01-11T23:00,6.0°C,98%,4.4°C,0.0mm,70%,45,3.5km/h,246°,77.5W/m²,1
2024-01-12T00:00,7.0°C,97%,5.7°C,0.0mm,71%,45,3.1km/h,249°,133.0W/m²,1
2024-01-12T01:00,10.3°C,77%,9.3°C,0.0mm,6%,0,1.1km/h,270°,316.9W/m²,1
2024-01-12T02:00,12.6°C,66%,11.6°C,0.0mm,0%,0,1.3km/h,56°,494.1W/m²,1
2024-01-12T03:00,14.7°C,55%,13.6°C,0.0mm,0%,0,2.0km/h,45°,619.3W/m²,1
2024-01-12T04:00,16.7°C,46%,15.9°C,0.0mm,0%,0,2.1km/h,59°,678.9W/m²,1
2024-01-12T05:00,18.3°C,37%,17.3°C,0.0mm,0%,0,2.2km/h,81°,666.0W/m²,1
2024-01-12T06:00,18.7°C,38%,17.3°C,0.0mm,0%,0,3.6km/h,90°,584.4W/m²,1
2024-01-12T07:00,19.3°C,35%,17.1°C,0.0mm,0%,0,4.8km/h,103°,440.3W/m²,1
2024-01-12T08:00,19.1°C,40%,16.9°C,0.0mm,0%,0,6.6km/h,103°,254.3W/m²,1
2024-01-12T09:00,17.8°C,47%,15.9°C,0.0mm,0%,0,6.8km/h,108°,64.3W/m²,1
2024-01-12T10:00,15.6°C,55%,13.9°C,0.0mm,0%,0,5.5km/h,122°,0.0W/m²,0
2024-01-12T11:00,13.7°C,63%,12.2°C,0.0mm,0%,0,4.3km/h,132°,0.0W/m²,0
2024-01-12T12:00,12.3°C,73%,11.2°C,0.0mm,0%,0,3.3km/h,139°,0.0W/m²,0
2024-01-12T13:00,11.4°C,77%,10.4°C,0.0mm,0%,0,2.6km/h,164°,0.0W/m²,0
2024-01-12T14:00,10.9°C,79%,9.9°C,0.0mm,0%,0,2.5km/h,188°,0.0W/m²,0
2024-01-12T15:00,10.6°C,80%,9.5°C,0.0mm,0%,0,2.8km/h,220°,0.0W/m²,0
2024-01-12T16:00,10.0°C,83%,8.9°C,0.0mm,0%,0,2.7km/h,247°,0.0W/m²,0
2024-01-12T17:00,9.4°C,87%,8.3°C,0.0mm,0%,0,2.9km/h,263°,0.0W/m²,0
2024-01-12T18:00,8.8°C,90%,7.6°C,0.0mm,0%,0,3.2km/h,243°,0.0W/m²,0
2024-01-12T19:00,8.1°C,94%,6.9°C,0.0mm,0%,0,3.5km/h,246°,0.0W/m²,0
2024-01-12T20:00,7.6°C,97%,6.4°C,0.0mm,45%,45,3.2km/h,243°,0.0W/m²,0
2024-01-12T21:00,7.5°C,99%,6.4°C,0.0mm,52%,45,2.9km/h,240°,0.0W/m²,0
2024-01-12T22:00,7.3°C,99%,6.2°C,0.0mm,55%,45,2.6km/h,236°,0.0W/m²,0
2024-01-12T23:00,7.2°C,100%,6.0°C,0.0mm,61%,45,3.1km/h,225°,80.1W/m²,1
2024-01-13T00:00,8.6°C,98%,7.5°C,0.0mm,56%,45,4.2km/h,250°,140.5W/m²,1
2024-01-13T01:00,11.9°C,87%,11.3°C,0.0mm,0%,0,3.6km/h,233°,333.6W/m²,1
2024-01-13T02:00,15.1°C,65%,14.7°C,0.0mm,0%,0,0.4km/h,360°,517.0W/m²,1
2024-01-13T03:00,17.0°C,59%,17.0°C,0.0mm,0%,0,0.5km/h,45°,645.1W/m²,1
2024-01-13T04:00,18.8°C,46%,18.6°C,0.0mm,0%,0,2.1km/h,59°,704.6W/m²,1
2024-01-13T05:00,20.2°C,32%,19.1°C,0.0mm,0%,0,3.5km/h,66°,690.7W/m²,1
2024-01-13T06:00,20.8°C,29%,18.8°C,0.0mm,0%,0,5.9km/h,79°,605.2W/m²,1
2024-01-13T07:00,20.8°C,26%,17.5°C,0.0mm,0%,0,8.6km/h,88°,457.3W/m²,1
2024-01-13T08:00,19.9°C,26%,16.3°C,0.0mm,0%,0,10.5km/h,94°,266.5W/m²,1
2024-01-13T09:00,18.3°C,28%,14.8°C,0.0mm,0%,0,8.8km/h,102°,70.1W/m²,1
2024-01-13T10:00,16.2°C,36%,13.6°C,0.0mm,0%,0,4.7km/h,122°,0.0W/m²,0
2024-01-13T11:00,14.4°C,46%,12.2°C,0.0mm,0%,0,3.9km/h,146°,0.0W/m²,0
2024-01-13T12:00,13.9°C,56%,12.4°C,0.0mm,0%,0,2.6km/h,146°,0.0W/m²,0
2024-01-13T13:00,13.9°C,55%,12.4°C,0.0mm,0%,0,1.8km/h,217°,0.0W/m²,0
2024-01-13T14:00,13.5°C,55%,11.6°C,0.0mm,0%,0,4.0km/h,260°,0.0W/m²,0
2024-01-13T15:00,11.5°C,62%,9.2°C,0.0mm,40%,1,6.3km/h,257°,0.0W/m²,0
2024-01-13T16:00,10.6°C,67%,8.3°C,0.0mm,65%,2,6.6km/h,257°,0.0W/m²,0
2024-01-13T17:00,10.1°C,73%,8.0°C,0.0mm,55%,2,6.6km/h,257°,0.0W/m²,0
2024-01-13T18:00,10.1°C,71%,8.0°C,0.0mm,59%,2,6.6km/h,261°,0.0W/m²,0
2024-01-13T19:00,10.1°C,73%,8.1°C,0.0mm,53%,2,6.2km/h,260°,0.0W/m²,0
2024-01-13T20:00,10.0°C,74%,8.0°C,0.0mm,65%,2,5.8km/h,263°,0.0W/m²,0
2024-01-13T21:00,10.0°C,75%,8.1°C,0.0mm,65%,2,5.9km/h,259°,0.0W/m²,0
2024-01-13T22:00,10.2°C,74%,8.3°C,0.0mm,77%,2,5.4km/h,262°,0.0W/m²,0
2024-01-13T23:00,10.3°C,75%,8.6°C,0.0mm,75%,2,5.2km/h,258°,0.0W/m²,1
2024-01-14T00:00,11.6°C,71%,9.9°C,0.0mm,87%,2,6.1km/h,270°,116.4W/m²,1
2024-01-14T01:00,14.3°C,65%,13.0°C,0.0mm,79%,2,5.2km/h,282°,221.1W/m²,1
2024-01-14T02:00,16.8°C,55%,15.4°C,0.0mm,77%,2,5.5km/h,302°,383.5W/m²,1
2024-01-14T03:00,18.7°C,52%,17.5°C,0.0mm,82%,3,5.4km/h,307°,520.9W/m²,1
2024-01-14T04:00,20.1°C,51%,19.3°C,0.0mm,67%,2,5.4km/h,318°,533.9W/m²,1
2024-01-14T05:00,21.3°C,50%,20.9°C,0.0mm,43%,1,7.0km/h,348°,602.7W/m²,1
2024-01-14T06:00,22.5°C,46%,21.6°C,0.0mm,63%,2,6.8km/h,18°,515.8W/m²,1
2024-01-14T07:00,22.6°C,45%,21.7°C,0.0mm,56%,2,6.8km/h,25°,398.1W/m²,1
2024-01-14T08:00,22.4°C,46%,21.4°C,0.0mm,54%,2,7.9km/h,30°,229.9W/m²,1
2024-01-14T09:00,21.5°C,50%,20.6°C,0.0mm,65%,2,8.1km/h,58°,61.2W/m²,1
2024-01-14T10:00,19.8°C,59%,19.4°C,0.0mm,38%,1,5.8km/h,94°,0.0W/m²,0
2024-01-14T11:00,18.0°C,69%,18.1°C,0.0mm,49%,2,3.7km/h,119°,0.0W/m²,0
2024-01-14T12:00,16.7°C,79%,17.2°C,0.0mm,50%,1,2.9km/h,120°,0.0W/m²,0
2024-01-14T13:00,16.4°C,80%,17.1°C,0.0mm,29%,1,1.8km/h,191°,0.0W/m²,0
2024-01-14T14:00,15.4°C,83%,15.6°C,0.0mm,27%,1,4.3km/h,228°,0.0W/m²,0
2024-01-14T15:00,13.5°C,90%,13.3°C,0.0mm,0%,0,5.6km/h,243°,0.0W/m²,0
2024-01-14T16:00,12.4°C,92%,11.8°C,0.0mm,8%,1,6.3km/h,246°,0.0W/m²,0
2024-01-14T17:00,12.0°C,91%,11.2°C,0.0mm,0%,0,6.4km/h,243°,0.0W/m²,0
2024-01-14T18:00,12.1°C,85%,11.2°C,0.0mm,0%,0,6.0km/h,253°,0.0W/m²,0
2024-01-14T19:00,11.7°C,85%,10.7°C,0.0mm,0%,0,6.2km/h,249°,0.0W/m²,0
2024-01-14T20:00,11.3°C,85%,10.2°C,0.0mm,0%,0,6.1km/h,242°,0.0W/m²,0
2024-01-14T21:00,11.1°C,86%,9.8°C,0.0mm,0%,0,6.4km/h,243°,0.0W/m²,0
2024-01-14T22:00,10.9°C,87%,9.7°C,0.0mm,0%,0,6.3km/h,239°,0.0W/m²,0
2024-01-14T23:00,10.8°C,89%,9.8°C,0.0mm,11%,1,5.0km/h,210°,45.5W/m²,1
2024-01-15T00:00,12.3°C,83%,11.5°C,0.0mm,7%,0,4.7km/h,180°,144.0W/m²,1
2024-01-15T01:00,15.6°C,74%,14.9°C,0.0mm,21%,1,6.6km/h,119°,326.0W/m²,1
2024-01-15T02:00,16.8°C,61%,15.3°C,0.0mm,34%,1,9.0km/h,95°,501.1W/m²,1
2024-01-15T03:00,16.9°C,61%,14.9°C,0.0mm,41%,1,13.0km/h,92°,606.7W/m²,1
2024-01-15T04:00,16.6°C,64%,15.0°C,0.0mm,56%,2,14.4km/h,94°,653.7W/m²,1
2024-01-15T05:00,16.3°C,64%,14.4°C,0.0mm,57%,2,15.1km/h,93°,614.6W/m²,1
2024-01-15T06:00,15.9°C,66%,13.8°C,0.0mm,64%,2,14.5km/h,104°,524.5W/m²,1
2024-01-15T07:00,15.3°C,68%,13.1°C,0.0mm,67%,2,14.7km/h,107°,403.7W/m²,1
2024-01-15T08:00,14.5°C,71%,12.2°C,0.0mm,70%,2,14.5km/h,104°,221.8W/m²,1
2024-01-15T09:00,13.4°C,74%,11.2°C,0.0mm,87%,3,13.1km/h,98°,44.0W/m²,1
2024-01-15T10:00,12.8°C,77%,10.9°C,0.0mm,99%,3,11.6km/h,97°,0.0W/m²,0
2024-01-15T11:00,12.5°C,77%,10.5°C,0.0mm,100%,3,11.2km/h,86°,0.0W/m²,0
2024-01-15T12:00,12.6°C,77%,10.9°C,0.0mm,99%,3,8.9km/h,76°,0.0W/m²,0
2024-01-15T13:00,12.4°C,77%,10.9°C,0.0mm,100%,3,7.9km/h,66°,0.0W/m²,0
2024-01-15T14:00,12.4°C,77%,10.7°C,0.0mm,100%,3,8.5km/h,62°,0.0W/m²,0
2024-01-15T15:00,12.2°C,77%,10.7°C,0.0mm,100%,3,7.4km/h,61°,0.0W/m²,0
2024-01-15T16:00,12.0°C,77%,10.3°C,0.0mm,100%,3,8.2km/h,67°,0.0W/m²,0
2024-01-15T17:00,11.8°C,77%,10.2°C,0.0mm,100%,3,7.0km/h,69°,0.0W/m²,0
2024-01-15T18:00,11.4°C,76%,9.7°C,0.0mm,100%,3,7.1km/h,60°,0.0W/m²,0
2024-01-15T19:00,11.3°C,75%,9.6°C,0.0mm,100%,3,6.6km/h,61°,0.0W/m²,0
2024-01-15T20:00,11.1°C,75%,9.4°C,0.0mm,97%,3,6.3km/h,66°,0.0W/m²,0
2024-01-15T21:00,10.9°C,75%,9.2°C,0.0mm,90%,3,6.2km/h,69°,0.0W/m²,0
2024-01-15T22:00,10.6°C,76%,8.9°C,0.0mm,74%,2,5.2km/h,74°,0.0W/m²,0
2024-01-15T23:00,10.3°C,77%,8.8°C,0.0mm,47%,2,4.0km/h,85°,0.0W/m²,1
2024-01-16T00:00,10.5°C,75%,8.6°C,0.0mm,90%,2,6.6km/h,77°,118.1W/m²,1
2024-01-16T01:00,10.9°C,71%,8.8°C,0.0mm,87%,3,7.6km/h,71°,212.2W/m²,1
2024-01-16T02:00,11.8°C,67%,9.7°C,0.0mm,68%,2,7.2km/h,63°,366.4W/m²,1
2024-01-16T03:00,12.9°C,61%,11.1°C,0.0mm,53%,2,5.4km/h,37°,548.9W/m²,1
2024-01-16T04:00,14.3°C,55%,12.7°C,0.0mm,62%,2,6.6km/h,13°,637.5W/m²,1
2024-01-16T05:00,15.1°C,51%,12.3°C,0.0mm,83%,3,11.3km/h,37°,499.1W/m²,1
2024-01-16T06:00,15.9°C,49%,12.7°C,0.0mm,97%,3,13.8km/h,51°,314.3W/m²,1
2024-01-16T07:00,15.6°C,52%,12.4°C,0.0mm,99%,3,14.6km/h,57°,256.8W/m²,1
2024-01-16T08:00,15.2°C,54%,12.0°C,0.0mm,83%,3,14.8km/h,61°,171.8W/m²,1
2024-01-16T09:00,14.4°C,57%,11.7°C,0.0mm,74%,2,12.1km/h,67°,52.2W/m²,1
2024-01-16T10:00,13.5°C,63%,11.6°C,0.0mm,77%,2,6.9km/h,81°,0.0W/m²,0
2024-01-16T11:00,12.9°C,65%,11.4°C,0.0mm,77%,2,4.6km/h,72°,0.0W/m²,0
2024-01-16T12:00,12.6°C,71%,11.6°C,0.0mm,44%,2,2.6km/h,56°,0.0W/m²,0
2024-01-16T13:00,12.4°C,70%,11.4°C,0.0mm,30%,1,2.3km/h,342°,0.0W/m²,0
2024-01-16T14:00,12.0°C,73%,10.9°C,0.0mm,37%,1,2.8km/h,310°,0.0W/m²,0
2024-01-16T15:00,11.5°C,77%,10.4°C,0.0mm,57%,2,3.4km/h,302°,0.0W/m²,0
2024-01-16T16:00,11.0°C,79%,9.6°C,0.0mm,22%,1,5.2km/h,295°,0.0W/m²,0
2024-01-16T17:00,10.7°C,79%,9.3°C,0.0mm,69%,2,4.7km/h,293°,0.0W/m²,0
2024-01-16T18:00,11.0°C,79%,9.7°C,0.0mm,82%,2,4.8km/h,283°,0.0W/m²,0
2024-01-16T19:00,11.1°C,79%,9.8°C,0.0mm,78%,2,5.2km/h,282°,0.0W/m²,0
2024-01-16T20:00,11.0°C,79%,9.8°C,0.0mm,71%,2,4.1km/h,285°,0.0W/m²,0
2024-01-16T21:00,10.8°C,81%,9.6°C,0.0mm,84%,3,4.5km/h,284°,0.0W/m²,0
2024-01-16T22:00,11.1°C,80%,9.9°C,0.0mm,88%,3,4.5km/h,284°,0.0W/m²,0
2024-01-16T23:00,11.2°C,80%,10.0°C,0.0mm,89%,3,4.3km/h,275°,0.0W/m²,1
2024-01-17T00:00,11.7°C,77%,10.5°C,0.0mm,87%,3,4.8km/h,283°,92.1W/m²,1
2024-01-17T01:00,13.4°C,67%,12.0°C,0.0mm,78%,2,4.7km/h,302°,226.2W/m²,1
2024-01-17T02:00,15.1°C,62%,13.9°C,0.0mm,75%,2,4.1km/h,322°,409.8W/m²,1
2024-01-17T03:00,16.7°C,58%,15.8°C,0.0mm,74%,2,3.9km/h,338°,530.7W/m²,1
2024-01-17T04:00,18.3°C,55%,17.7°C,0.0mm,65%,2,4.1km/h,345°,593.6W/m²,1
2024-01-17T05:00,19.8°C,54%,19.7°C,0.0mm,62%,2,3.6km/h,6°,596.3W/m²,1
2024-01-17T06:00,21.0°C,53%,20.7°C,0.0mm,44%,2,4.6km/h,51°,494.1W/m²,1
2024-01-17T07:00,21.5°C,54%,21.2°C,0.0mm,6%,1,5.6km/h,75°,435.2W/m²,1
2024-01-17T08:00,21.3°C,55%,21.0°C,0.0mm,0%,0,6.6km/h,81°,255.5W/m²,1
2024-01-17T09:00,20.5°C,59%,20.3°C,0.0mm,0%,0,6.5km/h,87°,72.4W/m²,1
2024-01-17T10:00,18.8°C,68%,19.1°C,0.0mm,0%,0,4.1km/h,105°,0.0W/m²,0
2024-01-17T11:00,17.1°C,78%,17.6°C,0.0mm,0%,0,3.4km/h,122°,0.0W/m²,0
2024-01-17T12:00,16.1°C,85%,17.0°C,0.0mm,0%,0,1.5km/h,135°,0.0W/m²,0
2024-01-17T13:00,15.9°C,84%,16.8°C,0.0mm,0%,0,1.1km/h,252°,0.0W/m²,0
2024-01-17T14:00,15.4°C,86%,15.9°C,0.0mm,0%,0,3.0km/h,256°,0.0W/m²,0
2024-01-17T15:00,13.9°C,92%,14.2°C,0.0mm,0%,0,3.7km/h,259°,0.0W/m²,0
2024-01-17T16:00,12.3°C,97%,12.1°C,0.0mm,49%,45,4.9km/h,253°,0.0W/m²,0
2024-01-17T17:00,11.6°C,99%,11.4°C,0.0mm,61%,45,4.7km/h,247°,0.0W/m²,0
2024-01-17T18:00,11.7°C,99%,11.5°C,0.0mm,79%,45,4.7km/h,261°,0.0W/m²,0
2024-01-17T19:00,11.6°C,99%,11.5°C,0.0mm,82%,45,4.5km/h,256°,0.0W/m²,0
2024-01-17T20:00,11.6°C,98%,11.5°C,0.0mm,85%,45,4.0km/h,243°,0.0W/m²,0
2024-01-17T21:00,11.7°C,97%,11.5°C,0.0mm,91%,45,4.0km/h,243°,0.0W/m²,0
2024-01-17T22:00,12.2°C,95%,12.1°C,0.0mm,89%,3,3.5km/h,246°,0.0W/m²,0
2024-01-17T23:00,12.4°C,95%,12.4°C,0.0mm,88%,3,3.1km/h,234°,0.0W/m²,1
2024-01-18T00:00,13.3°C,94%,13.6°C,0.0mm,88%,2,3.2km/h,243°,88.3W/m²,1
2024-01-18T01:00,16.0°C,87%,17.0°C,0.0mm,71%,2,1.5km/h,256°,226.2W/m²,1
2024-01-18T02:00,18.6°C,72%,19.7°C,0.0mm,62%,2,0.5km/h,315°,388.1W/m²,1
2024-01-18T03:00,20.4°C,64%,21.3°C,0.0mm,66%,2,1.4km/h,360°,555.4W/m²,1
2024-01-18T04:00,21.9°C,58%,22.7°C,0.0mm,65%,2,1.8km/h,360°,571.2W/m²,1
2024-01-18T05:00,23.1°C,54%,24.0°C,0.0mm,70%,2,1.8km/h,349°,556.3W/m²,1
2024-01-18T06:00,23.5°C,48%,23.8°C,0.0mm,67%,2,1.4km/h,90°,446.6W/m²,1
2024-01-18T07:00,24.0°C,48%,24.3°C,0.0mm,62%,2,2.6km/h,106°,373.2W/m²,1
2024-01-18T08:00,24.1°C,48%,24.1°C,0.0mm,52%,2,5.2km/h,106°,235.8W/m²,1
2024-01-18T09:00,22.9°C,54%,22.8°C,0.0mm,38%,1,7.6km/h,109°,70.2W/m²,1
2024-01-18T10:00,20.4°C,64%,20.5°C,0.0mm,42%,1,6.7km/h,106°,0.0W/m²,0
2024-01-18T11:00,18.5°C,70%,18.5°C,0.0mm,51%,2,6.4km/h,106°,0.0W/m²,0
2024-01-18T12:00,17.6°C,76%,17.9°C,0.0mm,60%,2,5.5km/h,101°,0.0W/m²,0
2024-01-18T13:00,16.7°C,81%,17.3°C,0.0mm,72%,2,4.1km/h,105°,0.0W/m²,0
2024-01-18T14:00,16.0°C,85%,16.5°C,0.0mm,71%,2,4.5km/h,104°,0.0W/m²,0
2024-01-18T15:00,15.4°C,89%,16.0°C,0.0mm,81%,2,4.1km/h,105°,0.0W/m²,0
2024-01-18T16:00,15.3°C,91%,16.0°C,0.0mm,90%,3,3.9km/h,112°,0.0W/m²,0
2024-01-18T17:00,15.6°C,92%,16.6°C,0.0mm,99%,3,2.9km/h,120°,0.0W/m²,0
2024-01-18T18:00,16.0°C,91%,17.1°C,0.0mm,100%,3,3.1km/h,69°,0.0W/m²,0
2024-01-18T19:00,16.0°C,90%,17.1°C,0.0mm,95%,3,2.8km/h,50°,0.0W/m²,0
2024-01-18T20:00,15.9°C,91%,17.1°C,0.0mm,85%,3,2.1km/h,59°,0.0W/m²,0
2024-01-18T21:00,15.7°C,92%,16.9°C,0.0mm,78%,2,1.8km/h,79°,0.0W/m²,0
2024-01-18T22:00,15.3°C,93%,16.3°C,0.0mm,87%,3,2.2km/h,99°,0.0W/m²,0
2024-01-18T23:00,14.8°C,95%,15.7°C,0.0mm,91%,3,2.8km/h,130°,0.0W/m²,1
2024-01-19T00:00,15.2°C,95%,16.1°C,0.0mm,90%,3,4.0km/h,90°,91.8W/m²,1
2024-01-19T01:00,15.9°C,89%,16.5°C,0.0mm,89%,3,4.7km/h,81°,154.6W/m²,1
2024-01-19T02:00,16.3°C,85%,16.9°C,0.0mm,90%,3,4.7km/h,81°,204.3W/m²,1
2024-01-19T03:00,17.5°C,78%,17.9°C,0.0mm,90%,3,5.0km/h,90°,383.9W/m²,1
2024-01-19T04:00,18.9°C,71%,19.2°C,0.0mm,73%,2,5.8km/h,97°,532.4W/m²,1
2024-01-19T05:00,20.0°C,64%,20.2°C,0.0mm,52%,2,7.6km/h,90°,584.9W/m²,1
2024-01-19T06:00,20.2°C,64%,19.8°C,0.0mm,59%,1,10.1km/h,88°,527.3W/m²,1
2024-01-19T07:00,19.7°C,66%,19.1°C,0.0mm,63%,2,11.2km/h,94°,371.7W/m²,1
2024-01-19T08:00,18.7°C,70%,18.2°C,0.0mm,82%,3,10.7km/h,102°,194.0W/m²,1
2024-01-19T09:00,17.7°C,73%,17.3°C,0.0mm,88%,3,8.8km/h,99°,47.9W/m²,1
2024-01-19T10:00,16.7°C,76%,16.7°C,0.0mm,82%,3,5.8km/h,112°,0.0W/m²,0
2024-01-19T11:00,16.2°C,79%,16.4°C,0.0mm,77%,2,4.2km/h,121°,0.0W/m²,0
2024-01-19T12:00,16.1°C,81%,16.7°C,0.0mm,84%,2,2.6km/h,124°,0.0W/m²,0
2024-01-19T13:00,15.9°C,83%,16.5°C,0.0mm,88%,3,2.1km/h,121°,0.0W/m²,0
2024-01-19T14:00,15.6°C,86%,16.4°C,0.0mm,82%,3,1.8km/h,169°,0.0W/m²,0
2024-01-19T15:00,15.2°C,88%,15.7°C,0.0mm,67%,2,3.4km/h,162°,0.0W/m²,0
2024-01-19T16:00,14.8°C,90%,15.6°C,0.0mm,86%,3,2.1km/h,239°,0.0W/m²,0
2024-01-19T17:00,14.6°C,92%,15.4°C,0.0mm,94%,3,2.2km/h,270°,0.0W/m²,0
2024-01-19T18:00,15.0°C,90%,15.8°C,0.0mm,92%,3,2.2km/h,279°,0.0W/m²,0
2024-01-19T19:00,14.8°C,91%,15.4°C,0.0mm,95%,3,3.4km/h,252°,0.0W/m²,0
2024-01-19T20:00,14.5°C,93%,15.3°C,0.0mm,95%,3,2.2km/h,261°,0.0W/m²,0
2024-01-19T21:00,14.6°C,93%,15.3°C,0.0mm,93%,3,2.9km/h,270°,0.0W/m²,0
2024-01-19T22:00,14.7°C,92%,15.6°C,0.0mm,92%,3,1.5km/h,256°,0.0W/m²,0
2024-01-19T23:00,14.8°C,91%,15.5°C,0.0mm,88%,3,2.3km/h,288°,0.0W/m²,1
2024-01-20T00:00,15.5°C,93%,16.6°C,0.0mm,94%,3,2.3km/h,288°,78.8W/m²,1
2024-01-20T01:00,16.4°C,87%,17.6°C,0.0mm,96%,3,1.8km/h,360°,143.0W/m²,1
2024-01-20T02:00,17.7°C,79%,18.5°C,0.0mm,91%,3,3.4km/h,32°,272.8W/m²,1
2024-01-20T03:00,18.7°C,74%,19.5°C,0.0mm,94%,3,4.0km/h,27°,352.8W/m²,1
2024-01-20T04:00,19.8°C,69%,20.5°C,0.0mm,85%,3,4.6km/h,18°,360.4W/m²,1
2024-01-20T05:00,20.5°C,67%,21.2°C,0.0mm,86%,3,4.3km/h,5°,326.9W/m²,1
2024-01-20T06:00,20.5°C,70%,21.1°C,0.0mm,67%,2,7.0km/h,69°,322.3W/m²,1
2024-01-20T07:00,20.3°C,72%,20.9°C,0.0mm,87%,3,7.6km/h,71°,289.4W/m²,1
2024-01-20T08:00,19.2°C,76%,19.3°C,0.0mm,81%,3,10.1km/h,92°,153.7W/m²,1
2024-01-20T09:00,17.4°C,81%,17.2°C,0.0mm,90%,3,10.7km/h,102°,41.6W/m²,1
2024-01-20T10:00,15.9°C,87%,15.7°C,0.0mm,100%,3,9.6km/h,103°,0.0W/m²,0
2024-01-20T11:00,15.1°C,89%,14.8°C,0.0mm,100%,3,9.8km/h,98°,0.0W/m²,0
2024-01-20T12:00,14.8°C,90%,14.9°C,0.0mm,100%,3,6.8km/h,93°,0.0W/m²,0
2024-01-20T13:00,14.8°C,89%,14.9°C,0.0mm,100%,3,5.4km/h,82°,0.0W/m²,0
2024-01-20T14:00,14.8°C,89%,15.0°C,0.0mm,100%,3,5.0km/h,90°,0.0W/m²,0
2024-01-20T15:00,14.7°C,89%,14.6°C,0.0mm,100%,3,7.2km/h,93°,0.0W/m²,0
2024-01-20T16:00,14.4°C,87%,14.0°C,0.0mm,100%,3,8.3km/h,90°,0.0W/m²,0
2024-01-20T17:00,14.0°C,85%,13.3°C,0.0mm,100%,3,8.6km/h,88°,0.0W/m²,0
2024-01-20T18:00,13.7°C,82%,12.7°C,0.0mm,100%,3,7.9km/h,87°,0.0W/m²,0
2024-01-20T19:00,13.4°C,81%,12.5°C,0.0mm,100%,3,6.8km/h,87°,0.0W/m²,0
2024-01-20T20:00,13.3°C,81%,12.3°C,0.0mm,100%,3,6.8km/h,87°,0.0W/m²,0
2024-01-20T21:00,13.1°C,81%,12.2°C,0.0mm,100%,3,6.5km/h,87°,0.0W/m²,0
2024-01-20T22:00,12.9°C,81%,11.8°C,0.0mm,100%,3,7.6km/h,87°,0.0W/m²,0
2024-01-20T23:00,12.8°C,82%,11.8°C,0.0mm,100%,3,6.8km/h,93°,0.0W/m²,1
2024-01-21T00:00,12.6°C,83%,11.7°C,0.0mm,100%,3,6.5km/h,93°,14.6W/m²,1
2024-01-21T01:00,12.7°C,82%,11.6°C,0.0mm,100%,3,7.6km/h,95°,40.8W/m²,1
2024-01-21T02:00,12.9°C,81%,11.7°C,0.0mm,100%,3,8.0km/h,95°,79.9W/m²,1
2024-01-21T03:00,13.0°C,79%,11.8°C,0.0mm,100%,3,7.9km/h,93°,99.7W/m²,1
2024-01-21T04:00,12.9°C,78%,11.3°C,0.0mm,100%,3,9.7km/h,92°,73.7W/m²,1
2024-01-21T05:00,12.7°C,77%,11.0°C,0.0mm,100%,3,10.1km/h,94°,63.8W/m²,1
2024-01-21T06:00,12.0°C,76%,10.2°C,0.0mm,100%,3,8.7km/h,85°,90.0W/m²,1
2024-01-21T07:00,12.1°C,75%,10.1°C,0.0mm,100%,3,9.8km/h,84°,51.9W/m²,1
