notifier,title,date,url,attachment_cnt,file_title,download_times,file_url
教学运行,关于2023-2024学年第一学期《工程制图E》、《画法几何》课程期末考试安排的通知,2023-11-08,https://jwch.fzu.edu.cn/../info/1036/13109.htm,1,['2301画法几何、工程制图E期末考12.10下午.xlsx'],['1005'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163784']
教学运行,关于2023-2024学年第一学期《高等数学A（上）》、《高等数学B（上）》、《高等数学C（上）》、《高等数学D》课程半期考试安排的通知,2023-11-08,https://jwch.fzu.edu.cn/../info/1036/13108.htm,2,"['2301高数C(上）、D半期考12.10上午.xlsx', '2301高数A(上）、B（上）半期考12.10上午.xlsx']","['894', '1021']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163772', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163771']"
教学运行,关于2023-2024学年第一学期《线性代数》、《线性代数与解析几何》课程半期考试安排的通知,2023-11-08,https://jwch.fzu.edu.cn/../info/1036/13107.htm,1,['2301线性代数、线性代数与解析几何半期考12.9下午.xlsx'],['965'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163769']
教学运行,关于2023-2024学年第一学期《高等数学A（下）》课程期末考试安排的通知,2023-11-08,https://jwch.fzu.edu.cn/../info/1036/13105.htm,1,['2301高数A（下）期末考12.3下午.xlsx'],['894'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163693']
教学运行,关于公布2023学年各学院转专业实施细则的通知,2023-11-07,https://jwch.fzu.edu.cn/../info/1036/13102.htm,1,['2023转专业细则.pdf'],['10709'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163597']
教学运行,关于2023-2024学年第一学期《习近平新时代中国特色社会主义思想概论》课程期末考试安排的通知,2023-11-07,https://jwch.fzu.edu.cn/../info/1036/13101.htm,1,['2301习概论随堂考.xlsx'],['1173'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13163586']
计划科,关于2023-2024学年第一学期在校学生申请辅修专业的通知,2023-11-06,https://jwch.fzu.edu.cn/../info/1038/13094.htm,0,['无'],[0],['无']
质量办,关于期中党政领导集中听课的通知,2023-10-30,https://jwch.fzu.edu.cn/../info/1040/13079.htm,2,"['附件1：福州大学课堂教学质量评估表.doc', '附件2：第10周课表.xlsx']","['777', '878']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13157962', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13157963']"
综合科,关于福州大学智慧教室二期使用培训的通知,2023-10-24,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13062,0,['无'],[0],['无']
教材中心,关于召开教材建设研讨会暨福州大学第四十八场“教学有道”研讨会的通知,2023-10-23,https://jwch.fzu.edu.cn/../info/1042/13052.htm,0,['无'],[0],['无']
实践科,关于举办第十五届蓝桥杯全国软件和信息技术专业人才大赛福州大学选拔赛的通知,2023-10-20,https://jwch.fzu.edu.cn/../info/1039/13051.htm,0,['无'],[0],['无']
教学运行,关于做好2023学年本科生转专业工作的通知,2023-10-19,https://jwch.fzu.edu.cn/../info/1036/13043.htm,0,['无'],[0],['无']
质量办,关于举办福州大学第四十七场“教学有道”研讨活动暨2023年教师教学创新大赛培训会的通知,2023-10-19,https://jwch.fzu.edu.cn/../info/1040/13041.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第一学期《高等数学A（下）》课程半期考试安排的通知,2023-10-17,https://jwch.fzu.edu.cn/../info/1036/13039.htm,1,['2301高数A（下）半期考10.22晚.xlsx'],['1118'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13145543']
教学运行,关于2023-2024学年第一学期《大学物理A（下）》、《大学物理B（下）》课程半期考试安排的通知,2023-10-16,https://jwch.fzu.edu.cn/../info/1036/13038.htm,2,"['10.29晚大物B（下）半期考.xlsx', '10.28晚大物A（下）半期考.xlsx']","['937', '906']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13145374', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13145373']"
实践科,关于2023年高校教学基本状态数据库教学相关数据报送的通知,2023-10-16,https://jwch.fzu.edu.cn/../info/1039/13035.htm,1,['2023年本科教学相关数据报送表格.zip'],['1006'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13145324']
教学运行,关于做好2024届预计毕业生电子注册图像采集工作的通知,2023-10-16,https://jwch.fzu.edu.cn/../info/1036/13034.htm,2,"['附件1：各学院分班拍照顺序.pdf', '附件2：获得图像采集码途径.pdf']","['1637', '1577']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13145312', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13145313']"
教学运行,关于组织2023级新生开展学籍信息自查工作的通知,2023-10-09,https://jwch.fzu.edu.cn/../info/1036/13029.htm,0,['无'],[0],['无']
质量办,关于开展福州大学2023年教师教学创新大赛的通知,2023-10-08,https://jwch.fzu.edu.cn/../info/1040/13028.htm,1,['附件1-4.rar'],['913'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13142915']
教学运行,关于2023-2024学年第一学期《概率与数理统计》课程半期考试安排的通知,2023-10-08,https://jwch.fzu.edu.cn/../info/1036/13027.htm,1,['10.21晚概率半期考.xlsx'],['1075'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13142824']
教学运行,关于2023年中秋节、国庆节放假课程调整的通知,2023-09-25,https://jwch.fzu.edu.cn/../info/1036/13017.htm,0,['无'],[0],['无']
教学运行,2023-2024-01学期2023级体育理论教室安排表,2023-09-20,https://jwch.fzu.edu.cn/../info/1036/13014.htm,0,['无'],[0],['无']
教学运行,关于做好2023-2024学年第二学期排课准备工作的通知,2023-09-20,https://jwch.fzu.edu.cn/../info/1036/13013.htm,0,['无'],[0],['无']
实践科,关于公布第十二届大学生软件设计与服务外包创新创业竞赛获奖名单的通知,2023-09-19,https://jwch.fzu.edu.cn/../info/1039/13011.htm,0,['无'],[0],['无']
计划科,关于2023-2024学年第一学期爱课程平台参加通识教育选修课学习的重要提示,2023-09-18,https://jwch.fzu.edu.cn/../info/1038/13001.htm,0,['无'],[0],['无']
计划科,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示 ,2023-09-18,https://jwch.fzu.edu.cn/../info/1038/13000.htm,0,['无'],[0],['无']
实践科,关于公布省级以上大学生创新创业训练计划项目结题成绩的通知,2023-09-15,https://jwch.fzu.edu.cn/../info/1039/12999.htm,2,"['福州大学2022年省级及以上大学生创新创业训练计划项目结题成绩汇总表.xls', '福州大学2021年国家级、省级大学生创新创业训练计划项目结题成绩汇总表.xls']","['2693', '1571']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13134050', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13134051']"
实践科,关于公布第二十七、二十八期本科生科研训练计划项目结题成绩的通知,2023-09-15,https://jwch.fzu.edu.cn/../info/1039/12998.htm,2,"['福州大学第二十七期本科生科研训练计划项目结题成绩汇总表.xls', '福州大学第二十八期本科生科研训练计划项目结题成绩汇总表.xls']","['2383', '4264']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13134048', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13134049']"
质量办,关于举办福州大学第四十六场“教学有道”研讨活动的通知,2023-09-14,https://jwch.fzu.edu.cn/../info/1040/12997.htm,0,['无'],[0],['无']
教研教改,福州大学关于公布2023级 “嘉锡化学拔尖班”学生名单的通知,2023-09-14,https://jwch.fzu.edu.cn/../info/1037/12996.htm,0,['无'],[0],['无']
教研教改,福州大学关于公布2023级“数理综合班”学生名单的通知,2023-09-14,https://jwch.fzu.edu.cn/../info/1037/12995.htm,0,['无'],[0],['无']
教研教改,福州大学关于公布2023级“数理金融实验班”学生名单的通知,2023-09-14,https://jwch.fzu.edu.cn/../info/1037/12994.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第一学期重新学习选课、缴费的通知,2023-09-11,https://jwch.fzu.edu.cn/../info/1036/12983.htm,0,['无'],[0],['无']
教学运行,关于做好2023年参军退役学生转专业的通知,2023-09-08,https://jwch.fzu.edu.cn/../info/1036/12981.htm,2,"['福州大学本科生转专业管理实施办法（暂行）.docx', '福州大学参军退伍复学后学生转专业审批表.doc']","['1200', '916']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13053671', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13053672']"
教学运行,关于9月7日开展线上教学的紧急通知,2023-09-06,https://jwch.fzu.edu.cn/../info/1036/12977.htm,0,['无'],[0],['无']
教学运行,关于受第11号台风“海葵”影响课程调整的通知,2023-09-06,https://jwch.fzu.edu.cn/../info/1036/12973.htm,0,['无'],[0],['无']
计划科,关于公布2023-2024学年第一学期通选课取消开课名单的通知,2023-09-05,https://jwch.fzu.edu.cn/../info/1038/12962.htm,0,['无'],[0],['无']
综合科,关于召开2023-2024学年秋季学期期初本科教育教学工作会议的通知,2023-09-01,https://jwch.fzu.edu.cn/../info/1035/12955.htm,0,['无'],[0],['无']
教研教改,关于公布参加2023级“数理综合班”选拔面试学生名单的通知,2023-08-30,https://jwch.fzu.edu.cn/../info/1037/12953.htm,0,['无'],[0],['无']
教研教改,关于公布参加2023级“嘉锡化学拔尖班”选拔面试学生名单的通知,2023-08-30,https://jwch.fzu.edu.cn/../info/1037/12952.htm,0,['无'],[0],['无']
计划科,关于2023级学生选修《大学信息技术基础》的通知,2023-08-30,https://jwch.fzu.edu.cn/../info/1038/12951.htm,0,['无'],[0],['无']
教研教改,关于公布参加2023级“数理金融实验班”选拔面试学生名单的通知,2023-08-29,https://jwch.fzu.edu.cn/../info/1037/12942.htm,0,['无'],[0],['无']
实践科,关于做好2022-2023学年度本科毕业论文（设计）抽检工作的通知,2023-08-29,https://jwch.fzu.edu.cn/../info/1039/12939.htm,1,['附件1：专家信息汇总表.xlsx'],['2582'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13050845']
综合科,关于2023-2024学年第一学期本科生学生证和火车票优惠卡补办及火车票优惠卡更改区间的通知,2023-08-27,https://jwch.fzu.edu.cn/../info/1035/12937.htm,0,['无'],[0],['无']
教学运行,关于2023-2024第一学期辅修专业补退选、缴费的通知,2023-08-27,https://jwch.fzu.edu.cn/../info/1036/12936.htm,0,['无'],[0],['无']
质量办,关于开学第一周集中听课的通知,2023-08-27,https://jwch.fzu.edu.cn/../info/1040/12935.htm,3,"['附件1：福州大学课堂教学质量评估表.doc', '附件2：2023-2024学年第一学期第一周课表.xlsx', '附件3：福州大学党政领导听课管理实施办法（福大教〔2022〕27号）.doc']","['1086', '1182', '890']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049655', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049656', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049657']"
综合科,关于2023级福州大学本科生学生证信息采集的通知,2023-08-27,https://jwch.fzu.edu.cn/../info/1035/12934.htm,0,['无'],[0],['无']
教学运行,关于2023-2024第一学期学期选课补退选的通知,2023-08-26,https://jwch.fzu.edu.cn/../info/1036/12933.htm,0,['无'],[0],['无']
计划科,关于2023-2024学年第一学期港澳台侨学生思政课和军事课程退选替代的通知,2023-08-26,https://jwch.fzu.edu.cn/../info/1038/12932.htm,2,"['港澳台侨学生思政课和军事课程退选申请表.docx', '2023-2024学年第一学期国情课列表.docx']","['1497', '1642']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049258', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049257']"
计划科,关于2023-2024学年第一学期通识教育选修课选课的通知,2023-08-26,https://jwch.fzu.edu.cn/../info/1038/12931.htm,3,"['超星尔雅使用手册（学生版）.pdf', '智慧树学生端操作手册.pdf', '慕课堂学生操作手册.pdf']","['3419', '1708', '4083']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049254', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049255', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049256']"
教研教改,福州大学关于开展2023级“嘉锡化学拔尖班”招生工作的通知,2023-08-26,https://jwch.fzu.edu.cn/../info/1037/12929.htm,2,"['附件1：福州大学2023级“嘉锡化学拔尖班”招生简章.doc', '附件2：福州大学2023级“嘉锡化学拔尖班”选拔方案.doc']","['2331', '1891']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049235', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049236']"
教研教改,福州大学关于开展2023级“数理综合班”招生工作的通知,2023-08-26,https://jwch.fzu.edu.cn/../info/1037/12927.htm,2,"['附件2：承诺书.doc', '附件1：福州大学2023级“数理综合班”招生简章.doc']","['1199', '2670']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049232', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049231']"
教研教改,福州大学关于开展2023级“数理金融实验班”招生工作的通知,2023-08-26,https://jwch.fzu.edu.cn/../info/1037/12926.htm,4,"['附件3：2023级数理金融实验班申请表.doc', '附件4：承诺书.doc', '附件1：福州大学2023级“数理金融实验班”招生简章.doc', '附件2：福州大学2023级“数理金融实验班”选拔方案.doc']","['1080', '1074', '2095', '1840']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049229', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049230', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049228', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049227']"
实践科,福州大学关于公布2023年本科生开放探索性实验项目（课程）评选结果的通知,2023-08-23,https://jwch.fzu.edu.cn/../info/1039/12923.htm,0,['无'],[0],['无']
综合科,关于开展智慧教室使用培训工作的通知,2023-08-21,https://jwch.fzu.edu.cn/../info/1035/12913.htm,0,['无'],[0],['无']
实践科,关于转发《关于举办第十三届海峡两岸信息服务创新大赛暨福建省第十七届计算机软件设计大赛的通知》的通知,2023-08-21,https://jwch.fzu.edu.cn/../info/1039/12912.htm,1,['闽工信联软件〔2023〕31号关于举办第十三届海峡两岸信息服务创新大赛暨福建省第十七届计算机软件设计大赛的通知.pdf'],['1079'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13048683']
实践科,关于开展大学生校外实践教学基地检查评估的通知,2023-08-14,https://jwch.fzu.edu.cn/../info/1039/12903.htm,3,"['附件1：福州大学校外实习教学基地一览表（2022年9月）.xlsx', '附件2：福州大学大学生校外实践教学基地检查评估表.xlsx', '附件3：福州大学大学生校外实践教学基地检查评估汇总表.xlsx']","['7754', '1255', '1186']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13045827', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13045826', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13045825']"
质量办,关于举办福州大学第四十五场“教学有道”研讨活动的通知,2023-08-04,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1040&wbnewsid=12893,0,['无'],[0],['无']
综合科,关于本科教学管理系统及其相关业务系统暂停使用的通知,2023-08-02,https://jwch.fzu.edu.cn/../info/1035/12892.htm,0,['无'],[0],['无']
综合科,教务处关于2023年暑假用印安排的通知,2023-07-08,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=12884,0,['无'],[0],['无']
实践科,关于公布福州大学2023届本科生优秀毕业设计（论文）名单的通知,2023-07-05,https://jwch.fzu.edu.cn/../info/1039/12881.htm,1,['附件：福州大学2023届优秀本科生毕业设计（论文）名单.doc'],['3671'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13037663']
综合科,关于召开2022-2023学年春季学期期末本科教育教学工作会议的通知,2023-07-03,https://jwch.fzu.edu.cn/../info/1035/12874.htm,0,['无'],[0],['无']
教学运行,关于做好期末复习考试及下学期开学等工作的通知,2023-06-30,https://jwch.fzu.edu.cn/../info/1036/12870.htm,0,['无'],[0],['无']
质量办,关于举办福州大学第四十四场“教学有道”研讨活动的通知,2023-06-30,https://jwch.fzu.edu.cn/../info/1040/12868.htm,0,['无'],[0],['无']
实践科,关于参加“2023高教社杯全国大学生数学建模竞赛”报名与集训的通知,2023-06-29,https://jwch.fzu.edu.cn/../info/1039/12867.htm,1,['附件：2023高教社杯全国大学生数学建模竞赛福州大学队伍的报名操作流程.pdf'],['6937'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13031762']
质量办,关于开展2023年度教师本科教学综合测评工作的通知,2023-06-28,https://jwch.fzu.edu.cn/../info/1040/12864.htm,1,['关于开展2023年度教师本科教学综合测评工作的通知.doc'],['1640'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13003807']
计划科,关于核对2023-2024学年第一学期通识教育选修课开课信息的有关通知,2023-06-27,https://jwch.fzu.edu.cn/../info/1038/12863.htm,0,['无'],[0],['无']
实践科,关于公布2023年国家级、省级大学生创新创业训练计划推荐立项项目的通知,2023-06-26,https://jwch.fzu.edu.cn/../info/1039/12862.htm,2,"['2023年国家级、省级大学生创新创业训练计划推荐项目汇总表.doc', '福州大学第29期本科生科研训练计划立项项目汇总表.doc']","['5223', '5507']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13002268', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13002269']"
教学运行,关于2022-2023学年第二学期大学英语拓展课程期末考试安排的通知,2023-06-21,https://jwch.fzu.edu.cn/../info/1036/12850.htm,1,['202202英语拓展课考试7.3上、下午.xls'],['979'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12999540']
教学运行,关于2022-2023学年第二学期《大学物理A（上）、B（上）、C》课程期末考试安排的通知,2023-06-21,https://jwch.fzu.edu.cn/../info/1036/12848.htm,2,"['2202大学物理B 期末考7.6下午.xlsx', '2202大学物理A、C 期末考7.6上午.xlsx']","['1140', '1074']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12999539', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12999538']"
实践科,关于举办2023年福州大学大学生工程实践与创新能力大赛暨2023年福建省大学生工程实践与创新能力大赛福州大学分区赛的通知,2023-06-20,https://jwch.fzu.edu.cn/../info/1039/12847.htm,1,['附件3：2023年福州大学大学生工程实践与创新能力大赛命题与运行.pdf'],['3458'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12999431']
实践科,关于公布第十四届企业经营模拟沙盘对抗赛获奖名单的通知,2023-06-20,https://jwch.fzu.edu.cn/../info/1039/12846.htm,0,['无'],[0],['无']
实践科,关于公布2023年大学生电子设计竞赛暨全国大学生电子设计竞赛选拔赛获奖名单的通知,2023-06-20,https://jwch.fzu.edu.cn/../info/1039/12845.htm,0,['无'],[0],['无']
实践科,关于公布第二十届程序设计竞赛获奖名单的通知,2023-06-20,https://jwch.fzu.edu.cn/../info/1039/12844.htm,0,['无'],[0],['无']
实践科,关于公布2023年第二十三届数学竞赛获奖名单的通知,2023-06-20,https://jwch.fzu.edu.cn/../info/1039/12843.htm,0,['无'],[0],['无']
教学运行,关于2023年端午节放假课程调整的通知,2023-06-19,https://jwch.fzu.edu.cn/../info/1036/12842.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第一学期本科生学期选课的通知,2023-06-19,https://jwch.fzu.edu.cn/../info/1036/12841.htm,0,['无'],[0],['无']
质量办,关于举办福州大学第四十三场“教学有道”研讨活动的通知,2023-06-15,https://jwch.fzu.edu.cn/../info/1040/12835.htm,0,['无'],[0],['无']
教研教改,福州大学关于开展2023年省级一流本科课程申报推荐工作的通知,2023-06-14,https://jwch.fzu.edu.cn/../info/1037/12832.htm,7,"['附件1：福建省教育厅办公室关于开展2023年一流本科课程认定及推荐工作的通（闽教办高〔2023〕2号）.pdf', '附件2：教育部关于一流本科课程建设的实施意见（教高〔2019〕8号）.doc', '附件4：2023年省级一流本科课程申报说明.docx', '附件7：虚拟仿真实验教学一流课程简介视频及教学引导视频技术要求.pdf', '附件5：2023年福建省一流本科课程申报书.rar', '附件6：国家虚拟仿真实验教学课程技术接口规范（2020版）.pdf', '附件3：教育部办公厅关于开展第二批国家级一流本科课程认定工作的通知（教高厅函〔2021〕13号）.doc']","['1476', '1223', '1325', '1901', '1271', '2017', '1208']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997760', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997759', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997762', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997765', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997764', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997763', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997761']"
教研教改,福州大学关于公布2021级数理金融实验班学生主辅修专业及导师名单的通知,2023-06-13,https://jwch.fzu.edu.cn/../info/1037/12830.htm,0,['无'],[0],['无']
计划科,关于公布2023-2024学年第一学期修读辅修专业学生名单的通知,2023-06-12,https://jwch.fzu.edu.cn/../info/1038/12829.htm,0,['无'],[0],['无']
教学运行,关于2022-2023学年第二学期《大学英语（二）、（三）、（四）》课程期末考试安排的通知,2023-06-09,https://jwch.fzu.edu.cn/../info/1036/12828.htm,2,"['2202英语二、四期末考试6.18下午.xlsx', '2202英语三期末考试6.18上午.xlsx']","['1243', '1121']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12995968', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12995838']"
教学运行,关于2022-2023学年第二学期《工程制图A（下）、C（下）、D、F》课程期末考试安排的通知,2023-06-09,https://jwch.fzu.edu.cn/../info/1036/12827.htm,1,['2202 工程制图 期末考试安排 6.18下午.xlsx'],['787'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12997452']
综合科,关于转发12306手机客户端提供学生优惠资质在线核验服务的通知,2023-06-07,https://jwch.fzu.edu.cn/../info/1035/12821.htm,0,['无'],[0],['无']
计划科,关于2023-2024学年第一学期修读辅修专业学生名单的公示,2023-06-05,https://jwch.fzu.edu.cn/../info/1038/12808.htm,0,['无'],[0],['无']
教学运行,关于2022-2023学年第二学期《概率论与数理统计》课程期末考试安排的通知,2023-06-01,https://jwch.fzu.edu.cn/../info/1036/12807.htm,1,['2202概率期末考6.11下午.xlsx'],['1040'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12993877']
实践科,关于公布第二十九期本科生科研训练计划立项项目的通知,2023-05-31,https://jwch.fzu.edu.cn/../info/1039/12805.htm,0,['无'],[0],['无']
实践科,关于公布2023年本科生创新创业实践与素质拓展学分认定结果的通知,2023-05-30,https://jwch.fzu.edu.cn/../info/1039/12804.htm,1,['福州大学本科生创新创业实践与素质拓展学分申报汇总表.doc'],['3846'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12993329']
实践科,关于公布福州大学第九届桥梁设计大赛获奖名单的通知,2023-05-30,https://jwch.fzu.edu.cn/../info/1039/12803.htm,0,['无'],[0],['无']
实践科,关于公布福州大学第十三届大学生节能减排社会实践与科技竞赛暨第九届材料创新、设计及应用竞赛获奖名单的通知,2023-05-30,https://jwch.fzu.edu.cn/../info/1039/12802.htm,0,['无'],[0],['无']
实践科,关于公布福州大学第三届大学生先进成图技术与产品信息建模创新大赛获奖名单的通知,2023-05-30,https://jwch.fzu.edu.cn/../info/1039/12801.htm,0,['无'],[0],['无']
教学运行,关于2022-2023学年第二学期《思想道德与法治》课程期末考试安排的通知,2023-05-26,https://jwch.fzu.edu.cn/../info/1036/12798.htm,1,['2202 思想道德与法治 随堂考安排.xlsx'],['1101'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12991703']
