时间,温度(2m)(°C),相对湿度(2m)(%),风速(10m)(m/s),体感温度(°C),降水量(mm),天气代码,云量(%),风速(10m)(m/s),风向(10m)(°),短波辐射(W/m²),白天/夜晚
2024-06-04T19:00,20.0,75,5.3,21.2,0.0,3,91,5.3,242,0.0,夜晚
2024-06-04T20:00,19.7,75,6.4,20.5,0.0,3,100,6.4,254,0.0,夜晚
2024-06-04T21:00,20.0,81,5.1,21.7,0.0,3,94,5.1,278,0.0,夜晚
2024-06-04T22:00,19.7,80,4.8,21.1,0.0,3,97,4.8,318,0.0,夜晚
2024-06-04T23:00,19.8,80,5.2,21.2,0.0,3,100,5.2,286,0.0,夜晚
2024-06-05T00:00,20.2,79,4.7,21.8,0.0,3,100,4.7,302,0.0,夜晚
2024-06-05T01:00,20.5,77,6.4,21.7,0.0,3,100,6.4,322,0.0,夜晚
2024-06-05T02:00,19.8,83,4.1,21.6,0.0,3,100,4.1,322,0.0,夜晚
2024-06-05T03:00,19.6,85,4.1,21.5,0.0,3,100,4.1,315,0.0,夜晚
2024-06-05T04:00,19.6,87,4.1,21.7,0.0,3,100,4.1,315,0.0,夜晚
2024-06-05T05:00,19.7,88,3.1,22.0,0.0,3,100,3.1,306,0.0,夜晚
2024-06-05T06:00,20.0,86,3.5,22.3,0.0,3,100,3.5,294,13.2,白天
2024-06-05T07:00,20.6,83,4.0,22.8,0.0,3,100,4.0,297,57.2,白天
2024-06-05T08:00,21.0,82,4.9,23.1,0.0,3,100,4.9,306,88.0,白天
2024-06-05T09:00,20.3,87,4.8,22.6,2.9,63,100,4.8,312,119.3,白天
2024-06-05T10:00,20.8,88,4.9,23.3,3.6,63,100,4.9,287,169.0,白天
2024-06-05T11:00,21.0,88,3.2,23.9,0.7,53,100,3.2,243,113.4,白天
2024-06-05T12:00,21.7,88,2.7,25.0,0.5,53,100,2.7,293,173.8,白天
2024-06-05T13:00,22.6,86,3.8,26.0,0.1,51,100,3.8,343,220.9,白天
2024-06-05T14:00,22.7,85,4.7,25.9,0.1,51,100,4.7,351,153.2,白天
2024-06-05T15:00,22.9,83,3.1,26.2,1.4,61,100,3.1,339,173.2,白天
2024-06-05T16:00,22.8,85,4.3,26.1,0.1,51,100,4.3,336,102.6,白天
2024-06-05T17:00,22.8,86,3.4,26.3,0.0,3,100,3.4,328,71.4,白天
2024-06-05T18:00,22.5,89,2.1,26.4,0.0,3,100,2.1,329,22.9,白天
2024-06-05T19:00,21.8,91,3.5,25.3,0.1,51,100,3.5,336,0.0,夜晚
2024-06-05T20:00,21.6,91,3.9,24.9,0.0,3,100,3.9,304,0.0,夜晚
2024-06-05T21:00,21.5,86,2.9,24.6,0.0,3,99,2.9,277,0.0,夜晚
2024-06-05T22:00,21.6,85,3.2,24.5,0.0,3,80,3.2,270,0.0,夜晚
2024-06-05T23:00,21.1,88,3.8,24.0,0.0,3,99,3.8,287,0.0,夜晚
2024-06-06T00:00,21.0,89,3.1,24.0,0.0,3,99,3.1,291,0.0,夜晚
2024-06-06T01:00,20.7,91,3.4,23.7,0.0,3,100,3.4,238,0.0,夜晚
2024-06-06T02:00,20.2,95,3.7,23.2,0.0,3,100,3.7,299,0.0,夜晚
2024-06-06T03:00,20.6,95,3.1,23.9,0.0,3,100,3.1,291,0.0,夜晚
2024-06-06T04:00,21.1,92,1.4,24.7,0.2,51,100,1.4,270,0.0,夜晚
2024-06-06T05:00,20.9,94,2.6,24.3,0.1,51,100,2.6,286,0.0,夜晚
2024-06-06T06:00,21.2,93,2.0,24.8,0.0,3,100,2.0,315,17.7,白天
2024-06-06T07:00,21.6,92,2.5,25.3,0.0,3,100,2.5,270,58.5,白天
2024-06-06T08:00,21.8,92,1.5,25.7,0.1,51,100,1.5,225,68.7,白天
2024-06-06T09:00,22.6,89,2.8,26.4,0.1,51,100,2.8,130,241.9,白天
2024-06-06T10:00,23.0,86,3.9,26.6,0.0,3,100,3.9,112,247.6,白天
2024-06-06T11:00,23.1,85,5.0,26.6,0.0,3,100,5.0,90,242.5,白天
2024-06-06T12:00,23.4,84,6.0,26.7,0.0,3,100,6.0,107,249.6,白天
2024-06-06T13:00,23.6,83,6.4,26.8,0.1,51,93,6.4,117,294.5,白天
2024-06-06T14:00,24.0,82,7.2,27.2,0.1,51,87,7.2,127,389.3,白天
2024-06-06T15:00,24.4,79,8.4,27.3,0.0,3,100,8.4,140,332.8,白天
2024-06-06T16:00,24.0,80,8.7,26.8,0.0,3,100,8.7,150,173.1,白天
2024-06-06T17:00,23.8,80,9.4,26.5,0.0,3,100,9.4,137,136.5,白天
2024-06-06T18:00,23.2,83,7.7,26.0,0.0,3,100,7.7,139,40.9,白天
2024-06-06T19:00,22.6,85,5.4,25.7,0.0,3,100,5.4,160,0.0,夜晚
2024-06-06T20:00,22.2,87,5.1,25.4,0.0,3,100,5.1,176,0.0,夜晚
2024-06-06T21:00,21.8,92,3.6,25.4,0.0,1,26,3.6,186,0.0,夜晚
2024-06-06T22:00,20.8,95,5.1,24.0,0.0,2,71,5.1,188,0.0,夜晚
2024-06-06T23:00,20.7,95,4.9,23.9,0.0,3,98,4.9,197,0.0,夜晚
2024-06-07T00:00,21.0,95,3.9,24.4,0.0,3,99,3.9,214,0.0,夜晚
2024-06-07T01:00,21.2,92,3.4,24.5,0.0,3,97,3.4,198,0.0,夜晚
2024-06-07T02:00,21.1,94,3.2,24.6,0.0,3,100,3.2,180,0.0,夜晚
2024-06-07T03:00,20.9,95,3.7,24.3,0.0,3,100,3.7,169,0.0,夜晚
2024-06-07T04:00,21.5,91,2.3,25.0,0.0,3,94,2.3,219,0.0,夜晚
2024-06-07T05:00,21.4,91,2.9,24.7,0.0,3,85,2.9,263,0.0,夜晚
2024-06-07T06:00,21.5,90,2.3,25.0,0.0,3,80,2.3,219,50.8,白天
2024-06-07T07:00,22.2,88,3.3,25.8,0.0,3,98,3.3,186,192.3,白天
2024-06-07T08:00,23.1,84,3.7,26.6,0.0,3,100,3.7,169,296.5,白天
2024-06-07T09:00,24.1,79,0.5,28.1,0.0,3,100,0.5,45,346.5,白天
2024-06-07T10:00,24.7,77,0.8,28.7,0.1,51,100,0.8,63,355.2,白天
2024-06-07T11:00,25.1,76,2.0,29.1,0.0,3,100,2.0,135,346.5,白天
2024-06-07T12:00,26.3,72,2.3,30.5,0.0,3,100,2.3,129,589.1,白天
2024-06-07T13:00,26.8,70,1.8,30.9,0.0,3,100,1.8,143,512.6,白天
2024-06-07T14:00,27.0,70,2.5,31.1,0.0,3,100,2.5,180,423.6,白天
2024-06-07T15:00,26.9,71,3.8,30.9,0.0,2,66,3.8,163,293.4,白天
2024-06-07T16:00,27.4,70,3.3,31.5,0.0,1,26,3.3,139,384.6,白天
2024-06-07T17:00,26.9,73,7.9,30.5,0.0,2,56,7.9,120,230.3,白天
2024-06-07T18:00,25.2,82,11.0,28.6,0.0,0,8,11.0,113,76.5,白天
2024-06-07T19:00,23.4,89,6.1,27.2,0.0,1,33,6.1,130,0.0,夜晚
2024-06-07T20:00,22.7,93,4.2,26.8,0.0,3,82,4.2,160,0.0,夜晚
2024-06-07T21:00,22.3,94,4.2,26.2,0.0,3,95,4.2,149,0.0,夜晚
2024-06-07T22:00,22.1,94,3.8,26.1,0.0,3,97,3.8,139,0.0,夜晚
2024-06-07T23:00,22.0,93,4.0,25.8,0.0,2,76,4.0,170,0.0,夜晚
2024-06-08T00:00,22.5,92,2.3,26.7,0.0,2,74,2.3,198,0.0,夜晚
2024-06-08T01:00,22.3,93,2.0,26.5,0.0,2,55,2.0,315,0.0,夜晚
2024-06-08T02:00,21.1,97,4.3,24.7,0.0,3,96,4.3,336,0.0,夜晚
2024-06-08T03:00,22.0,96,3.0,26.1,0.0,3,100,3.0,284,0.0,夜晚
2024-06-08T04:00,21.4,99,3.3,25.5,0.0,3,100,3.3,276,0.0,夜晚
2024-06-08T05:00,21.6,99,3.1,25.9,0.0,3,100,3.1,324,0.0,夜晚
2024-06-08T06:00,21.7,99,2.8,26.0,0.0,1,29,2.8,320,50.8,白天
2024-06-08T07:00,23.2,92,1.8,27.9,0.0,1,21,1.8,307,235.6,白天
2024-06-08T08:00,24.9,85,0.8,29.9,0.0,1,31,0.8,117,448.4,白天
2024-06-08T09:00,26.3,80,2.4,31.3,0.0,2,67,2.4,153,605.3,白天
2024-06-08T10:00,27.9,74,2.9,33.7,0.0,3,100,2.9,97,708.4,白天
2024-06-08T11:00,28.8,71,5.4,34.5,0.0,3,81,5.4,86,716.0,白天
2024-06-08T12:00,29.3,72,3.7,36.3,0.1,51,74,3.7,151,787.2,白天
2024-06-08T13:00,30.0,69,4.5,36.5,0.0,2,76,4.5,151,725.7,白天
2024-06-08T14:00,30.3,68,4.9,35.9,0.0,2,70,4.9,144,583.7,白天
2024-06-08T15:00,29.9,71,5.4,35.3,0.2,51,87,5.4,127,476.0,白天
2024-06-08T16:00,27.3,84,10.2,32.2,11.6,65,100,10.2,122,316.8,白天
2024-06-08T17:00,26.3,92,4.0,32.5,2.7,63,100,4.0,85,45.3,白天
2024-06-08T18:00,25.8,95,4.7,31.9,0.5,53,95,4.7,67,26.2,白天
2024-06-08T19:00,25.0,96,4.0,30.8,0.1,51,69,4.0,85,0.0,夜晚
2024-06-08T20:00,24.3,97,4.0,29.8,0.0,3,90,4.0,85,0.0,夜晚
2024-06-08T21:00,24.7,95,3.3,30.3,0.2,51,100,3.3,96,0.0,夜晚
2024-06-08T22:00,24.3,96,3.3,29.8,0.3,51,100,3.3,103,0.0,夜晚
2024-06-08T23:00,23.9,96,3.5,29.1,0.3,51,100,3.5,114,0.0,夜晚
2024-06-09T00:00,23.6,97,3.0,28.7,0.1,51,94,3.0,104,0.0,夜晚
2024-06-09T01:00,23.3,98,1.9,28.5,0.1,51,72,1.9,112,0.0,夜晚
2024-06-09T02:00,23.0,97,2.2,28.0,0.1,51,81,2.2,99,0.0,夜晚
2024-06-09T03:00,23.2,96,1.3,28.3,0.1,51,65,1.3,124,0.0,夜晚
2024-06-09T04:00,23.1,97,1.1,28.2,0.0,1,30,1.1,180,0.0,夜晚
2024-06-09T05:00,22.9,97,1.1,28.0,0.0,1,46,1.1,198,0.0,夜晚
2024-06-09T06:00,22.9,97,0.8,28.0,0.0,3,100,0.8,207,48.6,白天
2024-06-09T07:00,23.6,95,2.3,28.7,0.4,51,100,2.3,141,133.8,白天
2024-06-09T08:00,24.2,92,1.9,29.3,0.8,53,100,1.9,112,189.2,白天
2024-06-09T09:00,26.0,85,3.1,31.2,0.1,51,100,3.1,111,370.2,白天
2024-06-09T10:00,26.4,84,4.5,31.6,0.0,3,98,4.5,76,361.7,白天
2024-06-09T11:00,27.8,80,4.1,33.8,0.1,51,67,4.1,38,648.4,白天
2024-06-09T12:00,28.6,79,4.4,35.3,0.0,2,64,4.4,81,700.4,白天
2024-06-09T13:00,29.6,76,7.9,36.0,0.1,51,95,7.9,87,681.6,白天
2024-06-09T14:00,27.2,85,10.4,32.2,4.7,63,100,10.4,146,417.1,白天
2024-06-09T15:00,26.7,91,5.8,32.7,0.5,53,100,5.8,120,133.0,白天
2024-06-09T16:00,26.5,91,7.0,32.2,3.0,63,100,7.0,125,143.7,白天
2024-06-09T17:00,26.0,94,6.6,31.9,2.4,61,100,6.6,112,62.1,白天
2024-06-09T18:00,25.5,96,4.0,31.6,1.0,55,100,4.0,95,22.5,白天
2024-06-09T19:00,24.8,98,3.6,30.7,0.7,53,100,3.6,53,0.0,夜晚
2024-06-09T20:00,24.6,98,2.3,30.6,0.4,51,100,2.3,51,0.0,夜晚
2024-06-09T21:00,24.7,97,1.3,30.8,6.8,63,100,1.3,34,0.0,夜晚
2024-06-09T22:00,24.4,98,2.3,30.2,1.5,61,100,2.3,162,0.0,夜晚
2024-06-09T23:00,24.3,97,2.5,29.9,0.6,53,100,2.5,188,0.0,夜晚
2024-06-10T00:00,24.3,97,2.4,30.0,0.7,53,100,2.4,207,0.0,夜晚
2024-06-10T01:00,24.2,97,2.3,29.9,0.3,51,100,2.3,198,0.0,夜晚
2024-06-10T02:00,24.2,97,2.2,29.8,0.2,51,100,2.2,171,0.0,夜晚
2024-06-10T03:00,23.9,98,2.7,29.3,0.4,51,100,2.7,157,0.0,夜晚
2024-06-10T04:00,24.4,95,1.1,30.0,0.1,51,100,1.1,90,0.0,夜晚
2024-06-10T05:00,24.4,95,1.6,30.0,0.0,3,100,1.6,27,0.0,夜晚
2024-06-10T06:00,24.3,96,2.1,30.0,0.2,51,100,2.1,149,35.3,白天
2024-06-10T07:00,24.3,97,2.3,29.9,0.9,53,100,2.3,141,44.6,白天
2024-06-10T08:00,25.0,95,1.4,31.1,0.6,53,100,1.4,180,115.7,白天
2024-06-10T09:00,26.6,89,3.3,32.7,0.3,51,100,3.3,167,243.1,白天
2024-06-10T10:00,27.9,84,2.9,34.2,0.3,51,100,2.9,187,342.4,白天
2024-06-10T11:00,27.5,88,0.7,34.4,1.0,55,100,0.7,180,155.1,白天
2024-06-10T12:00,28.0,87,0.4,35.1,0.3,51,100,0.4,90,231.5,白天
2024-06-10T13:00,28.3,87,1.8,35.4,0.0,3,100,1.8,101,267.2,白天
2024-06-10T14:00,29.6,79,2.0,36.5,0.1,51,100,2.0,225,509.6,白天
2024-06-10T15:00,30.6,74,0.0,37.7,0.1,51,100,0.0,270,431.3,白天
2024-06-10T16:00,29.8,81,2.3,36.9,0.7,53,100,2.3,321,189.9,白天
2024-06-10T17:00,28.8,88,3.6,36.2,0.4,51,100,3.6,6,77.2,白天
2024-06-10T18:00,27.7,97,3.1,35.5,0.3,51,100,3.1,45,19.5,白天
2024-06-10T19:00,27.2,93,3.6,34.1,0.7,53,100,3.6,143,0.0,夜晚
2024-06-10T20:00,26.5,96,4.8,33.2,0.2,51,100,4.8,138,0.0,夜晚
2024-06-10T21:00,27.4,92,2.4,34.5,1.0,55,100,2.4,63,0.0,夜晚
2024-06-10T22:00,26.5,96,3.4,33.2,2.0,61,100,3.4,148,0.0,夜晚
2024-06-10T23:00,26.5,98,1.8,33.8,0.0,3,98,1.8,101,0.0,夜晚
2024-06-11T00:00,26.3,95,1.0,33.3,0.7,53,99,1.0,225,0.0,夜晚
2024-06-11T01:00,24.8,100,4.2,30.8,0.0,3,100,4.2,211,0.0,夜晚
2024-06-11T02:00,24.8,100,4.6,30.8,0.0,3,100,4.6,198,0.0,夜晚
2024-06-11T03:00,25.0,100,2.7,31.4,0.0,3,100,2.7,247,0.0,夜晚
2024-06-11T04:00,24.7,100,4.0,30.7,0.0,3,98,4.0,270,0.0,夜晚
2024-06-11T05:00,25.4,99,1.5,32.1,0.0,3,100,1.5,194,0.0,夜晚
2024-06-11T06:00,25.5,99,4.7,31.7,0.0,3,97,4.7,148,50.8,白天
2024-06-11T07:00,26.6,93,3.3,33.1,0.0,3,84,3.3,186,193.8,白天
2024-06-11T08:00,27.9,85,3.7,34.2,0.1,51,100,3.7,241,342.4,白天
2024-06-11T09:00,28.2,88,2.8,35.2,1.5,61,100,2.8,220,270.1,白天
2024-06-11T10:00,27.9,90,2.9,34.9,0.7,53,97,2.9,277,106.6,白天
2024-06-11T11:00,28.9,83,0.8,36.0,2.5,63,99,0.8,63,349.8,白天
2024-06-11T12:00,30.4,76,3.9,37.2,0.1,51,97,3.9,214,576.2,白天
2024-06-11T13:00,30.8,74,5.1,37.2,0.1,51,92,5.1,188,410.6,白天
2024-06-11T14:00,31.3,72,3.8,38.1,0.1,51,90,3.8,221,536.3,白天
2024-06-11T15:00,31.9,70,8.8,37.9,0.1,51,85,8.8,192,467.2,白天
2024-06-11T16:00,31.1,72,5.5,37.3,0.0,3,100,5.5,191,314.6,白天
2024-06-11T17:00,29.5,80,0.4,36.7,1.3,61,99,0.4,90,146.6,白天
2024-06-11T18:00,28.7,87,1.1,36.2,0.1,51,100,1.1,108,45.3,白天
2024-06-11T19:00,27.3,95,4.2,34.3,0.1,51,100,4.2,121,0.0,夜晚
2024-06-11T20:00,26.9,96,4.1,33.9,0.2,51,100,4.1,128,0.0,夜晚
2024-06-11T21:00,26.7,98,2.9,33.9,0.1,51,97,2.9,240,0.0,夜晚
2024-06-11T22:00,26.0,98,3.5,32.7,0.0,3,98,3.5,204,0.0,夜晚
2024-06-11T23:00,26.0,98,2.9,32.7,0.0,3,89,2.9,180,0.0,夜晚
2024-06-12T00:00,25.3,99,4.4,31.5,0.0,3,100,4.4,189,0.0,夜晚
2024-06-12T01:00,25.7,100,1.1,32.8,0.0,3,100,1.1,270,0.0,夜晚
2024-06-12T02:00,24.9,100,2.9,31.1,0.0,1,49,2.9,270,0.0,夜晚
2024-06-12T03:00,24.5,100,3.4,30.5,0.0,2,53,3.4,252,0.0,夜晚
2024-06-12T04:00,24.5,100,2.6,30.6,0.0,3,100,2.6,254,0.0,夜晚
2024-06-12T05:00,24.5,99,2.6,30.4,0.0,1,39,2.6,286,0.0,夜晚
2024-06-12T06:00,25.2,98,2.6,31.5,0.0,3,96,2.6,304,50.8,白天
2024-06-12T07:00,26.2,97,2.1,33.0,0.0,2,65,2.1,329,170.2,白天
2024-06-12T08:00,27.8,86,3.3,34.2,0.0,3,100,3.3,283,359.3,白天
2024-06-12T09:00,30.3,79,5.5,37.0,0.1,51,100,5.5,203,493.0,白天
2024-06-12T10:00,31.6,72,6.5,38.0,0.0,3,99,6.5,214,523.4,白天
2024-06-12T11:00,32.6,69,5.5,39.9,0.1,51,100,5.5,203,691.3,白天
2024-06-12T12:00,32.4,69,9.0,38.7,0.1,51,100,9.0,178,594.4,白天
2024-06-12T13:00,30.4,78,1.8,37.6,1.5,61,100,1.8,259,317.3,白天
2024-06-12T14:00,30.9,76,1.8,38.4,5.2,63,100,1.8,180,556.4,白天
2024-06-12T15:00,29.0,84,2.5,36.1,3.1,63,100,2.5,172,246.9,白天
2024-06-12T16:00,28.7,86,2.6,35.9,0.2,51,100,2.6,124,126.4,白天
2024-06-12T17:00,28.0,90,4.5,35.0,3.9,63,100,4.5,241,122.0,白天
2024-06-12T18:00,27.7,95,1.6,35.4,0.9,53,100,1.6,243,27.8,白天
2024-06-12T19:00,28.0,88,0.7,35.1,0.4,51,100,0.7,270,0.0,夜晚
2024-06-12T20:00,27.0,93,2.4,34.0,0.2,51,100,2.4,207,0.0,夜晚
2024-06-12T21:00,26.2,98,2.6,33.2,3.4,63,100,2.6,146,0.0,夜晚
2024-06-12T22:00,26.0,98,2.6,32.8,0.8,53,100,2.6,146,0.0,夜晚
2024-06-12T23:00,25.9,97,2.6,32.6,0.2,51,99,2.6,164,0.0,夜晚
2024-06-13T00:00,26.1,98,0.7,33.2,0.9,53,100,0.7,360,0.0,夜晚
2024-06-13T01:00,25.9,99,0.8,33.0,0.1,51,100,0.8,153,0.0,夜晚
2024-06-13T02:00,25.7,100,0.0,32.9,0.0,3,100,0.0,270,0.0,夜晚
2024-06-13T03:00,25.3,100,1.5,32.1,0.0,3,100,1.5,256,0.0,夜晚
2024-06-13T04:00,25.3,100,1.4,32.1,0.0,3,100,1.4,270,0.0,夜晚
2024-06-13T05:00,24.5,100,3.6,30.5,0.0,3,100,3.6,307,0.0,夜晚
2024-06-13T06:00,25.2,100,2.0,31.8,0.0,3,100,2.0,315,42.0,白天
2024-06-13T07:00,25.9,97,2.0,32.7,0.0,3,100,2.0,135,173.0,白天
2024-06-13T08:00,27.4,89,1.3,34.2,0.0,3,100,1.3,326,318.4,白天
2024-06-13T09:00,28.6,84,0.8,35.6,0.1,51,100,0.8,207,298.3,白天
2024-06-13T10:00,29.6,80,2.2,36.5,0.2,51,99,2.2,9,468.5,白天
2024-06-13T11:00,29.3,81,3.3,36.0,0.8,53,100,3.3,139,545.6,白天
2024-06-13T12:00,28.4,87,2.4,35.4,0.0,3,100,2.4,63,318.5,白天
2024-06-13T13:00,29.0,85,2.1,36.3,0.4,51,100,2.1,149,446.1,白天
2024-06-13T14:00,28.2,90,7.7,34.8,2.2,61,100,7.7,169,287.8,白天
2024-06-13T15:00,28.5,88,2.6,35.8,0.5,53,100,2.6,326,237.8,白天
2024-06-13T16:00,28.1,92,1.5,35.7,0.8,53,100,1.5,104,99.4,白天
2024-06-13T17:00,28.1,91,3.5,35.5,0.6,53,100,3.5,114,137.2,白天
2024-06-13T18:00,28.2,90,1.6,35.6,0.1,51,100,1.6,117,77.8,白天
2024-06-13T19:00,26.9,94,4.0,33.7,0.0,3,100,4.0,153,0.0,夜晚
2024-06-13T20:00,26.8,95,4.8,33.5,0.1,51,100,4.8,167,0.0,夜晚
2024-06-13T21:00,26.1,98,3.6,32.9,1.1,55,100,3.6,90,0.0,夜晚
2024-06-13T22:00,25.9,98,2.9,32.7,1.7,61,100,2.9,90,0.0,夜晚
2024-06-13T23:00,25.7,99,2.6,32.5,1.5,61,100,2.6,34,0.0,夜晚
2024-06-14T00:00,25.9,98,2.2,32.7,0.6,53,100,2.2,81,0.0,夜晚
2024-06-14T01:00,26.0,97,2.2,32.8,0.1,51,100,2.2,99,0.0,夜晚
2024-06-14T02:00,26.3,96,2.3,33.1,0.3,51,100,2.3,141,0.0,夜晚
2024-06-14T03:00,25.8,98,3.3,32.4,0.4,51,100,3.3,96,0.0,夜晚
2024-06-14T04:00,25.8,97,3.6,32.3,0.3,51,100,3.6,127,0.0,夜晚
2024-06-14T05:00,25.2,99,4.7,31.2,0.4,51,100,4.7,99,0.0,夜晚
2024-06-14T06:00,25.6,99,3.1,32.1,0.3,51,100,3.1,69,15.5,白天
2024-06-14T07:00,26.3,97,0.7,33.5,0.4,51,100,0.7,90,76.8,白天
2024-06-14T08:00,26.9,96,2.8,34.0,0.8,53,100,2.8,40,183.3,白天
2024-06-14T09:00,28.3,86,2.9,35.2,0.0,3,93,2.9,83,448.1,白天
2024-06-14T10:00,29.0,84,3.3,35.9,0.1,51,100,3.3,174,416.8,白天
2024-06-14T11:00,29.5,84,4.5,36.6,0.0,3,91,4.5,151,404.0,白天
2024-06-14T12:00,31.3,77,8.2,38.4,0.1,51,98,8.2,142,619.8,白天
2024-06-14T13:00,28.9,84,7.9,35.2,10.5,65,100,7.9,231,504.1,白天
2024-06-14T14:00,28.7,85,0.8,36.0,0.2,51,96,0.8,117,119.1,白天
2024-06-14T15:00,29.8,79,8.2,36.0,0.3,51,100,8.2,218,482.1,白天
2024-06-14T16:00,29.5,81,1.6,36.5,0.8,53,100,1.6,207,182.3,白天
2024-06-14T17:00,28.8,89,4.0,36.1,0.9,53,100,4.0,170,73.5,白天
2024-06-14T18:00,27.9,93,4.8,35.2,0.3,51,100,4.8,153,27.3,白天
2024-06-14T19:00,27.1,95,3.6,34.2,0.4,51,100,3.6,143,0.0,夜晚
2024-06-14T20:00,26.8,94,4.5,33.5,0.0,3,100,4.5,151,0.0,夜晚
2024-06-14T21:00,25.9,98,2.3,32.6,2.1,61,100,2.3,309,0.0,夜晚
2024-06-14T22:00,26.2,95,2.3,32.9,1.8,61,100,2.3,108,0.0,夜晚
2024-06-14T23:00,26.3,96,2.1,33.2,0.2,51,100,2.1,211,0.0,夜晚
2024-06-15T00:00,25.7,98,2.2,32.3,0.0,3,100,2.2,9,0.0,夜晚
2024-06-15T01:00,25.5,99,3.1,32.1,0.1,51,100,3.1,339,0.0,夜晚
2024-06-15T02:00,24.9,100,4.0,31.1,0.0,3,100,4.0,333,0.0,夜晚
2024-06-15T03:00,25.7,98,0.8,32.7,0.1,51,100,0.8,207,0.0,夜晚
2024-06-15T04:00,25.5,99,1.5,32.3,0.1,51,100,1.5,256,0.0,夜晚
2024-06-15T05:00,24.9,99,2.5,31.2,0.0,3,100,2.5,270,0.0,夜晚
2024-06-15T06:00,25.4,99,2.3,32.0,0.0,3,100,2.3,288,26.5,白天
2024-06-15T07:00,25.9,98,1.8,32.8,0.1,51,100,1.8,281,79.6,白天
2024-06-15T08:00,26.7,95,1.5,33.8,0.1,51,100,1.5,346,126.7,白天
2024-06-15T09:00,27.9,90,1.4,35.2,0.3,51,100,1.4,90,237.6,白天
2024-06-15T10:00,28.0,91,2.6,35.3,0.4,51,100,2.6,164,199.3,白天
2024-06-15T11:00,28.9,85,2.5,36.1,0.6,53,100,2.5,172,284.3,白天
2024-06-15T12:00,28.6,89,2.6,36.0,1.9,61,100,2.6,236,287.2,白天
2024-06-15T13:00,28.3,88,0.8,35.7,4.3,63,100,0.8,27,156.3,白天
2024-06-15T14:00,28.0,89,1.8,35.2,3.2,63,100,1.8,37,135.3,白天
2024-06-15T15:00,27.8,92,3.0,35.0,1.3,61,100,3.0,14,82.7,白天
2024-06-15T16:00,27.6,94,4.1,34.9,1.0,55,100,4.1,45,74.2,白天
2024-06-15T17:00,27.4,93,2.7,34.7,0.8,53,100,2.7,113,59.1,白天
2024-06-15T18:00,27.3,95,2.9,34.6,0.8,53,100,2.9,30,26.7,白天
2024-06-15T19:00,27.5,90,1.8,34.4,1.3,61,100,1.8,127,0.0,夜晚
2024-06-15T20:00,27.3,91,2.5,34.2,0.3,51,100,2.5,135,0.0,夜晚
2024-06-15T21:00,27.6,92,0.5,35.0,0.0,3,100,0.5,135,0.0,夜晚
2024-06-15T22:00,27.2,90,3.1,33.8,0.2,51,100,3.1,159,0.0,夜晚
2024-06-15T23:00,26.2,92,2.9,32.4,6.6,63,100,2.9,187,0.0,夜晚
2024-06-16T00:00,25.8,96,3.3,32.2,0.2,51,100,3.3,77,0.0,夜晚
2024-06-16T01:00,25.4,98,4.3,31.6,0.8,53,100,4.3,114,0.0,夜晚
2024-06-16T02:00,25.4,98,3.4,31.7,0.7,53,100,3.4,122,0.0,夜晚
2024-06-16T03:00,25.3,99,3.4,31.7,0.3,51,100,3.4,108,0.0,夜晚
2024-06-16T04:00,25.0,99,3.7,31.2,0.1,51,100,3.7,119,0.0,夜晚
2024-06-16T05:00,25.1,99,3.4,31.3,0.1,51,100,3.4,72,0.0,夜晚
2024-06-16T06:00,25.7,98,1.1,32.6,0.0,3,100,1.1,90,24.3,白天
2024-06-16T07:00,26.1,96,3.7,32.6,0.0,3,100,3.7,79,41.9,白天
2024-06-16T08:00,26.7,94,2.7,33.5,0.1,51,100,2.7,113,178.6,白天
2024-06-16T09:00,28.2,89,3.9,35.3,0.2,51,95,3.9,112,457.2,白天
2024-06-16T10:00,29.8,86,5.4,37.8,0.4,51,100,5.4,132,662.6,白天
2024-06-16T11:00,30.3,79,11.2,36.5,0.6,53,100,11.2,186,605.1,白天
2024-06-16T12:00,28.1,86,8.3,34.0,5.6,63,100,8.3,185,292.3,白天
2024-06-16T13:00,27.7,92,7.1,34.2,2.1,61,100,7.1,150,137.6,白天
2024-06-16T14:00,27.4,92,7.7,33.7,2.8,63,100,7.7,139,122.0,白天
2024-06-16T15:00,27.2,93,8.1,33.4,1.9,61,100,8.1,122,124.9,白天
2024-06-16T16:00,27.2,89,6.6,33.2,1.2,55,100,6.6,119,113.5,白天
2024-06-16T17:00,26.9,94,6.8,33.3,0.6,53,100,6.8,87,77.5,白天
2024-06-16T18:00,26.4,97,5.1,33.0,0.3,51,100,5.1,94,19.7,白天
2024-06-16T19:00,26.1,97,6.2,32.3,0.6,53,100,6.2,100,0.0,夜晚
2024-06-16T20:00,25.8,97,5.5,32.0,0.1,51,100,5.5,101,0.0,夜晚
2024-06-16T21:00,25.7,98,4.7,32.0,0.2,51,100,4.7,122,0.0,夜晚
2024-06-16T22:00,25.5,98,3.0,31.9,0.4,51,100,3.0,104,0.0,夜晚
2024-06-16T23:00,25.3,99,3.8,31.6,4.7,63,100,3.8,131,0.0,夜晚
2024-06-17T00:00,25.2,99,3.3,31.5,4.7,63,100,3.3,167,0.0,夜晚
2024-06-17T01:00,25.0,99,3.8,31.1,7.8,65,100,3.8,131,0.0,夜晚
2024-06-17T02:00,24.9,99,1.8,31.3,2.2,61,100,1.8,360,0.0,夜晚
