时刻,当前温度-2m,当前相对湿度-2m,当前降水量,当前体感温度,天气编码,当前风速-10m,当前总云量,当前风向,当前短波太阳辐射-即时,是否白天-0黑1白
2024-08-01 14:00:00,36.6,47,0.0,43.2,2,5.5,46,238,765.1,1
2024-08-01 15:00:00,37.1,45,0.0,42.1,2,7.3,55,200,572.8,1
2024-08-01 16:00:00,36.1,49,0.0,40.2,3,12.8,86,170,415.6,1
2024-08-01 17:00:00,34.2,59,0.0,38.5,2,16.4,51,161,285.2,1
2024-08-01 18:00:00,33.0,63,0.0,38.0,0,12.1,0,153,111.1,1
2024-08-01 19:00:00,31.8,69,0.0,37.6,0,8.4,0,149,0.0,0
2024-08-01 20:00:00,31.0,75,0.0,37.6,0,6.4,12,153,0.0,0
2024-08-01 21:00:00,30.3,78,0.0,37.0,0,5.0,0,159,0.0,0
2024-08-01 22:00:00,29.7,82,0.0,36.6,0,4.7,0,171,0.0,0
2024-08-01 23:00:00,29.1,86,0.0,36.4,0,4.0,0,180,0.0,0
2024-08-02 00:00:00,28.7,88,0.0,35.9,0,3.6,0,186,0.0,0
2024-08-02 01:00:00,28.3,90,0.0,35.5,0,3.7,0,191,0.0,0
2024-08-02 02:00:00,28.0,90,0.0,35.1,0,3.7,0,191,0.0,0
2024-08-02 03:00:00,27.7,91,0.0,34.6,0,4.0,0,185,0.0,0
2024-08-02 04:00:00,27.4,92,0.0,34.3,0,4.0,0,185,0.0,0
2024-08-02 05:00:00,27.2,93,0.0,34.0,0,4.0,0,190,0.0,0
2024-08-02 06:00:00,27.0,93,0.0,33.8,0,3.7,0,191,28.2,1
2024-08-02 07:00:00,28.5,90,0.0,36.0,0,2.9,0,187,215.3,1
2024-08-02 08:00:00,30.4,79,0.0,37.5,1,3.3,23,167,427.0,1
2024-08-02 09:00:00,31.7,75,0.0,39.3,1,3.1,36,159,633.6,1
2024-08-02 10:00:00,33.2,69,0.0,41.9,1,2.4,31,153,777.6,1
2024-08-02 11:00:00,34.7,62,0.0,43.7,1,2.3,44,162,847.9,1
2024-08-02 12:00:00,36.0,55,0.0,44.8,2,1.8,65,191,859.4,1
2024-08-02 13:00:00,36.8,51,0.0,44.8,1,1.6,41,207,766.2,1
2024-08-02 14:00:00,37.7,46,0.0,44.4,1,4.8,52,193,709.6,1
2024-08-02 15:00:00,38.0,45,0.0,44.3,2,6.5,52,180,685.5,1
2024-08-02 16:00:00,37.4,47,0.0,42.1,2,10.5,69,164,440.6,1
2024-08-02 17:00:00,35.6,58,0.0,41.0,2,13.9,46,149,272.2,1
2024-08-02 18:00:00,33.9,65,0.0,39.9,1,11.2,11,140,109.3,1
2024-08-02 19:00:00,32.6,69,0.0,38.9,0,7.9,0,137,0.0,0
2024-08-02 20:00:00,31.6,74,0.0,38.5,0,6.0,0,147,0.0,0
2024-08-02 21:00:00,30.8,77,0.0,37.7,0,4.7,0,157,0.0,0
2024-08-02 22:00:00,30.0,82,0.0,37.2,1,4.0,13,170,0.0,0
2024-08-02 23:00:00,29.4,86,0.0,36.8,1,3.6,14,174,0.0,0
2024-08-03 00:00:00,28.9,89,0.0,36.5,1,3.2,9,180,0.0,0
2024-08-03 01:00:00,28.6,91,0.0,36.2,1,3.3,8,186,0.0,0
2024-08-03 02:00:00,28.6,92,0.0,36.3,1,3.3,19,193,0.0,0
2024-08-03 03:00:00,28.3,93,0.0,36.0,1,3.3,17,186,0.0,0
2024-08-03 04:00:00,28.0,94,0.0,35.6,1,3.3,12,193,0.0,0
2024-08-03 05:00:00,27.8,95,0.0,35.3,1,3.8,22,197,0.0,0
2024-08-03 06:00:00,27.7,95,0.0,35.2,45,3.5,16,204,26.0,1
2024-08-03 07:00:00,29.3,91,0.0,37.6,0,2.6,0,196,215.9,1
2024-08-03 08:00:00,31.5,81,0.0,40.0,1,1.5,0,166,433.5,1
2024-08-03 09:00:00,33.0,74,0.0,41.5,0,1.5,0,135,633.8,1
2024-08-03 10:00:00,34.7,68,0.0,44.4,1,2.3,25,198,795.0,1
2024-08-03 11:00:00,36.4,60,0.0,46.6,1,1.0,28,225,876.2,1
2024-08-03 12:00:00,37.7,51,0.0,47.1,1,1.1,26,72,903.0,1
2024-08-03 13:00:00,38.6,47,0.0,47.4,1,3.2,42,90,892.1,1
2024-08-03 14:00:00,38.1,46,0.0,45.6,2,4.5,43,104,778.2,1
2024-08-03 15:00:00,38.5,44,0.0,43.6,3,7.7,100,118,518.3,1
2024-08-03 16:00:00,37.8,47,0.0,42.6,3,11.3,96,121,340.5,1
2024-08-03 17:00:00,35.8,59,0.0,41.7,2,13.2,45,137,244.3,1
2024-08-03 18:00:00,35.1,62,0.0,41.7,0,9.2,0,149,108.7,1
2024-08-03 19:00:00,33.8,68,0.0,40.9,0,6.8,4,148,0.0,0
2024-08-03 20:00:00,33.0,74,0.0,40.9,1,5.0,0,150,0.0,0
2024-08-03 21:00:00,31.8,79,0.0,39.8,0,4.5,0,151,0.0,0
2024-08-03 22:00:00,31.0,82,0.0,38.9,0,4.0,0,153,0.0,0
2024-08-03 23:00:00,30.3,86,0.0,38.3,1,3.9,33,158,0.0,0
2024-08-04 00:00:00,29.8,88,0.0,37.7,1,4.1,34,165,0.0,0
2024-08-04 01:00:00,29.3,90,0.0,37.3,1,3.4,17,162,0.0,0
2024-08-04 02:00:00,29.1,90,0.0,37.0,0,3.4,0,162,0.0,0
2024-08-04 03:00:00,28.8,91,0.0,36.6,0,3.4,3,162,0.0,0
2024-08-04 04:00:00,28.6,92,0.0,36.3,1,3.4,21,162,0.0,0
2024-08-04 05:00:00,28.3,93,0.0,36.0,1,3.3,34,167,0.0,0
2024-08-04 06:00:00,28.1,94,0.0,35.8,1,3.3,44,167,23.7,1
2024-08-04 07:00:00,29.2,88,0.0,36.9,2,2.7,49,157,198.1,1
2024-08-04 08:00:00,30.5,82,0.0,38.5,3,1.6,48,117,385.4,1
2024-08-04 09:00:00,32.4,73,0.0,40.2,2,1.8,44,90,532.4,1
2024-08-04 10:00:00,33.9,67,0.0,42.6,1,1.8,31,90,731.1,1
2024-08-04 11:00:00,35.4,60,0.0,44.6,1,2.5,33,98,871.0,1
2024-08-04 12:00:00,36.6,54,0.0,45.6,1,3.2,25,90,897.9,1
2024-08-04 13:00:00,37.6,50,0.0,46.0,1,5.1,16,94,872.4,1
2024-08-04 14:00:00,38.1,48,0.0,44.8,2,11.3,21,107,780.9,1
2024-08-04 15:00:00,37.9,49,0.0,44.0,1,13.4,23,114,677.7,1
2024-08-04 16:00:00,37.0,52,0.0,42.0,1,15.5,32,126,513.0,1
2024-08-04 17:00:00,35.5,58,0.0,40.9,1,14.1,36,128,302.2,1
2024-08-04 18:00:00,34.3,61,0.0,39.8,1,12.3,23,140,108.6,1
2024-08-04 19:00:00,33.0,66,0.0,39.1,1,8.1,37,135,0.0,0
2024-08-04 20:00:00,31.8,71,0.0,38.4,1,5.4,12,138,0.0,0
2024-08-04 21:00:00,30.9,77,0.0,38.2,0,3.1,6,144,0.0,0
2024-08-04 22:00:00,30.3,81,0.0,37.7,3,3.3,100,139,0.0,0
2024-08-04 23:00:00,29.7,84,0.0,37.1,3,3.8,100,139,0.0,0
2024-08-05 00:00:00,29.2,87,0.0,36.6,3,4.4,100,145,0.0,0
2024-08-05 01:00:00,28.9,89,0.0,36.4,3,3.9,100,146,0.0,0
2024-08-05 02:00:00,28.7,90,0.0,36.3,3,3.2,100,153,0.0,0
2024-08-05 03:00:00,28.4,92,0.0,36.0,3,3.3,100,167,0.0,0
2024-08-05 04:00:00,28.1,93,0.0,35.7,3,3.6,100,174,0.0,0
2024-08-05 05:00:00,28.0,92,0.0,35.3,3,4.0,100,185,0.0,0
2024-08-05 06:00:00,28.0,92,0.0,35.2,3,4.0,100,190,19.0,1
2024-08-05 07:00:00,28.8,87,0.0,36.1,3,3.2,87,180,177.2,1
2024-08-05 08:00:00,30.1,80,0.0,37.6,3,1.3,91,214,286.2,1
2024-08-05 09:00:00,31.6,74,0.0,39.1,2,1.1,62,18,528.0,1
2024-08-05 10:00:00,32.9,68,0.0,40.5,3,2.3,94,39,658.4,1
2024-08-05 11:00:00,34.2,61,0.0,42.1,3,2.6,99,74,743.3,1
2024-08-05 12:00:00,35.7,54,0.0,44.0,3,3.6,100,84,894.9,1
2024-08-05 13:00:00,36.5,51,0.0,43.9,2,5.9,75,101,810.3,1
2024-08-05 14:00:00,36.4,52,0.0,42.2,1,14.7,32,115,728.3,1
2024-08-05 15:00:00,35.6,54,0.0,40.3,1,18.5,19,117,644.5,1
2024-08-05 16:00:00,34.8,56,0.0,38.9,0,18.4,0,118,507.5,1
2024-08-05 17:00:00,34.1,59,0.0,38.6,0,15.1,0,123,303.3,1
2024-08-05 18:00:00,33.1,63,0.0,38.1,1,12.1,8,127,107.3,1
2024-08-05 19:00:00,31.9,69,0.0,37.6,1,9.0,43,127,0.0,0
2024-08-05 20:00:00,31.3,72,0.0,37.7,2,5.3,75,118,0.0,0
2024-08-05 21:00:00,30.6,76,0.0,37.4,2,4.2,72,121,0.0,0
2024-08-05 22:00:00,30.0,79,0.0,36.8,1,3.9,39,124,0.0,0
2024-08-05 23:00:00,29.3,82,0.0,36.0,1,4.3,6,138,0.0,0
2024-08-06 00:00:00,28.7,84,0.0,35.3,0,4.7,0,148,0.0,0
2024-08-06 01:00:00,28.2,87,0.0,34.9,0,4.0,0,153,0.0,0
2024-08-06 02:00:00,27.7,88,0.0,34.3,1,3.7,0,151,0.0,0
2024-08-06 03:00:00,27.4,90,0.0,34.0,1,3.5,23,156,0.0,0
2024-08-06 04:00:00,27.1,92,0.0,33.9,1,3.1,41,159,0.0,0
2024-08-06 05:00:00,26.9,93,0.0,33.6,2,2.9,53,173,0.0,0
2024-08-06 06:00:00,26.8,94,0.0,33.8,2,2.2,53,189,19.1,1
2024-08-06 07:00:00,27.7,88,0.0,34.6,2,1.1,62,252,185.4,1
2024-08-06 08:00:00,28.8,81,0.0,35.6,2,0.7,46,360,373.6,1
2024-08-06 09:00:00,30.2,72,0.0,36.6,2,1.1,55,18,560.1,1
2024-08-06 10:00:00,31.8,64,0.0,38.5,1,2.1,36,31,735.6,1
2024-08-06 11:00:00,33.2,57,0.0,40.6,1,2.1,37,59,864.8,1
2024-08-06 12:00:00,34.5,52,0.0,42.0,1,2.5,33,82,909.0,1
2024-08-06 13:00:00,35.5,47,0.0,42.3,1,4.5,27,104,887.0,1
2024-08-06 14:00:00,35.6,46,0.0,40.7,1,10.4,13,110,776.8,1
2024-08-06 15:00:00,34.9,54,0.0,40.0,1,15.5,18,115,688.3,1
2024-08-06 16:00:00,34.0,56,0.0,38.0,0,16.9,0,124,522.7,1
2024-08-06 17:00:00,33.2,55,0.0,36.6,0,14.5,0,134,318.5,1
2024-08-06 18:00:00,32.2,58,0.0,35.8,0,12.7,0,135,108.9,1
2024-08-06 19:00:00,30.7,64,0.0,34.9,3,9.9,82,134,0.0,0
2024-08-06 20:00:00,29.9,68,0.0,34.6,3,6.6,0,135,0.0,0
2024-08-06 21:00:00,29.1,74,0.0,34.5,0,4.6,6,129,0.0,0
2024-08-06 22:00:00,28.4,79,0.0,34.3,1,3.6,23,127,0.0,0
2024-08-06 23:00:00,28.0,82,0.0,34.0,0,3.1,0,126,0.0,0
2024-08-07 00:00:00,27.7,84,0.0,34.0,1,2.0,9,135,0.0,0
2024-08-07 01:00:00,27.6,85,0.0,34.0,0,1.5,0,135,0.0,0
2024-08-07 02:00:00,27.1,87,0.0,33.4,0,1.4,2,180,0.0,0
2024-08-07 03:00:00,26.8,88,0.0,33.0,0,2.3,6,231,0.0,0
2024-08-07 04:00:00,26.4,90,0.0,32.4,1,3.4,12,238,0.0,0
2024-08-07 05:00:00,26.0,92,0.0,31.9,1,3.7,20,241,0.0,0
2024-08-07 06:00:00,25.8,93,0.0,31.7,1,3.7,20,241,21.5,1
2024-08-07 07:00:00,27.2,87,0.0,33.3,1,3.3,28,257,207.7,1
2024-08-07 08:00:00,29.0,75,0.0,34.8,2,2.2,4,279,426.2,1
2024-08-07 09:00:00,30.6,65,0.0,36.2,1,1.0,10,315,625.5,1
2024-08-07 10:00:00,32.4,56,0.0,38.8,1,0.8,11,63,793.3,1
2024-08-07 11:00:00,34.1,51,0.0,41.3,1,1.9,24,112,916.2,1
2024-08-07 12:00:00,35.5,46,0.0,42.9,1,2.8,39,130,980.0,1
2024-08-07 13:00:00,36.5,43,0.0,43.4,2,3.2,47,117,914.5,1
2024-08-07 14:00:00,37.3,40,0.0,41.6,2,9.8,65,118,717.6,1
2024-08-07 15:00:00,36.7,46,0.0,40.7,2,17.6,60,118,678.0,1
2024-08-07 16:00:00,35.5,50,0.0,38.7,1,18.7,38,124,505.1,1
2024-08-07 17:00:00,34.5,56,0.0,38.2,1,18.3,23,137,300.0,1
2024-08-07 18:00:00,33.2,59,0.0,37.1,1,15.3,11,139,105.2,1
2024-08-07 19:00:00,31.7,63,0.0,36.1,1,11.5,22,134,0.0,0
2024-08-07 20:00:00,31.0,66,0.0,36.1,1,6.6,8,139,0.0,0
2024-08-07 21:00:00,30.2,70,0.0,35.7,1,5.1,17,141,0.0,0
2024-08-07 22:00:00,29.5,75,0.0,35.3,1,4.3,36,156,0.0,0
2024-08-07 23:00:00,28.7,81,0.0,35.0,1,3.8,20,163,0.0,0
2024-08-08 00:00:00,28.1,85,0.0,34.5,1,3.6,16,174,0.0,0
2024-08-08 01:00:00,27.5,89,0.0,34.2,1,3.2,7,180,0.0,0
2024-08-08 02:00:00,27.2,92,0.0,34.0,1,3.3,6,186,0.0,0
2024-08-08 03:00:00,26.8,94,0.0,33.6,0,3.0,1,194,0.0,0
2024-08-08 04:00:00,26.4,95,0.0,33.1,0,3.2,4,207,0.0,0
2024-08-08 05:00:00,26.2,95,0.0,32.8,1,3.1,12,225,0.0,0
2024-08-08 06:00:00,26.1,95,0.0,32.6,1,3.1,16,234,21.6,1
2024-08-08 07:00:00,27.8,89,0.0,34.8,1,2.3,6,252,208.3,1
2024-08-08 08:00:00,29.9,75,0.0,36.4,1,1.1,5,252,425.3,1
2024-08-08 09:00:00,31.4,69,0.0,38.1,1,0.5,23,135,625.7,1
2024-08-08 10:00:00,33.0,63,0.0,40.6,1,1.8,38,127,782.6,1
2024-08-08 11:00:00,34.5,57,0.0,42.4,2,2.8,46,140,857.6,1
2024-08-08 12:00:00,35.9,51,0.0,43.8,1,2.1,37,149,853.2,1
2024-08-08 13:00:00,36.7,48,0.0,44.1,2,1.8,64,169,789.4,1
2024-08-08 14:00:00,36.7,44,0.0,41.3,2,7.6,69,121,619.3,1
2024-08-08 15:00:00,35.6,51,0.1,39.9,3,12.5,100,136,417.6,1
2024-08-08 16:00:00,34.4,59,0.2,40.3,80,6.3,100,149,312.5,1
2024-08-08 17:00:00,34.1,60,0.0,40.6,3,2.6,100,214,175.2,1
2024-08-08 18:00:00,31.5,73,0.7,38.6,80,2.5,100,278,47.3,1
2024-08-08 19:00:00,30.9,77,0.2,38.2,3,2.6,100,304,0.0,0
2024-08-08 20:00:00,31.1,76,0.3,38.5,80,1.9,100,338,0.0,0
2024-08-08 21:00:00,30.6,79,0.0,38.1,3,1.6,100,333,0.0,0
