日期,时间,平均温度(2 米),最高温度(2 米),最低温度(2 米),日照时长,降水量,温度(2 米),相对湿度(2 米),体感温度,降水(雨 + 雪),天气代码,总云量,风速(10 米),风向(10 米),短波太阳辐射 GHI(即时),是否白天
,19:00,,,,,,16.6,87,17.7,0,3,100,2.1,329,0,No
,20:00,,,,,,16.6,87,17.8,0.2,51,100,1.5,284,0,No
,21:00,,,,,,16.8,88,18.3,1.1,55,100,0.4,297,0,No
,22:00,,,,,,16.9,86,18.4,3.5,63,100,0.2,360,0,No
,23:00,,,,,,16.8,87,18,2.9,63,100,2.4,144,9.2,Yes
2024/11/21,0:00,15.6,17.6,12.8,4317.33,4,16.7,85,17.9,0.5,53,100,1.9,34,24.9,Yes
,1:00,,,,,,17.1,84,18.3,0.4,51,100,1.9,68,49.4,Yes
,2:00,,,,,,17.2,82,18.3,0.7,53,100,2.1,31,110.9,Yes
,3:00,,,,,,17.3,81,18.4,0.3,51,100,1.8,11,126.1,Yes
,4:00,,,,,,17.2,83,18.1,0.4,51,100,3.8,90,89.6,Yes
,5:00,,,,,,16.8,88,18.1,1.3,61,100,2.6,34,81.9,Yes
,6:00,,,,,,17.2,83,18.3,0.3,51,100,2.8,11,101.7,Yes
,7:00,,,,,,17.5,81,18.3,0.1,51,33,3.4,43,106,Yes
,8:00,,,,,,17.6,79,18.1,0,2,55,5.5,44,157,Yes
,9:00,,,,,,17,81,17.6,0,3,80,4.3,48,10.2,Yes
,10:00,,,,,,16.4,84,17.2,0,0,18,2.4,73,0,No
,11:00,,,,,,15.8,84,16.7,0,0,10,0.8,117,0,No
,12:00,,,,,,15.4,86,16.4,0,0,7,0.3,45,0,No
,13:00,,,,,,16.1,87,17.1,0,3,82,1.8,336,0,No
,14:00,,,,,,15.4,91,16.5,0,3,81,2.1,340,0,No
,15:00,,,,,,15.1,94,16.1,0,1,39,2.1,322,0,No
,16:00,,,,,,14.5,96,15.4,0,0,11,2.4,333,0,No
,17:00,,,,,,14,98,14.9,0,0,6,2.3,342,0,No
,18:00,,,,,,13.6,97,14.4,0,1,23,2.1,329,0,No
,19:00,,,,,,13.4,98,14.1,0,1,23,2.3,321,0,No
,20:00,,,,,,13,100,13.7,0,3,93,2.3,309,0,No
,21:00,,,,,,12.9,100,13.5,0,3,99,2.8,305,0,No
,22:00,,,,,,12.8,100,13.1,0,3,99,3.7,309,0,No
,23:00,,,,,,13,99,13.1,0,1,49,5.3,305,25.3,Yes
2024/11/22,0:00,16,20.1,13.1,35244.23,0,14.3,91,14.8,0,1,31,3.2,304,200.2,Yes
,1:00,,,,,,16.4,77,16.7,0,0,14,3.3,13,392.3,Yes
,2:00,,,,,,18,66,17.3,0,2,52,8.1,45,563.5,Yes
,3:00,,,,,,18.9,61,18,0,3,99,8.6,54,522.5,Yes
,4:00,,,,,,19.5,59,18.6,0,2,64,8.7,58,511.3,Yes
,5:00,,,,,,20.1,57,19.3,0,2,56,9.4,58,542.8,Yes
,6:00,,,,,,20.1,57,19.2,0,1,28,9.3,68,447,Yes
,7:00,,,,,,19.7,58,18.6,0,0,17,10.1,79,340.8,Yes
,8:00,,,,,,18.8,61,17.7,0,0,7,10.3,87,175.4,Yes
,9:00,,,,,,17.1,70,16.3,0,0,6,8.9,96,16.7,Yes
,10:00,,,,,,15.7,79,15.7,0,0,9,4.2,72,0,No
,11:00,,,,,,15.3,79,15.4,0,0,15,3.3,354,0,No
,12:00,,,,,,15.2,80,15.3,0,0,18,3.3,315,0,No
,13:00,,,,,,15.3,82,15.6,0,1,30,3.1,320,0,No
,14:00,,,,,,15,84,15.3,0,1,26,3.3,299,0,No
,15:00,,,,,,14.9,88,15,0,1,20,5.9,293,0,No
,16:00,,,,,,14.5,89,14.5,0,0,5,6.6,296,0,No
,17:00,,,,,,14.2,90,14.1,0,0,1,6,297,0,No
,18:00,,,,,,13.9,88,13.6,0,0,6,6.4,299,0,No
,19:00,,,,,,13.6,91,13.5,0,0,7,5.9,301,0,No
,20:00,,,,,,13.1,89,13,0,0,18,3.3,292,0,No
,21:00,,,,,,13.3,87,13.2,0,0,16,3.6,288,0,No
,22:00,,,,,,13.5,89,13.2,0,1,22,5.5,289,0,No
,23:00,,,,,,13.8,89,13.7,0,2,51,5.2,286,23.1,Yes
2024/11/23,0:00,16.7,20,14,12128.43,0,15.1,80,14.8,0,3,83,5.6,266,143.4,Yes
,1:00,,,,,,17.1,69,17,0,3,100,3.9,292,206.7,Yes
,2:00,,,,,,18.2,62,17.6,0,3,100,6,41,290.8,Yes
,3:00,,,,,,18.9,60,18.3,0,3,100,6.5,58,328.1,Yes
,4:00,,,,,,19.4,60,18.4,0,2,79,10.3,67,355.4,Yes
,5:00,,,,,,19.9,60,18.8,0,2,63,11.7,65,435.9,Yes
,6:00,,,,,,20,59,18.5,0,3,97,14.4,62,354.5,Yes
,7:00,,,,,,19.4,64,18.1,0,3,100,14,60,176.3,Yes
,8:00,,,,,,18.7,68,18.1,0,3,91,10.1,63,75.1,Yes
,9:00,,,,,,17.8,71,17.1,0,3,87,9.8,58,7.4,Yes
,10:00,,,,,,17.1,75,16.8,0,3,94,7.3,48,0,No
,11:00,,,,,,16.9,74,16.6,0,3,83,7,35,0,No
,12:00,,,,,,16.7,73,16.4,0,3,80,6.4,27,0,No
,13:00,,,,,,16.4,76,16.5,0,3,84,4.5,29,0,No
,14:00,,,,,,16.3,76,16.4,0,2,71,3.8,8,0,No
,15:00,,,,,,16.1,76,16.2,0,1,33,4.1,337,0,No
,16:00,,,,,,15.4,80,15.3,0,0,18,5,316,0,No
,17:00,,,,,,15,81,14.8,0,1,20,5.8,306,0,No
,18:00,,,,,,14.6,82,14.3,0,0,16,5.6,301,0,No
,19:00,,,,,,14.3,84,14.1,0,2,67,4.9,294,0,No
,20:00,,,,,,14.2,83,13.8,0,2,78,6,299,0,No
,21:00,,,,,,14.1,83,13.6,0,1,23,6.2,296,0,No
,22:00,,,,,,14,84,13.6,0,1,26,5.2,297,0,No
,23:00,,,,,,14.4,85,14.4,0,1,30,4.3,294,20.9,Yes
2024/11/24,0:00,17.6,21,15.2,24781.9,11.2,15.6,78,15.5,0,1,40,4.7,288,167.8,Yes
,1:00,,,,,,17.2,69,17,0,3,100,4.2,313,215.4,Yes
,2:00,,,,,,18.3,65,18.1,0,3,91,4.2,20,297.6,Yes
,3:00,,,,,,20.1,63,19.4,0,3,95,11,66,473.4,Yes
,4:00,,,,,,20.4,63,19.8,0,3,100,10.8,60,356.4,Yes
,5:00,,,,,,20.8,62,20.2,0,3,100,10.9,63,353.9,Yes
,6:00,,,,,,21,61,20.4,0,3,96,11.2,66,333.4,Yes
,7:00,,,,,,20.7,61,19.9,0,3,97,11.8,64,233.9,Yes
,8:00,,,,,,19.8,66,19.4,0,3,99,9.6,60,80.8,Yes
,9:00,,,,,,18.7,70,18.6,0,3,100,7.9,45,6.4,Yes
,10:00,,,,,,17.8,75,18.3,0,3,100,4.3,42,0,No
,11:00,,,,,,17.4,76,18,0.8,53,83,3.1,28,0,No
,12:00,,,,,,17,77,17.5,0.2,51,80,3,343,0,No
,13:00,,,,,,17,83,18,0,2,68,3.1,310,0,No
,14:00,,,,,,16.8,82,17.4,0,3,96,4.5,293,0,No
,15:00,,,,,,16.8,81,17.3,0,3,82,4.7,302,0,No
,16:00,,,,,,16.3,82,16.4,2.4,61,100,6.1,298,0,No
,17:00,,,,,,15.9,86,16.1,0.5,53,92,6.2,300,0,No
,18:00,,,,,,15.2,90,15.8,0.1,51,100,4.4,277,0,No
,19:00,,,,,,15.7,87,16.2,0.6,53,100,4.9,280,0,No
,20:00,,,,,,15.7,87,16.2,0.1,51,100,4,300,0,No
,21:00,,,,,,15.6,90,16.3,1.5,61,100,3.9,294,0,No
,22:00,,,,,,15.4,91,16.1,0.8,53,100,4.1,299,0,No
,23:00,,,,,,15.7,91,16.6,4.2,63,100,3.6,290,9.3,Yes
2024/11/25,0:00,17.4,19.4,15.2,1625.21,12.7,16.1,90,17.3,3.3,63,99,2.7,318,52.2,Yes
,1:00,,,,,,17,91,18.4,1.8,61,100,3.3,299,43.6,Yes
,2:00,,,,,,17.2,93,18.9,2.1,61,100,2.9,270,50,Yes
,3:00,,,,,,17.7,94,19.1,1.1,55,100,6.3,301,81,Yes
,4:00,,,,,,18.7,89,20.7,0.5,53,100,3.3,319,155.1,Yes
,5:00,,,,,,18.7,90,20.6,3.5,63,100,4.7,310,112.8,Yes
,6:00,,,,,,19.3,88,21.1,0.2,51,100,5.3,294,153.9,Yes
,7:00,,,,,,19.4,87,21.1,0.1,51,100,5.4,323,109.3,Yes
,8:00,,,,,,19.4,86,21.2,0.1,51,100,5.4,326,87.9,Yes
,9:00,,,,,,18.8,89,20.6,0,1,49,5.2,331,5.5,Yes
,10:00,,,,,,17.5,93,19.1,0,0,4,3.9,317,0,No
,11:00,,,,,,17,93,18.4,0,0,12,4.4,289,0,No
,12:00,,,,,,16.5,94,17.8,0,0,2,4.7,286,0,No
,13:00,,,,,,17,96,18.6,0,3,87,4.6,288,0,No
,14:00,,,,,,17.4,96,19,0,0,14,5.6,291,0,No
,15:00,,,,,,17.1,96,18.7,0,3,100,5.2,284,0,No
,16:00,,,,,,17.3,94,18.7,0,3,100,5.7,288,0,No
,17:00,,,,,,17.7,90,18.7,0,2,66,7.7,286,0,No
,18:00,,,,,,17.8,86,18.1,0,3,100,10.9,297,0,No
,19:00,,,,,,17.3,83,16.8,0,1,32,13.2,296,0,No
,20:00,,,,,,16.1,82,15.3,0,2,77,12.1,287,0,No
,21:00,,,,,,15.6,81,14.9,0,3,100,10,290,0,No
,22:00,,,,,,15.4,80,14.6,0,2,59,9.6,298,0,No
,23:00,,,,,,15.2,80,14.6,0,2,52,8,298,16.4,Yes
2024/11/26,0:00,16.2,21.3,11.6,31596.47,0,15.9,75,15.2,0,2,58,8.3,300,145.4,Yes
,1:00,,,,,,16.3,73,15.5,0,2,61,8.8,293,120.1,Yes
,2:00,,,,,,18.1,66,17.1,0,1,22,10.6,316,472.6,Yes
,3:00,,,,,,19.3,62,18.8,0,0,6,8.4,318,614.8,Yes
,4:00,,,,,,20.2,58,20.4,0,0,18,7,314,656.8,Yes
,5:00,,,,,,20.7,55,20.7,0,1,26,5.6,312,577.8,Yes
,6:00,,,,,,21.3,52,20.3,0,1,39,8.7,287,483.7,Yes
,7:00,,,,,,20.9,52,20,0,2,53,7.7,286,349.9,Yes
,8:00,,,,,,19,59,18.4,0,1,24,5.9,101,161.4,Yes
,9:00,,,,,,16.7,76,15.9,0,1,44,10.3,96,14.2,Yes
,10:00,,,,,,15.5,79,15.5,0,1,37,4,93,0,No
,11:00,,,,,,15,78,15,0,2,67,2.1,70,0,No
,12:00,,,,,,14.8,76,14.9,0,3,92,0.8,45,0,No
,13:00,,,,,,15.6,78,16,0,3,100,1,31,0,No
,14:00,,,,,,15.8,76,16.1,0,3,100,1.8,360,0,No
,15:00,,,,,,15.7,75,15.8,0,3,100,2.1,345,0,No
,16:00,,,,,,15.5,77,15.6,0,3,100,2.6,326,0,No
,17:00,,,,,,15.1,82,15.3,0,2,52,3.1,329,0,No
,18:00,,,,,,14.4,87,14.7,0,1,28,3,335,0,No
,19:00,,,,,,13.7,87,13.9,0,0,9,2.4,333,0,No
,20:00,,,,,,13,91,13.3,0,0,6,1.9,331,0,No
,21:00,,,,,,12.5,95,12.8,0,0,12,1.7,319,0,No
,22:00,,,,,,11.8,99,12.1,0,1,28,2.1,290,0,No
,23:00,,,,,,11.6,100,11.7,0,3,98,3.1,294,21.3,Yes
2024/11/27,0:00,14.2,19.2,9.3,35188.63,0,13.5,89,13.3,0,0,19,5.1,312,200.2,Yes
,1:00,,,,,,14.9,77,14.6,0,0,14,4.5,323,379,Yes
,2:00,,,,,,16.4,64,15.6,0,2,63,4.5,331,539.7,Yes
,3:00,,,,,,17.6,54,16.7,0,0,4,5.7,323,645.6,Yes
,4:00,,,,,,18.6,45,17.6,0,0,0,6.5,318,677.1,Yes
,5:00,,,,,,19.2,42,17.7,0,0,0,8.1,309,638.7,Yes
,6:00,,,,,,19.2,42,16.7,0,0,0,11.1,293,533.2,Yes
,7:00,,,,,,19.1,44,16.2,0,0,0,13.5,284,378.7,Yes
,8:00,,,,,,18.5,46,15.9,0,0,0,11.8,279,191.4,Yes
,9:00,,,,,,16.8,50,14.8,0,0,0,7.6,273,16,Yes
,10:00,,,,,,15.3,60,14.3,0,0,0,3.1,301,0,No
,11:00,,,,,,14.7,64,14,0,0,4,1,315,0,No
,12:00,,,,,,13.8,70,13.4,0,0,4,0.5,315,0,No
,13:00,,,,,,13.7,75,13.6,0,0,8,0.3,315,0,No
,14:00,,,,,,13.2,80,13.1,0,0,10,0.4,270,0,No
,15:00,,,,,,12.4,83,12.1,0,1,28,1.9,299,0,No
,16:00,,,,,,11.8,83,11.1,0,0,14,3.1,294,0,No
,17:00,,,,,,11.2,83,10.2,0,0,18,4.3,292,0,No
,18:00,,,,,,10.7,81,9.4,0,0,5,4.6,288,0,No
,19:00,,,,,,10.3,79,8.8,0,0,17,4.8,285,0,No
,20:00,,,,,,9.9,77,8.2,0,1,41,4.8,283,0,No
,21:00,,,,,,9.5,79,7.8,0,1,46,5,289,0,No
,22:00,,,,,,9.3,79,7.6,0,0,10,5.1,293,0,No
,23:00,,,,,,9.7,75,7.8,0,0,16,5.4,291,21.4,Yes
2024/11/28,0:00,12.5,17.9,7.4,35182.5,0,11.6,66,9.5,0,0,0,6.8,295,211.7,Yes
,1:00,,,,,,13.7,57,11.5,0,0,10,6.9,300,406.3,Yes
,2:00,,,,,,15.4,46,12.8,0,0,4,8.4,304,564.5,Yes
,3:00,,,,,,16.6,40,14,0,0,3,9.6,307,663.7,Yes
,4:00,,,,,,17.3,38,15,0,0,0,10.4,312,694.4,Yes
,5:00,,,,,,17.8,36,15.1,0,1,36,12,309,655.2,Yes
,6:00,,,,,,17.9,39,14.8,0,0,1,12.9,302,549.7,Yes
,7:00,,,,,,17.8,40,14.4,0,1,21,13,294,388.9,Yes
,8:00,,,,,,17.1,43,14.2,0,0,0,10.8,288,196.3,Yes
,9:00,,,,,,15.4,47,12.6,0,1,41,9.8,278,16.4,Yes
,10:00,,,,,,14.1,53,11.6,0,3,94,8.3,283,0,No
,11:00,,,,,,12.7,63,10.9,0,3,91,5.8,290,0,No
,12:00,,,,,,11.6,71,10.1,0,0,11,4,291,0,No
,13:00,,,,,,11.6,75,10.4,0,0,18,3.8,295,0,No
,14:00,,,,,,10.8,81,9.6,0,0,0,4.3,298,0,No
,15:00,,,,,,10.3,82,9,0,1,35,4.4,300,0,No
,16:00,,,,,,9.8,82,8.4,0,0,8,4.3,292,0,No
,17:00,,,,,,9.3,83,7.9,0,1,31,3.8,289,0,No
,18:00,,,,,,8.8,85,7.3,0,1,25,3.8,289,0,No
,19:00,,,,,,8.4,87,6.8,0,0,1,4.3,294,0,No
,20:00,,,,,,8,89,6.6,0,0,0,3.5,291,0,No
,21:00,,,,,,7.8,91,6.6,0,0,0,2.5,291,0,No
,22:00,,,,,,7.4,93,6.1,0,1,20,2.7,302,0,No
,23:00,,,,,,7.5,94,6.1,0,2,71,4,302,21.5,Yes
2024/11/29,0:00,12.4,18.1,8.1,35178.26,0,10.2,82,8.6,0,0,0,6.1,304,212.7,Yes
,1:00,,,,,,12.9,64,11.1,0,0,0,6,314,411.7,Yes
,2:00,,,,,,15,46,12.4,0,0,0,7.8,320,571.5,Yes
,3:00,,,,,,16.2,41,14,0,0,0,7.1,330,672.4,Yes
,4:00,,,,,,17.1,39,15.8,0,0,0,4.6,329,702.6,Yes
,5:00,,,,,,17.7,39,16.7,0,1,32,2.6,309,661.1,Yes
,6:00,,,,,,18,39,16.7,0,2,71,1.8,323,553.5,Yes
,7:00,,,,,,18.1,39,16.2,0,1,48,2.7,4,391.5,Yes
,8:00,,,,,,17.6,43,16,0,0,0,2.4,54,197,Yes
,9:00,,,,,,15.1,63,14,0,0,0,4.4,99,16.3,Yes
,10:00,,,,,,13.4,69,12.1,0,0,0,5.1,113,0,No
,11:00,,,,,,12.4,69,11.3,0,0,3,2.4,117,0,No
,12:00,,,,,,12,71,11.1,0,1,43,0.6,124,0,No
,13:00,,,,,,11.7,75,11,0,0,3,0.5,270,0,No
,14:00,,,,,,10.8,84,10.1,0,2,72,1.8,294,0,No
,15:00,,,,,,9.8,91,8.9,0,0,12,3.8,289,0,No
,16:00,,,,,,9.2,94,8.3,0,0,14,3.7,284,0,No
,17:00,,,,,,8.9,95,8.1,0,0,17,2.9,270,0,No
,18:00,,,,,,8.8,94,7.8,0,1,22,2.9,263,0,No
,19:00,,,,,,8.7,92,7.7,0,1,23,2.7,270,0,No
,20:00,,,,,,8.6,91,7.4,0,1,24,3.1,280,0,No
,21:00,,,,,,8.4,90,7.1,0,1,20,3.3,283,0,No
,22:00,,,,,,8.1,93,6.8,0,0,15,3.8,275,0,No
,23:00,,,,,,8.5,93,7.2,0,0,7,4.2,277,16.8,Yes
2024/11/30,0:00,13.5,17.8,10,25997.75,0,10.8,81,9.5,0,0,7,5.2,292,192.4,Yes
,1:00,,,,,,13.1,74,12.1,0,0,3,4.4,305,385.4,Yes
,2:00,,,,,,15.4,61,14.3,0,0,0,3.7,309,542.9,Yes
,3:00,,,,,,16.9,57,16.7,0,3,97,1.2,321,637.9,Yes
,4:00,,,,,,17,57,16.4,0,2,58,1.1,198,369.1,Yes
,5:00,,,,,,17.8,56,17.2,0,3,100,2.6,155,512.6,Yes
,6:00,,,,,,17.3,57,16.5,0,3,100,3.8,161,201.6,Yes
,7:00,,,,,,17.1,59,16.2,0,1,33,5,154,136.4,Yes
,8:00,,,,,,17,61,16,0,1,20,5.9,142,172.8,Yes
,9:00,,,,,,15.2,74,14.7,0,2,57,4.4,148,15,Yes
,10:00,,,,,,14.2,78,13.9,0,1,20,3.7,169,0,No
,11:00,,,,,,13.9,81,14,0,0,16,1.2,207,0,No
,12:00,,,,,,13.1,85,13.3,0,1,45,0.7,256,0,No
,13:00,,,,,,13,90,13.3,0,3,92,1.3,270,0,No
,14:00,,,,,,12.7,92,12.9,0,2,50,2.3,274,0,No
,15:00,,,,,,12.5,92,12.6,0,3,98,2.2,270,0,No
,16:00,,,,,,12.1,93,12,0,3,97,3.1,273,0,No
,17:00,,,,,,11.4,95,11.1,0,3,91,3.6,276,0,No
,18:00,,,,,,11.5,94,11.2,0,1,34,3.6,279,0,No
,19:00,,,,,,10.9,95,10.4,0,0,12,4,275,0,No
,20:00,,,,,,10.4,96,9.8,0,0,12,4,275,0,No
,21:00,,,,,,10.1,95,9.4,0,0,9,4.3,275,0,No
,22:00,,,,,,10,95,9.1,0,0,6,4.5,275,0,No
,23:00,,,,,,10.2,95,9.5,0,0,1,4.2,280,17,Yes
2024/12/1,0:00,15.5,21.6,11.1,35175.37,0,12.8,82,12,0,0,2,5.6,299,188.7,Yes
,1:00,,,,,,14.4,83,14.4,0,0,8,3,335,368.9,Yes
,2:00,,,,,,16.7,72,16.8,0,0,0,3.2,3,538.8,Yes
,3:00,,,,,,18.8,62,19.2,0,0,0,3.2,16,642.3,Yes
,4:00,,,,,,20.4,54,20.9,0,1,25,3.6,41,674.8,Yes
,5:00,,,,,,21.3,49,21.5,0,3,81,4.4,52,637.3,Yes
,6:00,,,,,,21.6,47,21.2,0,2,75,4.4,78,534.4,Yes
,7:00,,,,,,21.4,48,20.9,0,1,30,3.8,87,377.2,Yes
,8:00,,,,,,20.9,50,20.8,0,0,0,0.9,101,190,Yes
,9:00,,,,,,19,63,19.5,0,0,0,0.8,243,15.8,Yes
,10:00,,,,,,17.6,67,18,0,0,0,0.2,270,0,No
,11:00,,,,,,16.3,71,16.4,0,0,0,1.3,180,0,No
,12:00,,,,,,15,79,15.1,0,0,0,1.8,143,0,No
,13:00,,,,,,14.8,87,15.6,0,0,0,0.4,207,0,No
,14:00,,,,,,13.8,93,14.5,0,0,6,1.1,279,0,No
,15:00,,,,,,12.9,96,13.2,0,0,0,3.3,279,0,No
,16:00,,,,,,12.5,98,12.7,0,0,0,2.9,270,0,No
,17:00,,,,,,12.2,99,12.4,0,0,0,2.9,270,0,No
,18:00,,,,,,11.8,100,12,0,1,27,3.1,277,0,No
,19:00,,,,,,11.6,100,11.6,0,0,0,3.1,270,0,No
,20:00,,,,,,11.5,100,11.5,0,1,27,3.4,270,0,No
,21:00,,,,,,11.3,99,11.3,0,1,47,3.3,264,0,No
,22:00,,,,,,11.1,99,11,0,0,6,3.1,270,0,No
,23:00,,,,,,11.2,99,11.1,0,1,48,3.6,273,17.1,Yes
2024/12/2,0:00,18,23.4,13.9,35176.62,0,13.9,90,13.9,0,0,18,4.9,276,186.6,Yes
,1:00,,,,,,16.5,81,17.2,0,0,0,2.9,292,373.1,Yes
,2:00,,,,,,19.1,67,19.7,0,0,0,2.2,284,526.9,Yes
,3:00,,,,,,21,58,21.8,0,0,1,1.7,257,622.5,Yes
,4:00,,,,,,22.1,56,23.5,0,0,1,1.7,193,652.8,Yes
,5:00,,,,,,22.9,58,24.5,0,0,0,2.8,162,615.2,Yes
,6:00,,,,,,23.4,60,24.7,0,0,0,3.6,147,517.1,Yes
,7:00,,,,,,23.3,63,24.6,0,0,1,5.1,129,367.1,Yes
,8:00,,,,,,22.4,67,23.5,0,0,0,7.1,128,181.5,Yes
,9:00,,,,,,20.3,79,21.9,0,0,0,4.7,140,14.5,Yes
,10:00,,,,,,18.5,85,20.1,0,0,0,3.6,153,0,No
,11:00,,,,,,17.8,87,19.6,0,0,2,1,158,0,No
,12:00,,,,,,16.9,91,18.6,0,0,7,0.4,270,0,No
,13:00,,,,,,16.7,94,18.3,0,0,11,2.3,288,0,No
,14:00,,,,,,16,95,17.4,0,0,16,3,284,0,No
,15:00,,,,,,15.8,96,16.9,0,0,17,4,297,0,No
,16:00,,,,,,15.3,97,16.3,0,1,29,3.9,304,0,No
,17:00,,,,,,15,97,15.9,0,1,28,3.7,299,0,No
,18:00,,,,,,14.7,97,15.6,0,3,100,3.6,297,0,No
,19:00,,,,,,15.6,95,16.7,0,3,100,3.5,291,0,No
,20:00,,,,,,15.9,94,17,0,3,100,3.5,291,0,No
,21:00,,,,,,16.2,93,17.3,0,3,100,3.8,281,0,No
,22:00,,,,,,16.3,93,17.7,0,3,100,2.5,270,0,No
,23:00,,,,,,16.7,92,18.2,0,3,100,2.2,270,7.4,Yes
2024/12/3,0:00,18.1,21.9,14.8,27065.78,0.7,17.5,89,18.9,0,3,100,4,262,58.9,Yes
,1:00,,,,,,19.7,83,21.7,0.1,51,61,2.8,349,193.5,Yes
,2:00,,,,,,20.7,76,21.6,0.1,51,81,9.1,49,319.5,Yes
,3:00,,,,,,21.4,73,22.2,0,2,59,9.6,57,372.6,Yes
,4:00,,,,,,21.5,73,22.3,0.4,51,74,9.6,67,380.5,Yes
,5:00,,,,,,21.9,71,23.1,0.1,51,98,7.2,78,370,Yes
,6:00,,,,,,21.9,69,22.6,0,2,75,9.2,83,343,Yes
,7:00,,,,,,21.1,72,21.5,0,2,65,10.7,77,233.2,Yes
,8:00,,,,,,20.3,74,21.1,0,2,52,7.9,79,125.1,Yes
,9:00,,,,,,19.2,79,20.5,0,3,80,4,69,12,Yes
,10:00,,,,,,18.3,82,19.8,0,3,88,1.8,45,0,No
,11:00,,,,,,18.2,82,19.8,0,3,92,0.6,304,0,No
,12:00,,,,,,17.9,83,19.3,0,3,80,1.7,328,0,No
,13:00,,,,,,17.4,83,18.8,0,1,33,0.6,326,0,No
,14:00,,,,,,16.9,84,18.1,0,1,30,1.2,309,0,No
,15:00,,,,,,16.3,86,17.3,0,1,44,2.6,304,0,No
,16:00,,,,,,16.1,87,17,0,1,48,2.9,292,0,No
,17:00,,,,,,16,88,16.7,0,1,41,4.2,290,0,No
,18:00,,,,,,15.7,88,16.4,0,1,48,4.3,292,0,No
,19:00,,,,,,15.2,89,15.8,0,2,54,3.8,287,0,No
,20:00,,,,,,15.1,89,15.5,0,3,83,4.3,287,0,No
,21:00,,,,,,14.8,88,15.1,0,3,100,4.5,286,0,No
,22:00,,,,,,14.8,87,15.1,0,3,100,3.6,279,0,No
,23:00,,,,,,15.1,87,15.7,0,3,100,2.5,270,7.4,Yes
2024/12/4,0:00,16.2,19.2,12.8,447.59,0.1,15.8,80,16.1,0,3,100,3.4,270,63.9,Yes
,1:00,,,,,,17.5,71,17.8,0,3,100,3.1,324,153.3,Yes
,2:00,,,,,,18.1,70,18.2,0,3,100,4.9,4,123,Yes
,3:00,,,,,,18.1,74,18.3,0.1,51,100,5.9,35,116.2,Yes
,4:00,,,,,,18.7,71,18.6,0,3,100,8.3,42,195.8,Yes
,5:00,,,,,,18.9,69,18.8,0,3,100,7.8,48,192.3,Yes
,6:00,,,,,,19.2,68,19.1,0,3,100,8.1,59,207.3,Yes
,7:00,,,,,,19.1,68,18.7,0,3,89,9.1,75,135.7,Yes
,8:00,,,,,,18.9,70,18.9,0,3,90,7.6,91,86.5,Yes
,9:00,,,,,,17.8,76,18.2,0,3,83,4.8,105,10.7,Yes
,10:00,,,,,,16.7,83,17.5,0,3,100,2.9,101,0,No
,11:00,,,,,,16.7,83,17.8,0,3,100,1.3,90,0,No
,12:00,,,,,,16.6,81,17.7,0,3,100,0.6,56,0,No
,13:00,,,,,,16.1,88,17.3,0,3,100,0.7,284,0,No
,14:00,,,,,,15.9,88,17,0,3,100,1.8,276,0,No
,15:00,,,,,,15.4,92,16.3,0,3,97,3.2,273,0,No
,16:00,,,,,,15.1,94,15.9,0,3,100,3.6,276,0,No
,17:00,,,,,,14.8,96,15.6,0,1,48,3.8,270,0,No
,18:00,,,,,,13.8,100,14.5,0,1,32,3.4,267,0,No
,19:00,,,,,,13.2,100,13.5,0,3,99,4.7,274,0,No
,20:00,,,,,,12.9,100,13.1,0,3,99,5.1,287,0,No
,21:00,,,,,,12.8,100,12.7,0,3,100,6.4,288,0,No
,22:00,,,,,,13,99,13.1,0,3,100,5.6,291,0,No
,23:00,,,,,,13.1,98,13.2,0,3,100,5.4,300,7.5,Yes
2024/12/5,0:00,17,21.5,13.9,29031.14,0,13.9,92,14.1,0,3,100,4.8,297,79.9,Yes
,1:00,,,,,,16.7,80,17.2,0,0,12,3.5,294,302.2,Yes
,2:00,,,,,,18.7,68,19.4,0,0,1,1.3,286,484.4,Yes
,3:00,,,,,,20.2,63,20.9,0,0,11,3.1,103,594.8,Yes
,4:00,,,,,,21.2,60,21.7,0,2,54,3.9,106,548.3,Yes
,5:00,,,,,,21.5,59,22.2,0,3,99,2,90,427.2,Yes
,6:00,,,,,,21.1,59,21.3,0,2,55,4.9,114,256.9,Yes
,7:00,,,,,,21,61,20.7,0,1,26,8.9,119,269.8,Yes
,8:00,,,,,,20,66,19.9,0,1,27,8.5,122,146,Yes
,9:00,,,,,,18.4,76,19,0,0,10,5.2,124,14.7,Yes
,10:00,,,,,,17,83,17.9,0,0,15,3.5,141,0,No
,11:00,,,,,,16.3,86,17.2,0,1,20,3.1,140,0,No
,12:00,,,,,,15.8,88,17,0,1,28,1,158,0,No
,13:00,,,,,,15.5,91,16.8,0,1,42,0.4,243,0,No
,14:00,,,,,,15,94,16.2,0,1,38,1.6,270,0,No
,15:00,,,,,,15,96,16,0,2,63,3.1,280,0,No
,16:00,,,,,,15.2,96,16,0,3,97,4.4,277,0,No
,17:00,,,,,,15.2,96,16.3,0,3,100,2.9,266,0,No
,18:00,,,,,,15.4,95,16.6,0,3,89,2.9,270,0,No
,19:00,,,,,,15.1,95,16.1,0,3,99,3.3,279,0,No
,20:00,,,,,,15.2,95,16.1,0,3,100,3.5,298,0,No
,21:00,,,,,,15.2,95,16.3,0,3,100,2.6,295,0,No
