通知人,标题,日期,链接,附件数,附件下载次数
教学运行,关于2014-2016级学生《大学英语》免修申请的通知,2019-10-21,https://jwch.fzu.edu.cn/../info/1036/7459.htm,0,0
实践科,关于举办第十一届蓝桥杯全国软件和信息技术专业人才大赛福州大学选拔赛的通知,2019-10-14,https://jwch.fzu.edu.cn/../info/1039/8881.htm,0,0
教学运行,关于《形势与政策》重修独立开班及延长重修选课的通知,2019-10-12,https://jwch.fzu.edu.cn/../info/1036/7457.htm,0,0
教学运行,关于知识产权与信息素养讲座第265讲——《利用图书馆资源助力外语学习》,2019-10-11,https://jwch.fzu.edu.cn/../info/1036/7455.htm,0,0
教学运行,2019-2020学年上学期体育理论教室安排表,2019-09-30,https://jwch.fzu.edu.cn/../info/1036/7453.htm,0,0
实践科,关于举办福州大学第九届大学生工程训练综合能力竞赛的通知,2019-09-25,https://jwch.fzu.edu.cn/../info/1039/8879.htm,0,0
实践科,关于开展2020年度福州大学虚拟仿真实验教学项目（培育）建设工作的通知,2019-09-25,https://jwch.fzu.edu.cn/../info/1039/8880.htm,0,0
教学运行,关于做好2019-2020学年第二学期排课准备工作的通知,2019-09-24,https://jwch.fzu.edu.cn/../info/1036/7451.htm,0,0
质量办,关于2019年新上岗教师教学达标培训班教师配备导师的通知,2019-09-24,https://jwch.fzu.edu.cn/../info/1040/9091.htm,0,0
教学运行,关于2019年国庆节放假课程调整的通知,2019-09-23,https://jwch.fzu.edu.cn/../info/1036/7450.htm,0,0
实践科,关于举办福州大学第十七届物理实验竞赛的通知,2019-09-23,https://jwch.fzu.edu.cn/../info/1039/8878.htm,0,0
实践科,关于开展2019年度大学生学科竞赛项目级别认定工作的通知,2019-09-20,https://jwch.fzu.edu.cn/../info/1039/8877.htm,0,0
实践科,关于公布第八届“实达迪美杯”大学生软件设计与服务外包创新创业竞赛获奖名单的通知,2019-09-19,https://jwch.fzu.edu.cn/../info/1039/8876.htm,0,0
实践科,关于公布“字节跳动”杯第十六届程序设计竞赛获奖名单的通知,2019-09-19,https://jwch.fzu.edu.cn/../info/1039/8875.htm,0,0
实践科,第十一届中国大学生物理学术竞赛报名的通知,2019-09-19,https://jwch.fzu.edu.cn/../info/1039/8872.htm,0,0
实践科,关于公布第十六届大学物理实验竞赛获奖名单的通知,2019-09-19,https://jwch.fzu.edu.cn/../info/1039/8874.htm,0,0
综合科,关于2019级福州大学学生证信息采集的通知,2019-09-19,https://jwch.fzu.edu.cn/../info/1035/7324.htm,0,0
实践科,关于公布第二届大学生VR创新大赛获奖名单的通知,2019-09-19,https://jwch.fzu.edu.cn/../info/1039/8873.htm,0,0
教学运行,关于知识产权与信息素养讲座第263讲——《FULink文献检索、获取技巧及移动阅读》报名的通知,2019-09-18,https://jwch.fzu.edu.cn/../info/1036/7444.htm,0,0
教学运行,关于延长2019-2020学年第一学期辅修专业缴费时间的通知,2019-09-18,https://jwch.fzu.edu.cn/../info/1036/7446.htm,0,0
质量办,关于申请福州大学2019-2020学年全日制研究生助教岗位的通知,2019-09-18,https://jwch.fzu.edu.cn/../info/1040/9086.htm,0,0
教学运行,关于2019-2020学年第一学期重修选课的通知,2019-09-18,https://jwch.fzu.edu.cn/../info/1036/7442.htm,0,0
质量办,关于申请福州大学2019-2020学年全日制研究生助教岗位的通知,2019-09-18,https://jwch.fzu.edu.cn/../info/1040/9087.htm,0,0
综合科,关于召开2019-2020学年第一学期期初教学工作会议的通知,2019-09-16,https://jwch.fzu.edu.cn/../info/1035/7319.htm,0,0
质量办,关于开展2020年工程教育专业认证申请工作的通知,2019-09-16,https://jwch.fzu.edu.cn/../info/1040/9084.htm,0,0
实践科,关于2019年高校教学基本状态数据库教学相关数据报送的通知,2019-09-12,https://jwch.fzu.edu.cn/../info/1039/8871.htm,0,0
教学运行,关于知识产权与信息素养讲座第262讲——《玩转图书馆——带你快速了解图书馆的各种资源》报名的通知,2019-09-11,https://jwch.fzu.edu.cn/../info/1036/7438.htm,0,0
实践科,关于公布第六届大学生用户体验设计大赛获奖名单的通知,2019-09-10,https://jwch.fzu.edu.cn/../info/1039/8870.htm,0,0
教学运行,关于公布2019-2020学年第一学期通选课取消开课名单的通知,2019-09-09,https://jwch.fzu.edu.cn/../info/1036/7436.htm,0,0
教学运行,关于2019年中秋节放假课程调整的通知,2019-09-09,https://jwch.fzu.edu.cn/../info/1036/7434.htm,0,0
教学运行,关于报送2019年第三批毕业数据的通知,2019-09-05,https://jwch.fzu.edu.cn/../info/1036/7432.htm,0,0
质量办,关于举办福州大学2019年第十七期新上岗教师教学达标培训班 集中培训的通知,2019-09-02,https://jwch.fzu.edu.cn/../info/1040/9082.htm,0,0
教学运行,关于2019-2020学年第一学期通识教育选修课选课须知,2019-09-01,https://jwch.fzu.edu.cn/../info/1036/7525.htm,0,0
教学运行,关于2019-2020学年第一学期学期选课补退选的通知,2019-09-01,https://jwch.fzu.edu.cn/../info/1036/7523.htm,0,0
教学运行,关于2019-2020学年第一学期辅修专业补退选及缴费的通知,2019-09-01,https://jwch.fzu.edu.cn/../info/1036/7521.htm,0,0
教学运行,关于报送2019年第二批毕业报数据说明的通知,2019-07-04,https://jwch.fzu.edu.cn/../info/1036/7519.htm,0,0
实践科,关于公布2019年校级虚拟仿真实验教学项目的通知,2019-07-03,https://jwch.fzu.edu.cn/../info/1039/8869.htm,0,0
综合科,教务处关于2019年暑假用印安排的通知,2019-07-03,https://jwch.fzu.edu.cn/../info/1035/11533.htm,0,0
教学运行,关于2019-2020学年第一学期辅修专业选课的通知,2019-07-01,https://jwch.fzu.edu.cn/../info/1036/7517.htm,0,0
综合科,关于更改期末教学工作会议时间的通知,2019-06-26,https://jwch.fzu.edu.cn/../info/1035/11532.htm,0,0
实践科,关于启用福州大学大学生创新创业训练智能管理系统的通知,2019-06-26,https://jwch.fzu.edu.cn/../info/1039/8866.htm,0,0
实践科,关于公布省级以上大学生创新创业训练计划项目结题成绩的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8905.htm,0,0
实践科,关于公布第十二届大学生结构设计竞赛获奖名单的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8902.htm,0,0
实践科,关于公布第四届网络信息安全竞赛获奖名单的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8903.htm,0,0
实践科,关于公布第七届大学生机器人竞赛获奖名单的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8901.htm,0,0
实践科,关于公布第二十三、二十四期本科生科研训练计划项目评审结果的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8906.htm,0,0
实践科,关于公布第十二届企业经营模拟沙盘对抗赛获奖名单的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8900.htm,0,0
实践科,关于公布福州大学2019届优秀本科生毕业设计（论文）名单的通知,2019-06-25,https://jwch.fzu.edu.cn/../info/1039/8904.htm,0,0
质量办,关于开办2019年第十七期新上岗教师教学达标培训班的通知,2019-06-24,https://jwch.fzu.edu.cn/../info/1040/9080.htm,0,0
质量办,关于召开“付贤智校长‘与新教师面对面座谈会”的通知,2019-06-24,https://jwch.fzu.edu.cn/../info/1040/9078.htm,0,0
教学运行,关于2018-2019学年第二学期《工程制图》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7501.htm,0,0
教学运行,关于2018-2019学年第二学期《大学英语（二）》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7503.htm,0,0
教学运行,关于2018-2019学年第二学期英语拓展类课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7515.htm,0,0
综合科,关于召开2018-2019学年第二学期期末教学工作会议的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1035/7314.htm,0,0
教学运行,关于2018-2019学年第二学期《线性代数》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7499.htm,0,0
教学运行,关于2018-2019学年第二学期《大学英语（三）》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7505.htm,0,0
教学运行,关于2018-2019学年第二学期《高等数学》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7512.htm,0,0
教学运行,关于2018-2019学年第二学期《概率论与数理统计》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7507.htm,0,0
教学运行,关于2018-2019学年第二学期《大学物理》课程期末考试安排的通知,2019-06-20,https://jwch.fzu.edu.cn/../info/1036/7510.htm,0,0
教学运行,关于2018-2019学年第二学期《大学英语（四）》课程期末考试安排的通知,2019-06-17,https://jwch.fzu.edu.cn/../info/1036/7497.htm,0,0
教学运行,关于2018-2019学年第二学期《大学物理实验》课笔试安排的通知,2019-06-14,https://jwch.fzu.edu.cn/../info/1036/7495.htm,0,0
教学运行,关于2019-2020学年第一学期学生学期选课的通知,2019-06-10,https://jwch.fzu.edu.cn/../info/1036/7492.htm,0,0
教学运行,关于做好期末复习考试及下学期开学等工作的通知,2019-06-04,https://jwch.fzu.edu.cn/../info/1036/7490.htm,0,0
实践科,关于召开国家、省级大学生创新创业训练计划项目结题答辩暨经验交流会的通知,2019-06-03,https://jwch.fzu.edu.cn/../info/1039/8899.htm,0,0
实践科,关于2019届本科生毕业设计（论文）推优和抽检工作的通知,2019-05-31,https://jwch.fzu.edu.cn/../info/1039/8898.htm,0,0
教学运行,关于2019年端午节放假课程调整的通知,2019-05-31,https://jwch.fzu.edu.cn/../info/1036/7487.htm,0,0
教学运行,关于知识产权与信息素养讲座第261讲——《专利信息挖掘》报名的通知,2019-05-29,https://jwch.fzu.edu.cn/../info/1036/7485.htm,0,0
实践科,关于公布第五届材料创新、设计及应用大赛获奖名单的通知,2019-05-24,https://jwch.fzu.edu.cn/../info/1039/8896.htm,0,0
实践科,关于公布2019年TI杯大学生电子设计竞赛获奖名单的通知,2019-05-24,https://jwch.fzu.edu.cn/../info/1039/8894.htm,0,0
实践科,关于公布第九届大学生节能减排社会实践与科技竞赛获奖名单的通知,2019-05-24,https://jwch.fzu.edu.cn/../info/1039/8895.htm,0,0
实践科,关于公布首届虚拟仿真实验教学项目创新设计竞赛获奖名单的通知,2019-05-24,https://jwch.fzu.edu.cn/../info/1039/8897.htm,0,0
综合科,关于本科生学生证补办的通知,2019-05-24,https://jwch.fzu.edu.cn/../info/1035/7309.htm,0,0
综合科,福州大学关于印发 福州大学学生证管理办法的通知,2019-05-23,https://jwch.fzu.edu.cn/../info/1035/7307.htm,0,0
质量办,关于第十六期新上岗教师观摩青年教师“最佳一节课”竞赛决赛的通知,2019-05-20,https://jwch.fzu.edu.cn/../info/1040/9076.htm,0,0
计划科,关于组织申报2019-2020学年第一学期通识教育选修课的通知,2019-05-20,https://jwch.fzu.edu.cn/../info/1038/8140.htm,0,0
教学运行,关于知识产权与信息素养讲座第260讲——《专利情报分析》报名的通知,2019-05-17,https://jwch.fzu.edu.cn/../info/1036/7573.htm,0,0
教学运行,2018-2019学年下学期体育理论教室安排表,2019-05-17,https://jwch.fzu.edu.cn/../info/1036/7483.htm,0,0
综合科,关于组织报名参加中国高等教育博览会（2019• 春）的通知,2019-05-17,https://jwch.fzu.edu.cn/../info/1035/11568.htm,0,0
实践科,关于公布聂凯等254位同学获得奖励学分的通知,2019-05-16,https://jwch.fzu.edu.cn/../info/1039/8893.htm,0,0
教学运行,关于知识产权与信息素养讲座第259讲——《知识产权与创意保护》报名的讲座,2019-05-15,https://jwch.fzu.edu.cn/../info/1036/7571.htm,0,0
实践科,关于2019年全国大学生统计建模大赛参赛报名的通知,2019-05-15,https://jwch.fzu.edu.cn/../info/1039/8892.htm,0,0
教学运行,关于2018-2019学年第二学期计算机语言类课程期末考试安排的通知,2019-05-14,https://jwch.fzu.edu.cn/../info/1036/7568.htm,0,0
实践科,关于做好第二十三期、二十四期本科生科研训练计划项目结题工作的通知,2019-05-08,https://jwch.fzu.edu.cn/../info/1039/8891.htm,0,0
实践科,关于做好国家、省级大学生创新创业训练计划项目结题工作的通知,2019-05-08,https://jwch.fzu.edu.cn/../info/1039/8890.htm,0,0
实践科,关于公布第二十五期本科生科研训练计划立项项目的通知,2019-05-07,https://jwch.fzu.edu.cn/../info/1039/8889.htm,0,0
教材中心,关于做好2019-2020学年第一学期教材征订工作的通知,2019-05-06,https://jwch.fzu.edu.cn/../info/1042/10005.htm,1,1305
质量办,关于做好2019-2020学年第一学期教材征订工作的通知,2019-05-06,https://jwch.fzu.edu.cn/../info/1040/9241.htm,1,1003
教学运行,关于知识产权与信息素养讲座第257讲——《兴赏新视听，活阅新鲜人——牛津大学出版社电子资源使用和投稿技巧》报名的通知,2019-04-30,https://jwch.fzu.edu.cn/../info/1036/7559.htm,0,0
教学运行,关于2018-2019学年第二学期《高等数学》半期考试安排的通知,2019-04-30,https://jwch.fzu.edu.cn/../info/1036/7566.htm,0,0
实践科,关于举办“星云大数据杯”福州大学第十五届数学建模竞赛暨全国大学生数学建模竞赛集训队选拔的通知,2019-04-29,https://jwch.fzu.edu.cn/../info/1039/9710.htm,0,0
实践科,关于举办“实达迪美杯”福州大学第八届大学生软件设计与服务外包创新创业竞赛的通知,2019-04-28,https://jwch.fzu.edu.cn/../info/1039/8888.htm,0,0
实践科,关于公布第二十三、二十四期本科生科研训练计划项目评审结果的通知,2019-04-26,https://jwch.fzu.edu.cn/../info/1039/8924.htm,0,0
教学运行,福州大学关于印发2019-2020学年校历的通知,2019-04-26,https://jwch.fzu.edu.cn/../info/1036/7557.htm,0,0
实践科,关于举办福州大学第七届大学生机器人竞赛的通知,2019-04-24,https://jwch.fzu.edu.cn/../info/1039/8923.htm,0,0
实践科,关于举办福州大学第六届大学生用户体验设计大赛的通知,2019-04-24,https://jwch.fzu.edu.cn/../info/1039/8922.htm,0,0
实践科,关于公布大学生体育类学科竞赛项目级别认定结果的通知,2019-04-23,https://jwch.fzu.edu.cn/../info/1039/8921.htm,0,0
教学运行,关于2019年五一节放假课程调整的通知,2019-04-22,https://jwch.fzu.edu.cn/../info/1036/7555.htm,0,0
实践科,关于组织开展2019年省级虚拟仿真实验教学（培育）中心阶段检查的通知,2019-04-19,https://jwch.fzu.edu.cn/../info/1039/8920.htm,0,0
教学运行,关于知识产权与信息素养讲座第255讲——《专利情报获取》报名的通知,2019-04-17,https://jwch.fzu.edu.cn/../info/1036/7553.htm,0,0
实践科,关于召开2019年度申报省级虚拟仿真实验教学中心和虚拟仿真实验教学项目专家评审会的通知,2019-04-17,https://jwch.fzu.edu.cn/../info/1039/9712.htm,0,0
质量办,关于组织推荐2019年公共基础课程骨干教师访学研修的通知,2019-04-15,https://jwch.fzu.edu.cn/../info/1040/9075.htm,0,0
教学运行,关于“形势与政策”重修独立开班及延长重修选课的通知,2019-04-12,https://jwch.fzu.edu.cn/../info/1036/7551.htm,0,0
实践科,关于组织申报2019年省级虚拟仿真实验教学中心和虚拟仿真实验教学项目的通知,2019-04-12,https://jwch.fzu.edu.cn/../info/1039/8919.htm,0,0
实践科,关于举行2019年度国家、省级大学生创新创业训练计划项目申报立项答辩的通知,2019-04-10,https://jwch.fzu.edu.cn/../info/1039/8918.htm,0,0
教学运行,关于知识产权与信息素养讲座第254讲——《课题分析与信息检索——基于人文学科课题》报名的通知,2019-04-10,https://jwch.fzu.edu.cn/../info/1036/7549.htm,0,0
