time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-11-04T14:00,26.5,60,18.1,28.4,0.0,3,100,9.6,74,20.5
2024-11-04T15:00,25.9,62,18.1,27.3,0.0,3,100,10.9,81,21.2
2024-11-04T16:00,24.4,75,19.7,26.6,0.0,3,100,10.4,113,21.2
2024-11-04T17:00,22.7,82,19.5,25.5,0.0,3,80,5.9,130,20.2
2024-11-04T18:00,22.1,83,19.0,24.9,0.0,2,77,4.7,148,11.9
2024-11-04T19:00,22.2,82,19.0,25.2,0.0,3,94,2.9,158,8.6
2024-11-04T20:00,21.9,82,18.8,25.1,0.0,1,30,1.0,301,6.8
2024-11-04T21:00,21.6,87,19.3,24.9,0.0,3,100,1.8,6,6.5
2024-11-04T22:00,21.5,86,19.1,24.8,0.0,3,90,1.2,297,6.1
2024-11-04T23:00,21.6,81,18.1,24.0,0.0,2,74,4.0,36,8.3
2024-11-05T00:00,21.5,77,17.4,23.5,0.0,2,55,4.5,23,9.7
2024-11-05T01:00,21.3,78,17.4,23.6,0.0,3,99,2.8,27,9.4
2024-11-05T02:00,21.2,78,17.3,23.5,0.0,3,92,1.9,68,6.5
2024-11-05T03:00,21.0,79,17.1,23.4,0.0,1,49,0.7,284,5.4
2024-11-05T04:00,18.2,92,16.8,19.7,0.0,1,49,6.0,295,9.0
2024-11-05T05:00,17.7,95,16.9,19.2,0.0,3,83,6.9,307,11.5
2024-11-05T06:00,18.5,93,17.4,20.5,0.0,1,21,5.0,322,11.2
2024-11-05T07:00,19.2,94,18.2,21.9,0.0,1,42,2.7,312,9.0
2024-11-05T08:00,20.7,79,17.0,22.7,0.0,3,97,3.4,342,10.4
2024-11-05T09:00,22.2,70,16.5,23.5,0.0,0,18,6.3,51,15.8
2024-11-05T10:00,22.9,65,16.0,23.5,0.0,1,39,9.8,73,22.3
2024-11-05T11:00,23.3,61,15.3,24.3,0.0,0,15,9.1,69,22.7
2024-11-05T12:00,23.8,58,15.1,24.8,0.0,0,11,10.7,50,23.8
2024-11-05T13:00,24.1,56,14.8,24.7,0.0,0,17,10.6,42,23.8
2024-11-05T14:00,24.3,55,14.8,24.4,0.0,0,16,11.3,48,23.8
2024-11-05T15:00,24.0,58,15.3,24.2,0.0,1,20,11.0,80,23.4
2024-11-05T16:00,22.8,67,16.5,23.5,0.0,1,33,11.1,106,22.7
2024-11-05T17:00,21.1,76,16.8,22.4,0.0,1,38,8.1,114,21.6
2024-11-05T18:00,20.0,81,16.6,21.5,0.0,3,100,5.9,104,16.2
2024-11-05T19:00,19.7,81,16.3,21.2,0.0,3,100,4.5,74,13.0
2024-11-05T20:00,19.3,82,16.1,20.8,0.0,3,100,4.4,52,10.8
2024-11-05T21:00,19.9,76,15.5,20.9,0.0,2,67,6.4,52,14.4
2024-11-05T22:00,19.8,75,15.2,20.5,0.0,3,81,7.8,56,16.6
2024-11-05T23:00,19.6,75,15.0,20.0,0.0,1,46,9.1,56,18.7
2024-11-06T00:00,18.9,76,14.6,19.3,0.0,1,25,8.0,50,18.7
2024-11-06T01:00,17.8,80,14.4,18.4,0.0,0,16,5.9,40,16.9
2024-11-06T02:00,16.6,85,14.0,16.9,0.0,0,5,6.7,24,13.0
2024-11-06T03:00,16.4,81,13.2,16.6,0.0,0,3,5.8,5,12.6
2024-11-06T04:00,16.9,76,12.7,17.0,0.0,0,3,5.0,19,10.8
2024-11-06T05:00,17.9,70,12.4,18.1,0.0,0,4,4.0,87,9.7
2024-11-06T06:00,15.5,81,12.2,15.4,0.0,0,7,5.4,110,9.7
2024-11-06T07:00,16.2,81,13.0,16.7,0.0,0,0,3.1,111,10.8
2024-11-06T08:00,17.2,70,11.7,17.1,0.0,0,6,4.5,85,12.6
2024-11-06T09:00,18.5,64,11.7,17.2,0.0,0,0,12.8,70,26.3
2024-11-06T10:00,19.2,57,10.6,17.2,0.0,0,0,14.7,62,30.6
2024-11-06T11:00,19.9,52,9.8,18.3,0.0,0,1,15.6,56,32.0
2024-11-06T12:00,20.2,51,9.8,18.8,0.0,0,1,16.5,60,33.8
2024-11-06T13:00,20.2,53,10.3,18.9,0.0,0,0,16.2,67,34.6
2024-11-06T14:00,20.0,55,10.6,18.4,0.0,0,0,16.3,70,33.1
2024-11-06T15:00,19.4,58,10.8,17.4,0.0,0,0,16.1,72,33.1
2024-11-06T16:00,18.7,61,11.0,17.0,0.0,0,0,13.9,69,31.7
2024-11-06T17:00,17.5,65,10.8,16.3,0.0,0,0,9.8,60,26.6
2024-11-06T18:00,16.2,70,10.8,15.5,0.0,0,0,7.0,48,20.2
2024-11-06T19:00,15.2,76,11.0,14.5,0.0,0,0,7.1,30,15.8
2024-11-06T20:00,14.8,77,10.9,14.1,0.0,0,0,7.1,10,15.1
2024-11-06T21:00,14.7,76,10.5,13.9,0.0,0,0,7.1,7,16.9
2024-11-06T22:00,14.2,78,10.3,13.2,0.0,0,0,7.6,357,14.8
2024-11-06T23:00,14.1,73,9.2,12.8,0.0,0,0,7.8,4,14.8
2024-11-07T00:00,14.2,73,9.4,13.2,0.0,0,0,6.5,347,15.1
2024-11-07T01:00,14.0,74,9.5,13.0,0.0,0,1,6.6,334,14.4
2024-11-07T02:00,13.8,74,9.3,12.6,0.0,0,1,6.9,329,14.8
2024-11-07T03:00,13.7,73,9.0,12.3,0.0,0,4,7.6,324,17.3
2024-11-07T04:00,13.4,74,8.9,12.0,0.0,0,6,7.8,320,16.6
2024-11-07T05:00,13.0,76,8.9,11.7,0.0,1,22,7.0,316,16.6
2024-11-07T06:00,13.4,79,9.9,12.4,0.0,1,49,6.9,303,14.8
2024-11-07T07:00,14.6,78,10.9,13.9,0.0,2,73,6.9,300,15.1
2024-11-07T08:00,16.2,66,9.9,15.1,0.0,1,25,7.7,324,17.3
2024-11-07T09:00,18.2,61,10.6,17.2,0.0,0,10,8.5,343,19.1
2024-11-07T10:00,19.6,58,11.1,18.2,0.0,0,15,12.2,26,25.9
2024-11-07T11:00,20.4,57,11.6,18.9,0.0,1,21,14.9,34,30.2
2024-11-07T12:00,21.1,57,12.3,20.4,0.0,1,41,14.2,49,31.7
2024-11-07T13:00,21.5,55,12.0,19.6,0.0,2,77,20.7,55,41.8
2024-11-07T14:00,21.1,58,12.5,19.0,0.0,1,41,19.4,57,41.8
2024-11-07T15:00,20.7,59,12.4,18.7,0.0,1,42,18.7,59,39.2
2024-11-07T16:00,19.9,65,13.0,19.0,0.0,0,7,12.4,68,35.6
2024-11-07T17:00,18.3,72,13.3,18.5,0.0,0,7,6.2,60,23.8
2024-11-07T18:00,16.0,82,13.0,15.8,0.0,0,4,8.0,76,14.4
2024-11-07T19:00,16.6,79,12.8,16.4,0.0,0,0,7.4,72,14.4
2024-11-07T20:00,14.7,84,12.0,14.0,0.0,1,46,9.0,12,15.5
2024-11-07T21:00,17.5,73,12.5,17.5,0.0,1,31,6.0,5,17.3
2024-11-07T22:00,15.7,81,12.4,15.4,0.0,0,13,7.0,347,14.0
2024-11-07T23:00,14.8,81,11.6,14.3,0.0,0,18,6.9,329,13.3
2024-11-08T00:00,14.7,85,12.2,14.5,0.0,1,31,6.0,295,12.6
2024-11-08T01:00,15.1,86,12.8,15.2,0.0,3,99,5.4,291,10.8
2024-11-08T02:00,15.5,83,12.7,15.8,0.0,1,41,4.5,293,10.4
2024-11-08T03:00,14.8,86,12.5,14.8,0.0,1,22,5.5,302,11.5
2024-11-08T04:00,13.8,91,12.4,13.8,0.0,1,33,5.4,290,11.2
2024-11-08T05:00,14.5,88,12.5,14.3,0.0,2,71,7.3,301,13.3
2024-11-08T06:00,14.2,88,12.2,13.9,0.0,2,55,7.1,300,17.6
2024-11-08T07:00,14.5,89,12.7,14.6,0.0,3,91,5.4,266,13.7
2024-11-08T08:00,16.0,78,12.2,15.5,0.0,3,95,8.4,281,15.8
2024-11-08T09:00,18.1,71,12.8,18.1,0.0,3,87,6.4,286,15.1
2024-11-08T10:00,20.1,63,12.8,20.1,0.0,2,51,6.3,357,16.2
2024-11-08T11:00,21.2,60,13.2,21.3,0.0,3,94,6.8,48,17.6
2024-11-08T12:00,22.0,60,13.8,22.2,0.0,3,100,7.5,42,18.7
2024-11-08T13:00,22.7,60,14.6,23.1,0.0,3,100,8.0,31,18.7
2024-11-08T14:00,23.3,60,15.1,23.9,0.0,3,99,8.0,52,18.4
2024-11-08T15:00,23.2,62,15.5,23.6,0.0,3,94,9.8,83,19.8
2024-11-08T16:00,22.2,69,16.2,23.3,0.0,3,89,7.8,105,20.5
2024-11-08T17:00,20.2,80,16.5,21.7,0.0,3,89,5.1,117,14.8
2024-11-08T18:00,18.4,87,16.1,19.5,0.0,1,45,6.8,138,11.5
2024-11-08T19:00,19.5,82,16.3,21.1,0.0,1,24,4.4,199,10.4
2024-11-08T20:00,18.9,86,16.5,20.7,0.0,2,61,3.4,286,6.8
2024-11-08T21:00,19.8,86,17.3,22.0,0.0,3,100,3.1,267,6.5
2024-11-08T22:00,19.7,86,17.3,21.6,0.0,3,100,4.7,266,8.3
2024-11-08T23:00,19.6,87,17.4,21.7,0.0,3,100,3.6,261,7.9
2024-11-09T00:00,19.4,89,17.5,21.7,0.0,3,100,3.1,273,6.1
2024-11-09T01:00,19.2,90,17.6,21.5,0.0,3,100,3.2,289,6.5
2024-11-09T02:00,19.4,87,17.2,21.5,0.0,3,100,3.7,284,7.2
2024-11-09T03:00,19.3,86,17.0,21.3,0.0,3,100,3.5,285,7.6
2024-11-09T04:00,19.2,89,17.3,21.2,0.0,3,100,4.1,293,7.2
2024-11-09T05:00,19.3,88,17.2,21.3,0.0,3,96,3.7,317,7.9
2024-11-09T06:00,19.0,91,17.5,21.2,0.0,3,100,3.6,327,7.6
2024-11-09T07:00,19.5,88,17.4,21.5,0.0,3,100,4.7,313,7.6
2024-11-09T08:00,20.5,81,17.1,22.2,0.0,3,100,5.8,292,12.2
2024-11-09T09:00,21.3,80,17.7,23.3,0.0,3,100,5.3,252,10.8
2024-11-09T10:00,22.6,72,17.2,24.7,0.0,3,97,3.5,279,11.2
2024-11-09T11:00,23.4,70,17.7,25.9,0.0,3,100,2.2,325,10.4
2024-11-09T12:00,24.4,69,18.4,26.7,0.0,3,100,5.2,56,11.2
2024-11-09T13:00,24.7,70,18.8,27.0,0.0,3,100,7.5,75,17.6
2024-11-09T14:00,24.5,72,19.0,26.9,0.0,3,100,6.9,105,15.8
2024-11-09T15:00,24.2,73,19.2,26.6,0.0,3,88,7.4,124,15.1
2024-11-09T16:00,23.8,76,19.3,26.3,0.0,3,80,7.7,150,15.1
2024-11-09T17:00,22.7,81,19.3,25.5,0.0,1,33,5.4,159,14.4
2024-11-09T18:00,20.8,90,19.0,23.4,0.0,2,60,5.7,156,10.4
2024-11-09T19:00,20.3,90,18.6,22.8,0.0,0,17,5.5,171,10.1
2024-11-09T20:00,20.8,89,18.8,23.4,0.0,1,23,4.6,198,8.3
2024-11-09T21:00,21.4,91,19.8,24.8,0.0,3,100,2.4,222,4.7
2024-11-09T22:00,21.4,88,19.3,24.4,0.0,3,100,3.2,227,5.0
2024-11-09T23:00,20.8,92,19.4,23.9,0.0,3,99,3.8,239,4.7
2024-11-10T00:00,20.1,94,19.1,23.0,0.0,3,93,4.0,270,6.5
2024-11-10T01:00,19.9,95,19.1,22.8,0.0,3,97,3.9,294,6.8
2024-11-10T02:00,19.2,97,18.6,21.6,0.0,3,100,5.4,318,9.0
2024-11-10T03:00,18.8,97,18.4,21.1,0.0,3,100,5.6,320,9.0
2024-11-10T04:00,18.6,97,18.1,20.8,0.0,1,43,5.7,314,9.4
2024-11-10T05:00,18.2,97,17.7,20.1,0.0,1,39,6.3,305,9.7
2024-11-10T06:00,17.9,98,17.5,19.7,0.0,0,4,6.2,306,10.4
2024-11-10T07:00,19.1,95,18.3,21.4,0.0,0,9,5.2,301,10.4
2024-11-10T08:00,20.9,90,19.2,23.9,0.0,0,7,3.5,309,10.8
2024-11-10T09:00,22.9,82,19.7,26.3,0.0,0,0,2.5,300,11.2
2024-11-10T10:00,24.5,74,19.6,28.1,0.0,0,14,0.6,162,11.5
2024-11-10T11:00,25.6,70,19.7,29.3,0.0,1,48,2.4,77,12.2
2024-11-10T12:00,26.3,66,19.5,29.7,0.0,2,69,3.1,130,12.2
2024-11-10T13:00,26.3,66,19.5,28.9,0.0,3,84,7.1,189,16.6
2024-11-10T14:00,26.8,65,19.6,29.6,0.0,0,18,6.1,166,18.0
2024-11-10T15:00,26.3,67,19.6,28.8,0.0,0,13,8.0,132,17.3
2024-11-10T16:00,25.2,72,19.9,28.1,0.0,0,15,6.8,122,16.9
2024-11-10T17:00,23.5,83,20.3,26.9,0.0,1,45,4.3,114,13.3
2024-11-10T18:00,22.3,87,20.0,25.5,0.0,2,62,4.7,137,9.0
2024-11-10T19:00,21.5,91,19.9,24.7,0.0,3,100,4.6,141,8.6
2024-11-10T20:00,21.4,91,19.9,24.6,0.0,3,95,4.4,161,7.9
2024-11-10T21:00,21.7,90,20.0,25.1,0.0,3,100,3.4,177,7.2
2024-11-10T22:00,21.4,92,20.0,24.7,0.0,3,80,4.1,182,7.2
2024-11-10T23:00,21.3,90,19.6,24.4,0.0,2,76,4.4,142,7.6
2024-11-11T00:00,21.5,87,19.2,24.3,0.0,2,59,4.5,113,8.3
2024-11-11T01:00,21.9,83,18.8,25.1,0.0,0,16,0.9,259,8.3
2024-11-11T02:00,20.7,88,18.7,23.5,0.0,0,17,2.9,281,5.4
2024-11-11T03:00,19.1,95,18.3,21.5,0.0,0,18,4.9,321,7.6
2024-11-11T04:00,18.7,97,18.3,20.9,0.0,0,2,5.9,310,10.1
2024-11-11T05:00,18.6,97,18.1,20.7,0.0,0,1,6.3,309,10.8
2024-11-11T06:00,18.3,97,17.8,20.2,0.0,0,3,6.0,343,10.1
2024-11-11T07:00,19.5,97,19.0,22.4,0.0,0,2,3.3,319,10.1
2024-11-11T08:00,21.3,89,19.4,24.5,0.0,0,0,2.8,305,10.1
2024-11-11T09:00,23.4,75,18.7,25.8,0.0,1,32,5.5,44,13.3
2024-11-11T10:00,24.2,68,17.9,25.9,0.0,1,39,8.2,64,18.7
2024-11-11T11:00,25.0,64,17.7,26.1,0.0,2,54,11.3,73,24.1
2024-11-11T12:00,25.2,63,17.8,26.3,0.0,1,42,12.0,81,25.6
2024-11-11T13:00,25.7,62,17.8,27.1,0.0,1,47,11.9,89,26.3
2024-11-11T14:00,25.4,65,18.4,26.5,0.0,2,66,14.1,109,28.8
2024-11-11T15:00,24.0,71,18.5,25.1,0.0,1,23,13.8,116,31.0
2024-11-11T16:00,23.1,75,18.4,24.9,0.0,0,10,9.3,118,27.7
2024-11-11T17:00,21.9,81,18.5,24.3,0.0,0,0,5.1,126,18.4
2024-11-11T18:00,20.1,90,18.3,22.3,0.0,0,5,6.1,133,10.4
2024-11-11T19:00,21.4,80,17.8,24.0,0.0,0,7,2.0,280,10.1
2024-11-11T20:00,19.4,90,17.8,21.6,0.0,0,5,4.0,309,8.3
2024-11-11T21:00,20.1,91,18.6,22.8,0.0,0,15,3.7,313,9.0
2024-11-11T22:00,20.0,90,18.3,22.4,0.0,1,31,4.5,326,9.4
2024-11-11T23:00,20.1,88,18.0,22.4,0.0,0,11,4.6,318,9.7
2024-11-12T00:00,19.6,89,17.8,21.7,0.0,0,6,5.2,311,10.8
2024-11-12T01:00,19.1,91,17.6,21.1,0.0,0,8,4.9,306,10.8
2024-11-12T02:00,18.5,93,17.3,20.3,0.0,0,13,5.6,303,9.7
2024-11-12T03:00,18.3,94,17.2,20.1,0.0,0,19,5.3,298,9.7
2024-11-12T04:00,18.5,94,17.4,20.5,0.0,1,49,4.8,297,9.4
2024-11-12T05:00,19.1,91,17.7,21.3,0.0,3,84,4.3,292,9.0
2024-11-12T06:00,19.5,89,17.6,21.5,0.0,3,100,5.2,290,10.1
2024-11-12T07:00,20.0,87,17.8,22.1,0.0,3,100,5.2,284,10.4
2024-11-12T08:00,21.3,81,17.9,23.6,0.0,3,100,4.2,277,10.8
2024-11-12T09:00,22.6,75,17.9,25.1,0.0,3,100,2.7,318,9.4
2024-11-12T10:00,23.0,75,18.2,25.5,0.0,3,100,3.6,340,10.1
2024-11-12T11:00,23.7,72,18.4,25.3,0.0,3,100,10.9,39,23.4
2024-11-12T12:00,23.7,74,18.8,25.5,0.0,3,100,10.3,50,23.0
2024-11-12T13:00,24.0,73,18.9,25.9,0.0,3,100,9.5,57,20.2
2024-11-12T14:00,23.9,73,18.7,25.9,0.0,3,100,8.9,61,19.8
2024-11-12T15:00,23.5,75,18.9,25.8,0.0,3,100,7.4,91,17.6
2024-11-12T16:00,23.0,77,18.8,25.3,0.0,3,100,7.3,101,17.3
2024-11-12T17:00,22.1,80,18.5,24.5,0.0,3,100,5.7,79,14.8
2024-11-12T18:00,21.3,84,18.5,23.9,0.0,3,85,3.4,84,12.2
2024-11-12T19:00,20.9,89,18.9,23.7,0.0,3,97,4.0,54,9.4
2024-11-12T20:00,20.7,89,18.8,23.4,0.0,3,99,4.3,15,9.7
2024-11-12T21:00,21.4,83,18.4,24.1,0.0,3,100,3.5,21,11.5
2024-11-12T22:00,21.2,83,18.3,23.8,0.0,3,100,3.4,47,10.8
2024-11-12T23:00,21.1,82,17.8,23.4,0.0,3,100,3.6,351,10.1
2024-11-13T00:00,20.9,81,17.4,23.0,0.0,3,100,3.9,347,9.7
2024-11-13T01:00,20.6,81,17.2,22.8,0.0,3,100,3.1,324,9.7
2024-11-13T02:00,20.5,80,16.9,22.5,0.0,3,100,3.6,323,9.4
2024-11-13T03:00,20.4,80,16.8,22.4,0.2,51,100,3.0,346,9.4
2024-11-13T04:00,20.2,81,16.8,22.3,0.0,3,100,2.2,325,7.9
2024-11-13T05:00,20.0,82,16.9,22.2,0.0,3,100,1.8,281,6.5
2024-11-13T06:00,20.0,84,17.2,22.3,0.0,3,100,2.0,275,5.8
2024-11-13T07:00,20.2,82,17.0,22.4,0.0,3,100,2.0,260,5.0
2024-11-13T08:00,20.4,78,16.5,22.3,0.0,3,100,3.3,264,6.5
2024-11-13T09:00,21.1,75,16.6,22.9,0.0,3,100,3.4,313,10.1
2024-11-13T10:00,22.0,71,16.5,23.5,0.0,3,100,5.4,6,13.7
2024-11-13T11:00,22.2,70,16.5,23.8,0.0,3,100,4.7,9,14.0
2024-11-13T12:00,22.4,69,16.5,23.9,0.0,3,100,5.6,17,14.0
2024-11-13T13:00,22.7,69,16.7,24.4,0.0,3,100,4.7,43,14.0
2024-11-13T14:00,22.1,73,17.1,24.0,0.0,3,100,4.6,39,12.2
2024-11-13T15:00,21.6,77,17.4,23.9,0.5,53,100,2.1,322,10.8
2024-11-13T16:00,21.3,84,18.4,23.9,0.4,51,100,3.3,264,7.9
2024-11-13T17:00,20.8,90,19.0,23.5,0.1,51,100,5.1,262,9.0
2024-11-13T18:00,20.6,91,19.1,23.3,0.0,3,100,5.3,260,9.0
2024-11-13T19:00,20.6,91,19.1,23.4,0.0,3,100,4.9,266,9.4
2024-11-13T20:00,20.7,90,18.9,23.4,0.0,3,100,4.5,268,8.6
2024-11-13T21:00,20.8,87,18.5,23.1,0.2,51,100,6.2,287,11.5
2024-11-13T22:00,20.8,86,18.5,23.1,0.1,51,100,6.2,277,12.2
2024-11-13T23:00,20.7,88,18.7,23.1,0.0,3,100,5.8,274,11.2
2024-11-14T00:00,20.8,88,18.8,23.3,0.0,3,100,5.0,268,10.4
2024-11-14T01:00,20.8,89,18.9,23.5,0.1,51,100,4.5,272,9.4
2024-11-14T02:00,20.8,90,19.0,23.5,0.1,51,100,4.6,261,8.3
2024-11-14T03:00,20.8,91,19.2,23.8,0.1,51,100,3.8,259,8.3
2024-11-14T04:00,21.0,90,19.3,24.0,0.1,51,100,3.4,264,6.8
2024-11-14T05:00,21.2,89,19.4,24.2,0.0,3,100,3.8,281,7.9
2024-11-14T06:00,21.3,89,19.5,24.6,0.0,3,100,2.8,285,7.9
2024-11-14T07:00,21.8,87,19.5,25.1,0.0,3,100,3.0,284,6.1
2024-11-14T08:00,22.3,88,20.2,25.7,0.0,3,100,4.1,272,7.9
2024-11-14T09:00,23.4,87,21.1,27.2,0.0,3,100,4.4,279,11.2
2024-11-14T10:00,24.1,86,21.6,28.3,0.1,51,100,3.5,242,10.8
2024-11-14T11:00,25.1,83,22.0,29.7,0.1,51,100,2.2,222,8.3
2024-11-14T12:00,25.9,79,22.0,30.4,0.0,3,100,3.3,41,10.4
2024-11-14T13:00,26.1,79,22.2,30.5,0.0,3,100,4.6,36,11.9
2024-11-14T14:00,26.5,79,22.5,30.7,0.0,3,100,6.6,29,15.5
2024-11-14T15:00,26.6,79,22.7,31.1,0.0,2,67,6.4,22,16.2
2024-11-14T16:00,26.6,79,22.8,31.3,0.0,3,82,4.8,34,14.0
2024-11-14T17:00,25.9,84,22.9,31.1,0.1,51,100,1.6,6,10.8
2024-11-14T18:00,24.7,87,22.5,29.6,1.3,61,95,2.3,337,6.1
2024-11-14T19:00,24.4,88,22.3,28.9,0.9,53,100,4.4,263,6.1
2024-11-14T20:00,23.7,94,22.6,28.5,0.6,53,100,3.3,186,11.2
2024-11-14T21:00,24.6,89,22.6,29.2,0.1,51,100,5.0,314,10.1
2024-11-14T22:00,24.3,90,22.5,28.5,0.4,51,100,6.9,279,13.7
2024-11-14T23:00,23.9,91,22.4,28.5,0.4,51,100,3.9,294,12.2
2024-11-15T00:00,23.5,94,22.5,28.4,0.5,53,100,2.3,315,8.3
2024-11-15T01:00,23.2,95,22.4,27.8,0.6,53,100,4.4,322,9.0
2024-11-15T02:00,23.0,96,22.3,27.1,2.3,61,98,6.7,286,13.0
2024-11-15T03:00,22.8,96,22.2,27.2,0.3,51,85,4.4,297,13.0
2024-11-15T04:00,22.7,95,21.8,26.4,0.0,3,100,8.0,312,15.5
2024-11-15T05:00,22.6,95,21.8,26.5,0.0,3,98,6.9,315,15.1
2024-11-15T06:00,22.5,96,21.7,26.8,0.0,3,100,3.6,288,13.3
2024-11-15T07:00,22.6,95,21.7,26.5,0.0,3,100,6.4,295,10.8
2024-11-15T08:00,23.5,94,22.4,27.5,0.1,51,51,7.6,301,14.8
2024-11-15T09:00,26.5,79,22.6,30.5,0.0,1,44,9.2,360,19.8
2024-11-15T10:00,27.9,73,22.5,31.4,0.0,3,100,11.8,24,28.1
2024-11-15T11:00,27.5,73,22.3,31.2,0.0,3,100,10.2,30,28.4
2024-11-15T12:00,27.8,72,22.4,31.5,0.0,3,100,9.9,25,24.5
2024-11-15T13:00,28.1,71,22.4,31.7,0.0,1,45,10.6,24,24.8
2024-11-15T14:00,28.4,70,22.3,31.9,0.0,3,100,11.0,40,25.2
2024-11-15T15:00,27.1,77,22.8,31.3,0.0,3,99,8.1,91,24.1
2024-11-15T16:00,25.6,84,22.7,30.2,0.1,51,77,5.6,119,17.6
2024-11-15T17:00,25.1,88,22.9,30.2,0.0,2,50,2.0,95,12.6
2024-11-15T18:00,24.4,88,22.3,29.1,0.0,1,47,2.7,356,6.5
2024-11-15T19:00,24.2,85,21.5,28.2,0.0,1,31,4.7,351,11.2
2024-11-15T20:00,23.7,86,21.2,27.5,0.0,3,100,4.9,303,11.2
2024-11-15T21:00,23.4,91,21.9,28.0,0.3,51,95,2.3,321,7.6
2024-11-15T22:00,23.1,89,21.2,27.1,0.0,3,91,3.7,331,9.0
2024-11-15T23:00,22.7,89,20.7,26.4,0.0,1,32,3.4,335,8.6
2024-11-16T00:00,22.1,89,20.3,25.7,0.0,3,94,3.3,319,8.6
2024-11-16T01:00,22.3,88,20.2,25.9,1.2,55,89,2.6,236,8.6
2024-11-16T02:00,22.0,91,20.5,25.3,3.7,63,97,5.5,279,10.8
2024-11-16T03:00,21.7,92,20.3,24.7,2.4,61,100,6.8,287,12.6
2024-11-16T04:00,21.6,93,20.4,25.0,2.8,63,100,4.3,312,14.0
2024-11-16T05:00,21.6,91,20.1,24.6,0.4,51,77,6.4,302,11.9
2024-11-16T06:00,21.2,93,20.0,24.3,0.0,1,28,5.7,302,13.7
2024-11-16T07:00,21.3,93,20.2,24.1,0.0,1,24,8.1,307,14.8
2024-11-16T08:00,22.8,92,21.4,26.4,0.0,0,8,7.5,285,17.3
2024-11-16T09:00,25.0,73,19.9,28.0,0.0,0,19,6.2,38,15.5
2024-11-16T10:00,26.0,67,19.3,28.6,0.0,0,16,7.0,40,20.2
2024-11-16T11:00,27.2,61,19.1,30.0,0.0,0,2,6.5,19,18.4
2024-11-16T12:00,28.3,57,19.1,31.6,0.0,0,3,6.3,31,19.1
2024-11-16T13:00,28.8,55,19.0,31.9,0.0,0,13,6.1,47,18.0
2024-11-16T14:00,29.2,53,18.6,31.3,0.0,1,32,7.8,40,18.7
2024-11-16T15:00,29.2,55,19.3,31.6,0.0,3,93,7.9,51,18.7
2024-11-16T16:00,27.8,61,19.7,30.0,0.0,3,90,10.5,95,23.4
2024-11-16T17:00,25.0,75,20.3,27.9,0.0,0,16,7.9,133,23.0
2024-11-16T18:00,23.4,83,20.3,26.6,0.0,0,19,5.9,182,16.9
2024-11-16T19:00,22.7,86,20.2,26.0,0.0,0,9,4.9,180,11.9
2024-11-16T20:00,22.0,88,20.0,25.6,0.0,0,17,2.6,192,10.1
2024-11-16T21:00,22.2,88,20.1,26.1,0.0,1,20,0.9,281,5.0
2024-11-16T22:00,22.1,89,20.1,25.7,0.0,0,17,2.6,282,6.5
2024-11-16T23:00,21.6,91,20.1,25.2,0.0,0,12,2.6,282,6.8
2024-11-17T00:00,21.4,92,20.0,24.9,0.0,0,18,2.9,277,6.5
2024-11-17T01:00,21.2,92,19.8,24.2,0.0,0,14,5.4,285,10.4
2024-11-17T02:00,20.9,91,19.4,23.7,0.0,0,3,5.4,291,11.9
2024-11-17T03:00,20.3,92,19.0,23.1,0.0,0,4,3.6,290,11.2
2024-11-17T04:00,19.8,94,18.8,22.7,0.0,0,10,2.8,288,7.9
2024-11-17T05:00,19.5,96,18.8,22.5,0.0,0,13,2.1,285,6.8
2024-11-17T06:00,19.3,98,18.9,22.4,0.0,0,18,2.2,279,5.8
2024-11-17T07:00,19.7,98,19.5,22.9,0.0,0,10,3.1,277,6.1
2024-11-17T08:00,21.7,87,19.5,24.6,0.0,0,10,4.7,252,11.2
2024-11-17T09:00,24.3,76,19.8,27.7,0.0,1,24,2.4,63,11.2
2024-11-17T10:00,25.7,68,19.5,28.3,0.0,1,20,7.3,59,18.7
2024-11-17T11:00,26.8,62,18.8,29.0,0.0,2,50,8.6,60,22.0
2024-11-17T12:00,27.3,58,18.2,28.8,0.0,3,100,10.4,76,24.1
2024-11-17T13:00,26.6,62,18.7,28.0,0.0,3,100,13.0,91,29.2
2024-11-17T14:00,26.1,64,18.8,27.5,0.0,1,47,13.3,92,30.2
2024-11-17T15:00,25.1,67,18.5,26.2,0.0,1,22,14.5,95,32.0
2024-11-17T16:00,23.9,70,18.1,25.1,0.0,1,23,12.1,86,32.4
2024-11-17T17:00,22.5,77,18.2,24.5,0.0,1,30,7.2,87,25.6
2024-11-17T18:00,21.5,82,18.2,23.8,0.0,1,48,5.2,86,16.9
2024-11-17T19:00,21.0,82,17.8,23.1,0.0,3,86,5.4,88,13.3
2024-11-17T20:00,21.0,80,17.3,22.6,0.0,3,88,7.0,86,16.6
2024-11-17T21:00,21.0,77,16.9,22.2,0.0,3,97,9.1,68,20.9
2024-11-17T22:00,20.4,78,16.3,21.6,0.0,2,68,7.1,74,20.9
2024-11-17T23:00,19.8,79,16.1,21.1,0.0,1,40,5.4,90,16.6
2024-11-18T00:00,19.5,79,15.7,20.7,0.0,1,28,5.1,94,13.3
